Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
1,15.103669098848195,0.06,15.446395454545454,15.446395454545454,0.06,15.103669098848195,-0.342726355697259,0,0,14.101286741934977,0.06,15.446395454545454,15.446395454545454,0.06,14.101286741934977,-1.345108712610477,0,0,17.075085605762798,0.06,15.446395454545454,15.446395454545454,0.06,17.075085605762798,1.6286901512173433,0,0
2,13.272418550809146,0.06,13.573590909090909,13.57359090909091,0.06,13.272418550809146,-0.3011723582817639,0,0,12.391570453447603,0.06,13.573590909090909,13.57359090909091,0.06,12.391570453447603,-1.1820204556433076,0,0,15.004809855630576,0.06,13.573590909090909,13.57359090909091,0.06,15.004809855630576,1.4312189465396656,0,0
3,12.054571622973672,0.06,12.328109090909091,12.328109090909091,0.06,12.054571622973672,-0.27353746793541855,0,0,11.254548142855388,0.06,12.328109090909091,12.328109090909091,0.06,11.254548142855388,-1.0735609480537036,0,0,13.62800264332931,0.06,12.328109090909091,12.328109090909091,0.06,13.62800264332931,1.2998935524202189,0,0
4,13.087380984844726,0.06,13.384354545454546,13.384354545454546,0.06,13.087380984844726,-0.2969735606098186,0,0,12.218813240705636,0.06,13.384354545454546,13.384354545454546,0.06,12.218813240705636,-1.1655413047489098,0,0,14.795620137658974,0.06,13.384354545454546,13.384354545454546,0.06,14.795620137658974,1.411265592204428,0,0
5,38.38292561723635,0.06,39.25389545454546,39.25389545454546,0.06,38.38292561723635,-0.8709698373091056,0,0,35.83557323592894,0.06,39.25389545454546,39.25389545454546,0.06,35.83557323592894,-3.4183222186165167,0,0,43.39288264491418,0.06,39.25389545454546,39.25389545454546,0.06,43.39288264491418,4.138987190368724,0,0
6,60.26107548162058,0.06,61.62849545454545,61.62849545454545,0.06,60.26107548162058,-1.3674199729248746,0,0,56.26174005682644,0.06,61.62849545454545,61.62849545454545,0.06,56.26174005682644,-5.366755397719011,0,0,68.12669264731664,0.06,61.62849545454545,61.62849545454545,0.06,68.12669264731664,6.498197192771194,0,0
7,75.43573816812129,0.06,154.2949909090909,154.2949909090909,0.06,150.87147633624258,-78.85925274096961,0,0,70.4293087683792,0.06,154.2949909090909,154.2949909090909,0.06,140.8586175367584,-83.8656821407117,0,0,85.28203832622414,0.06,154.2949909090909,154.2949909090909,0.06,170.56407665244828,-69.01295258286676,0,0
8,224.89694308621173,0.06,460.0004272727273,460.0004272727273,0.06,449.79388617242347,-235.10348418651554,11,0,209.9712501040657,0.06,460.0004272727273,460.0004272727273,0.06,419.9425002081314,-250.0291771686616,11,0,254.2517669408076,0.06,460.0004272727273,460.0004272727273,0.06,508.5035338816152,-205.74866033191967,11,0
9,256.43497437049297,0.09,524.5077863636363,524.5077863636363,0.09,512.8699487409859,-268.0728119931434,11488,0,239.41620281755436,0.09,524.5077863636363,524.5077863636363,0.09,478.8324056351087,-285.091583546082,11488,0,289.9063208436996,0.09,524.5077863636363,524.5077863636363,0.09,579.8126416873992,-234.60146551993677,11488,0
10,424.56125929041116,0.09,868.3904636363636,868.3904636363636,0.09,849.1225185808223,-443.82920434595246,32469,0,396.38448231282104,0.09,868.3904636363636,868.3904636363636,0.09,792.7689646256421,-472.0059813235426,32469,0,479.9774015061722,0.09,868.3904636363636,868.3904636363636,0.09,959.9548030123444,-388.4130621301914,32469,0
11,452.1468549200882,0.09,924.8135772727272,924.8135772727271,0.09,904.2937098401763,-472.66672235263894,43260,0,422.13930992294183,0.09,924.8135772727272,924.8135772727271,0.09,844.2786198458837,-502.6742673497853,43260,0,511.16362544818185,0.09,924.8135772727272,924.8135772727271,0.09,1022.3272508963637,-413.64995182454527,43260,0
12,501.8388596245455,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,501.8388596245455,95.19709598818183,52447,1,497.00660000000005,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,497.00660000000005,90.36483636363641,52447,1,508.3022045454545,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,508.3022045454545,101.66044090909088,52447,1
13,538.3949494158678,0.11,458.60941818181817,458.60941818181817,0.06,538.3949494158678,79.78553123404959,67105,1,531.5700074380165,0.11,458.60941818181817,458.60941818181817,0.06,531.5700074380165,72.96058925619838,67105,1,548.246713553719,0.11,458.60941818181817,458.60941818181817,0.06,548.246713553719,89.63729537190085,67105,1
14,661.2924497938429,0.11,563.294559090909,563.294559090909,0.06,661.2924497938429,97.9978907029339,67271,1,652.9096025826447,0.11,563.294559090909,563.294559090909,0.06,652.9096025826447,89.6150434917356,67271,1,673.3930410950413,0.11,563.294559090909,563.294559090909,0.06,673.3930410950413,110.09848200413228,67271,1
15,340.19264827260326,0.11,289.77900454545454,289.77900454545454,0.06,340.19264827260326,50.41364372714875,45859,1,335.8802098140496,0.11,289.77900454545454,289.77900454545454,0.06,335.8802098140496,46.10120526859504,45859,1,346.41762816115704,0.11,289.77900454545454,289.77900454545454,0.06,346.41762816115704,56.6386236157025,45859,1
16,294.2039963500831,0.11,300.87995454545455,300.87995454545455,0.11,294.2039963500831,-6.675958195371421,45860,0,274.6786152427088,0.11,300.87995454545455,300.87995454545455,0.11,274.6786152427088,-26.201339302745737,45860,0,332.6051696682292,0.11,300.87995454545455,300.87995454545455,0.11,332.6051696682292,31.72521512277467,45860,0
17,258.48995938995546,0.11,264.3555090909091,264.3555090909091,0.11,258.48995938995546,-5.865549700953651,12377,0,241.33480503402052,0.11,264.3555090909091,264.3555090909091,0.11,241.33480503402052,-23.020704056888576,12377,0,292.22953415671884,0.11,264.3555090909091,264.3555090909091,0.11,292.22953415671884,27.874025065809747,12377,0
18,111.08029270442303,0.11,113.60088181818182,113.60088181818182,0.11,111.08029270442303,-2.5205891137587866,1730,0,103.70824788015177,0.11,113.60088181818182,113.60088181818182,0.11,103.70824788015177,-9.892633938030045,1730,0,125.57912217408514,0.11,113.60088181818182,113.60088181818182,0.11,125.57912217408514,11.978240355903324,1730,0
19,110.80398084333358,0.09,113.3183,113.3183,0.09,110.80398084333358,-2.514319156666418,0,0,103.45027395620522,0.09,113.3183,113.3183,0.09,103.45027395620522,-9.8680260437947709,0,0,125.26674452259448,0.09,113.3183,113.3183,0.09,125.26674452259448,11.948444522594485,0,0
20,94.51191917746962,0.09,96.65654545454545,96.65654545454545,0.09,94.51191917746962,-2.144626277075829,0,0,88.23946447249148,0.09,96.65654545454545,96.65654545454545,0.09,88.23946447249148,-8.417080982053974,0,0,106.8481506154883,0.09,96.65654545454545,96.65654545454545,0.09,106.8481506154883,10.191605160942842,0,0
21,39.77067624977307,0.09,40.67313636363637,40.673136363636374,0.09,39.77067624977307,-0.9024601138633067,0,0,37.13122328411453,0.09,40.67313636363637,40.673136363636374,0.09,37.13122328411453,-3.5419130795218408,0,0,44.96177035656452,0.09,40.67313636363637,40.673136363636374,0.09,44.96177035656452,4.288633992928148,0,0
22,39.69513583684235,0.09,40.595881818181816,40.595881818181816,0.09,39.69513583684235,-0.9007459813394695,0,0,37.06069624751377,0.09,40.595881818181816,40.595881818181816,0.09,37.06069624751377,-3.535185570668048,0,0,44.87636998073233,0.09,40.595881818181816,40.595881818181816,0.09,44.87636998073233,4.280488162550512,0,0
23,36.92525254552419,0.09,37.76314545454545,37.76314545454545,0.09,36.92525254552419,-0.8378929090212612,0,0,34.4746412778938,0.09,37.76314545454545,37.76314545454545,0.09,34.4746412778938,-3.2885041766516494,0,0,41.74494582096732,0.09,37.76314545454545,37.76314545454545,0.09,41.74494582096732,3.981800366421865,0,0
24,15.630283024812073,0.06,15.984959090909092,15.984959090909092,0.06,15.630283024812073,-0.35467606609701824,0,0,14.592950980850214,0.06,15.984959090909092,15.984959090909092,0.06,14.592950980850214,-1.3920081100588781,0,0,17.67043616648885,0.06,15.984959090909092,15.984959090909092,0.06,17.67043616648885,1.68547707557976,0,0
