Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
1,7.1056425976795445,0.06,10.54640909090909,10.54640909090909,0.13,7.1056425976795445,-3.440766493229546,0,1,6.68561480560606,0.06,10.54640909090909,10.54640909090909,0.13,6.68561480560606,-3.8607942853030304,0,1,7.617530667575757,0.06,10.54640909090909,10.54640909090909,0.13,7.617530667575757,-2.928878423333334,0,1
2,5.520462090318182,0.06,8.193636363636363,8.193636363636363,0.13,5.520462090318182,-2.6731742733181822,0,1,5.1941372757575754,0.06,8.193636363636363,8.193636363636363,0.13,5.1941372757575754,-2.999499087878788,0,1,5.918154296969696,0.06,8.193636363636363,8.193636363636363,0.13,5.918154296969696,-2.275482066666667,0,1
3,2.6974804248159083,0.06,4.003681818181818,4.003681818181818,0.13,2.6974804248159083,-1.3062013933659091,0,1,2.5380273237878783,0.06,4.003681818181818,4.003681818181818,0.13,2.5380273237878783,-1.4656544943939394,0,1,2.891805994848484,0.06,4.003681818181818,4.003681818181818,0.13,2.891805994848484,-1.1118758233333335,0,1
4,1.5645086338954544,0.06,2.322090909090909,2.322090909090909,0.13,1.5645086338954544,-0.7575822751954546,0,1,1.4720276093939393,0.06,2.322090909090909,2.322090909090909,0.13,1.4720276093939393,-0.8500632996969697,0,1,1.6772153024242422,0.06,2.322090909090909,2.322090909090909,0.13,1.6772153024242422,-0.6448756066666668,0,1
5,1.7723911184681818,0.06,2.6306363636363637,2.6306363636363637,0.13,1.7723911184681818,-0.858245245168182,0,1,1.6676217724242424,0.06,2.6306363636363637,2.6306363636363637,0.13,1.6676217724242424,-0.9630145912121213,0,1,1.9000735703030303,0.06,2.6306363636363637,2.6306363636363637,0.13,1.9000735703030303,-0.7305627933333334,0,1
6,0.7262105711068182,0.06,1.0778636363636365,1.0778636363636365,0.13,0.7262105711068182,-0.3516530652568183,0,1,0.6832829092424243,0.06,1.0778636363636365,1.0778636363636365,0.13,0.6832829092424243,-0.39458072712121217,0,1,0.7785265330303031,0.06,1.0778636363636365,1.0778636363636365,0.13,0.7785265330303031,-0.2993371033333334,0,1
7,0.8459543122204544,0.06,1.255590909090909,1.255590909090909,0.13,0.8459543122204544,-0.40963659687045456,0,1,0.7959483743939393,0.06,1.255590909090909,1.255590909090909,0.13,0.7959483743939393,-0.4596425346969697,0,1,0.9068965724242423,0.06,1.255590909090909,1.255590909090909,0.13,0.9068965724242423,-0.3486943366666667,0,1
8,1.0577261715045454,0.06,1.569909090909091,1.569909090909091,0.13,1.0577261715045454,-0.5121829194045455,11,1,0.9952020039393938,0.06,1.569909090909091,1.569909090909091,0.13,0.9952020039393938,-0.5747070869696971,11,1,1.1339244042424241,0.06,1.569909090909091,1.569909090909091,0.13,1.1339244042424241,-0.4359846866666668,11,1
9,0.8599689192690909,0.09,0.7808181818181819,0.7808181818181819,0.07,0.8599689192690909,0.079150737450909045,11488,1,0.8559155393939394,0.09,0.7808181818181819,0.7808181818181819,0.07,0.8559155393939394,0.07509735757575753,11488,1,0.8653027090909092,0.09,0.7808181818181819,0.7808181818181819,0.07,0.8653027090909092,0.08448452727272737,11488,1
10,1.746821253932727,0.09,1.5860454545454545,1.5860454545454545,0.07,1.746821253932727,0.1607757993872726,32469,1,1.7385877818181816,0.09,1.5860454545454545,1.5860454545454545,0.07,1.7385877818181816,0.1525423272727271,32469,1,1.757655572727273,0.09,1.5860454545454545,1.5860454545454545,0.07,1.757655572727273,0.17161011818181837,32469,1
11,4.209582402758182,0.09,3.8221363636363637,3.8221363636363637,0.07,4.209582402758182,0.38744603912181785,43260,1,4.189740945454545,0.09,3.8221363636363637,3.8221363636363637,0.07,4.189740945454545,0.3676045818181817,43260,1,4.235691518181818,0.09,3.8221363636363637,3.8221363636363637,0.07,4.235691518181818,0.4135551545454548,43260,1
12,2.958176937921212,0.09,2.685909090909091,2.685909090909091,0.07,2.958176937921212,0.2722678470121211,52447,1,2.9442338585858585,0.09,2.685909090909091,2.685909090909091,0.07,2.9442338585858585,0.2583247676767675,52447,1,2.976524454545455,0.09,2.685909090909091,2.685909090909091,0.07,2.976524454545455,0.290615363636364,52447,1
