Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,332.94519,398.2807321910294,65.33554219102939,35.1767125,22.11232885622703,-13.06438364377297,58.0992389345764,65.14418077995612,7.044941845379718,0.20765137587116334,0.23129774597202507,0.02364637010086174,0,0.518564896311898,0.35224709226898593,"NA","NA","NA",0.19623512864393503,0.12125704182309152,0.11387533553128518,-0.3713929675427449
peak period,308.48676,303.16186416514404,-5.3248958348559725,30.526915799999998,29.99998022975245,-0.5269355702475487,69.62140586738838,67.50774468116434,-2.1136611862240313,0.25063773259395666,0.24523890590532954,-0.005398826688627113,-9.447946705097446e-4,-0.11839626928159258,-0.10568305931120157,"NA","NA","NA",-0.017261343192997887,-0.030359358014832895,-0.021540358798942023,-0.017261343192997856
other,677.83555,464.1210155611014,-213.71453443889862,55.99969466666666,38.35351856681794,-17.646176099848724,140.42961343326334,99.17866871890587,-41.25094471435748,0.5146285655349233,0.36370014313758153,-0.15092842239734178,0,-3.3098603031737053,-2.062547235717874,"NA","NA","NA",-0.31528965165503436,-0.29374818961501487,-0.29327641818806033,-0.3151120056079959
Total,1319.2675,1165.5636119172748,-153.7038880827252,121.70332296666666,90.46582765279742,-31.237495313869246,268.15025823522814,231.83059418002634,-36.31966405520179,0.9729176740000434,0.8402367950149362,-0.13268087898510714,0,-2.9096916761433995,-1.8159832027600897,-7.40645950061386e-05,0,4.22031542357204,-0.11650699201088878,-0.13544519514630216,-0.1363742097926995,-0.25666920633239315
