Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
15,761.3961448487398,0.29,30.522687096774195,571.0612141439207,0.08,761.3961448487398,190.3349307048191,217693.7204,1,727.6639216515881,0.29,30.522687096774195,571.0612141439207,0.08,727.6639216515881,156.60270750766745,217693.7204,1,785.8306415830075,0.29,30.522687096774195,571.0612141439207,0.08,785.8306415830075,214.76942743908683,217693.7204,1
16,1013.7023155506422,0.29,38.78274516129032,725.6019586159359,0.13,1013.7023155506422,288.10035693470627,196257.2769,1,877.207730603718,0.29,38.78274516129032,725.6019586159359,0.13,877.207730603718,151.60577198778208,196257.2769,1,1133.8036084925516,0.29,38.78274516129032,725.6019586159359,0.13,1133.8036084925516,408.20164987661565,196257.2769,1
17,923.8301748596862,0.29,52.710300000000004,986.178176923077,0.42,923.8301748596862,-62.348002063390794,191468.9715,1,756.5795743862494,0.29,52.710300000000004,986.178176923077,0.42,756.5795743862494,-229.59860253682757,191468.9715,1,1090.3099870926792,0.29,52.710300000000004,986.178176923077,0.42,1090.3099870926792,104.1318101696022,191468.9715,1
18,517.6730923471968,0.29,29.536493548387096,552.6101228839261,0.42,517.6730923471968,-34.937030536729395,183253.2804,1,423.9533396262383,0.29,29.536493548387096,552.6101228839261,0.42,423.9533396262383,-128.65678325768783,183253.2804,1,610.9609298278504,0.29,29.536493548387096,552.6101228839261,0.42,610.9609298278504,58.350806943924226,183253.2804,1
19,27.919273094612542,0.12,38.48672903225806,720.0636739454094,0.42,-24.852835385104704,-692.1444008507968,96967.2459,1,0,0.12,38.48672903225806,720.0636739454094,0.42,-175.91155554486366,-720.0636739454094,96967.2459,1,139.22671856181603,0.12,38.48672903225806,720.0636739454094,0.42,139.22671856181603,-580.8369553835934,96967.2459,1
20,33.12584021398531,0.12,45.66398387096774,854.3458178935759,0.42,-29.487553312780275,-821.2199776795907,19349.10479,1,0,0.12,45.66398387096774,854.3458178935759,0.42,-208.71668331140077,-854.3458178935759,19349.10479,1,165.1906200052959,0.12,45.66398387096774,854.3458178935759,0.42,165.1906200052959,-689.1551978882801,19349.10479,1
21,16.05859811604003,0.12,22.136783870967744,414.1659819961401,0.42,-14.29484550478889,-398.10738388010003,18716.7518,1,0,0.12,22.136783870967744,414.1659819961401,0.42,-101.1807494016571,-414.1659819961401,18716.7518,1,80.08037719401241,0.12,22.136783870967744,414.1659819961401,0.42,80.08037719401241,-334.0856048021277,18716.7518,1
22,498.81022387999195,0.12,24.15261935483871,451.88105784394816,0.13,498.81022387999195,46.929166036043775,0,1,433.13853783477396,0.12,24.15261935483871,451.88105784394816,0.13,433.13853783477396,-18.7425200091742,0,1,565.7332464285865,0.12,24.15261935483871,451.88105784394816,0.13,565.7332464285865,113.85218858463838,0,1
23,533.104579310446,0.12,25.813167741935484,482.94892467604075,0.13,533.104579310446,50.15565463440515,0,1,462.9178131102275,0.12,25.813167741935484,482.94892467604075,0.13,462.9178131102275,-20.031111565813262,0,1,604.6287142899556,0.12,25.813167741935484,482.94892467604075,0.13,604.6287142899556,121.67978961391486,0,1
24,185.35576663341888,0.05,14.785074193548388,276.6198923904053,0.13,185.35576663341888,-91.26412575698643,0,1,123.376897924399,0.05,14.785074193548388,276.6198923904053,0.13,123.376897924399,-153.2429944660063,0,1,239.47608967717787,0.05,14.785074193548388,276.6198923904053,0.13,239.47608967717787,-37.143802713227444,0,1
