Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,1718.3247454545453,2031.010097066205,312.6853516116595,180.88288672727273,111.88885336043192,-68.99403336684081,299.80233334086955,333.51828707957907,33.715953738709516,1.0716178481336862,1.1847855559596814,0.11316770782599501,0,2.4817678326240706,1.6857976869354758,"NA","NA","NA",0.1819710461825104,0.11246061150689951,0.1056045380571873,-0.38142930276686143
peak period,628.6043727272727,618.1957331806207,-10.408639546652019,64.13352136363636,63.07157726064613,-1.061944102990232,136.37134262858316,132.04915382047585,-4.322188808107308,0.48961884192479094,0.47906568882667316,-0.010553153098117735,-0.0018468017921706035,-0.23143064744172193,-0.2161094404053654,"NA","NA","NA",-0.01655833143745554,-0.03169426013410376,-0.021553813281840115,-0.016558331437455626
other,3482.846027272727,1983.446859553876,-1499.399167718851,295.896885,170.30356757573716,-125.59331742426284,675.786431037083,390.47893727057715,-285.3074937665059,2.4681313739097046,1.425477839979068,-1.0426535339306364,0,-22.865391999098858,-14.265374688325295,"NA","NA","NA",-0.43050974863019387,-0.4221858869357055,-0.42244652977243885,-0.4244496099520035
Total,5829.775145454545,4632.652689800701,-1197.1224556538436,540.9132930909091,345.26399819681524,-195.64929489409383,1111.9601070065357,856.0463781706321,-255.9137288359037,4.029368063968182,3.0893290847654225,-0.9400389792027591,0,-20.615054813916508,-12.795686441795185,-0.000848322736847361,0,48.3387444458047,-0.20534624848905805,-0.23014650186043006,-0.23329687541053143,-0.3617017688289865
