Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
11,6.157242629416589,0.12,12.350722727272727,12.350722727272725,0.12,12.314485258833178,-6.193480097856136,7233,0,6.0620338524077475,0.12,12.350722727272727,12.350722727272725,0.12,12.124067704815495,-6.288688874864977,7233,0,6.344799454549361,0.12,12.350722727272727,12.350722727272725,0.12,12.689598909098722,-6.005923272723364,7233,0
12,8.31588496875,0.12,7.073586363636363,7.073586363636363,0.06999999999999999,8.31588496875,1.2422986051136362,29088,1,8.252517424242425,0.12,7.073586363636363,7.073586363636363,0.06999999999999999,8.252517424242425,1.178931060606062,29088,1,8.399883806818181,0.12,7.073586363636363,7.073586363636363,0.06999999999999999,8.399883806818181,1.3262974431818177,29088,1
13,16.996131706551726,0.29,15.9434,15.9434,0.24,16.996131706551726,1.0527317065517237,30410,1,16.90550172413793,0.29,15.9434,15.9434,0.24,16.90550172413793,0.9621017241379306,30410,1,17.125410689655173,0.29,15.9434,15.9434,0.24,17.125410689655173,1.182010689655172,30410,1
14,29.377189940407522,0.29,27.557581818181816,27.557581818181816,0.24,29.377189940407522,1.8196081222257048,21709,1,29.22053934169279,0.29,27.557581818181816,27.557581818181816,0.24,29.22053934169279,1.662957523510972,21709,1,29.600643918495294,0.29,27.557581818181816,27.557581818181816,0.24,29.600643918495294,2.0430621003134775,21709,1
15,30.765363617163004,0.29,28.859772727272727,28.859772727272723,0.24,30.765363617163004,1.905590889890282,21660,1,30.60131073667711,0.29,28.859772727272727,28.859772727272723,0.24,30.60131073667711,1.7415380094043869,21660,1,30.999376567398116,0.29,28.859772727272727,28.859772727272723,0.24,30.999376567398116,2.1396038401253925,21660,1
16,44.8784013035359,0.29,45.01046363636364,45.01046363636363,0.29,44.8784013035359,-0.13206233282772742,39583,0,44.18445143678743,0.29,45.01046363636364,45.01046363636363,0.29,44.18445143678743,-0.8260121995762049,39583,0,46.2454499927189,0.29,45.01046363636364,45.01046363636363,0.29,46.2454499927189,1.2349863563552717,39583,0
17,37.36279679419539,0.29,74.94548636363636,74.94548636363636,0.29,74.72559358839078,-37.58268956944097,23362,0,36.785059907328176,0.29,74.94548636363636,74.94548636363636,0.29,73.57011981465635,-38.16042645630819,23362,0,38.500911363746496,0.29,74.94548636363636,74.94548636363636,0.29,77.00182272749299,-36.444574999889866,23362,0
18,20.886821065597164,0.29,41.89656818181818,41.89656818181818,0.29,41.77364213119433,-21.009747116221018,21054,0,20.563850409908312,0.29,41.89656818181818,41.89656818181818,0.29,41.127700819816624,-21.33271777190987,21054,0,21.523058109020425,0.29,41.89656818181818,41.89656818181818,0.29,43.04611621804085,-20.373510072797757,21054,0
19,21.80277571317795,0.12,43.73386818181818,43.73386818181818,0.12,43.6055514263559,-21.93109246864023,7609,0,21.465641749813823,0.12,43.73386818181818,43.73386818181818,0.12,42.931283499627646,-22.268226432004358,7609,0,22.46691380842027,0.12,43.73386818181818,43.73386818181818,0.12,44.93382761684054,-21.266954373397912,7609,0
20,18.581776777937492,0.12,37.27291363636364,37.27291363636364,0.12,37.163553555874984,-18.691136858426148,1959,0,18.29444877282908,0.12,37.27291363636364,37.27291363636364,0.12,36.58889754565816,-18.97846486353456,1959,0,19.147799471463543,0.12,37.27291363636364,37.27291363636364,0.12,38.295598942927086,-18.125114164900097,1959,0
21,7.175283235329303,0.12,14.392795454545455,14.392795454545455,0.12,14.350566470658606,-7.217512219216152,319,0,7.064332606509844,0.12,14.392795454545455,14.392795454545455,0.12,14.128665213019689,-7.328462848035611,319,0,7.3938507701893474,0.12,14.392795454545455,14.392795454545455,0.12,14.787701540378695,-6.998944684356108,319,0
22,13.806304418002403,0.12,13.846931818181819,13.846931818181819,0.12,13.806304418002403,-0.040627400179415546,0,0,13.592819025633785,0.12,13.846931818181819,13.846931818181819,0.12,13.592819025633785,-0.25411279254803354,0,0,14.226860627869097,0.12,13.846931818181819,13.846931818181819,0.12,14.226860627869097,0.3799288096872786,0,0
23,8.829948193024768,0.12,8.85593181818182,8.85593181818182,0.12,8.829948193024768,-0.025983625157051903,0,0,8.69341165887994,0.12,8.85593181818182,8.85593181818182,0.12,8.69341165887994,-0.16252015930187902,0,0,9.098918761320773,0.12,8.85593181818182,8.85593181818182,0.12,9.098918761320773,0.24298694313895375,0,0
24,4.320740032644832,0.05,4.333454545454545,4.333454545454545,0.05,4.320740032644832,-0.012714512809712563,0,0,4.25392889671267,0.05,4.333454545454545,4.333454545454545,0.05,4.25392889671267,-0.07952564874187562,0,0,4.452354836790324,0.05,4.333454545454545,4.333454545454545,0.05,4.452354836790324,0.11890029133577862,0,0
