Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,132.19222727272728,83.24781882123106,-48.9444084514962,11.296935454545455,9.651183677542708,-1.6457517770027472,30.218002991482,18.802331997944,-11.415670993538,0.11045973558327273,0.06286676316961012,-0.0475929724136626,0,-1.0437138850316208,-0.5707835496769,"NA","NA","NA",-0.370251787576878,-0.37777714817077446,-0.43086263209260983,-0.14568125874708435
peak period,39.80731818181818,4.595848166437852,-35.21147001538033,3.7969531818181816,1.3327959682669772,-2.4641572135512044,9.413955642162637,1.7608166723318497,-7.653138969830787,0.03399752429481818,4.8440803856831605e-4,-0.033513116256249864,-0.0058647953448437255,-0.7349426394995595,-0.38265694849153936,"NA","NA","NA",-0.8845476566533189,-0.8129567697933889,-0.9857516672576613,-0.6489827752817421
other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","NA",NaN,NaN,NaN,NaN
Total,132.19222727272728,83.24781882123106,-48.9444084514962,11.296935454545455,9.651183677542708,-1.6457517770027472,30.218002991482,18.802331997944,-11.415670993538,0.11045973558327273,0.06286676316961012,-0.0475929724136626,0,-1.0437138850316208,-0.5707835496769,-1.05264191278081e-06,0,0.0599811677852153,-0.370251787576878,-0.37777714817077446,-0.43086263209260983,-0.14568125874708435
