Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
15,4.367241659264886,0.11,3.2328636363636365,3.2328636363636365,0.07,4.367241659264886,1.1343780229012497,45859,1,1.0800719815297297,0.11,3.2328636363636365,3.2328636363636365,0.07,1.0800719815297297,-2.1527916548339068,45859,1,6.068739700080146,0.11,3.2328636363636365,3.2328636363636365,0.07,6.068739700080146,2.8358760637165092,45859,1
16,6.802035836579837,0.11,5.035227272727273,5.035227272727273,0.07,6.802035836579837,1.766808563852564,45860,1,1.6822261962228224,0.11,5.035227272727273,5.035227272727273,0.07,1.6822261962228224,-3.3530010765044502,45860,1,9.452141224025675,0.11,5.035227272727273,5.035227272727273,0.07,9.452141224025675,4.416913951298403,45860,1
17,0.2995119099173548,0.11,6.309136363636363,6.309136363636363,0.39,0.15396586958677608,-6.009624453719009,12377,1,0,0.11,6.309136363636363,6.309136363636363,0.39,-0.5965001652892572,-6.309136363636363,12377,1,0.6882694214876028,0.11,6.309136363636363,6.309136363636363,0.39,0.6882694214876028,-5.62086694214876,12377,1
18,0.209145415702479,0.11,4.405590909090909,4.405590909090909,0.39,0.10751243851239617,-4.19644549338843,1730,1,0,0.11,4.405590909090909,4.405590909090909,0.39,-0.41652859504132306,-4.405590909090909,1730,1,0.4806099173553716,0.11,4.405590909090909,4.405590909090909,0.39,0.4806099173553716,-3.924980991735538,1730,1
19,0,0.09,8.351090909090908,8.351090909090908,0.39,-3.386645733333335,-8.351090909090908,0,1,0,0.09,8.351090909090908,8.351090909090908,0.39,-4.175545454545456,-8.351090909090908,0,1,0,0.09,8.351090909090908,8.351090909090908,0.39,-2.7836969696969724,-8.351090909090908,0,1
20,0,0.09,12.866181818181818,12.866181818181818,0.39,-5.217665600000004,-12.866181818181818,0,1,0,0.09,12.866181818181818,12.866181818181818,0.39,-6.433090909090912,-12.866181818181818,0,1,0,0.09,12.866181818181818,12.866181818181818,0.39,-4.288727272727278,-12.866181818181818,0,1
21,0,0.09,7.875318181818182,7.875318181818182,0.39,-3.1937040333333355,-7.875318181818182,0,1,0,0.09,7.875318181818182,7.875318181818182,0.39,-3.9376590909090927,-7.875318181818182,0,1,0,0.09,7.875318181818182,7.875318181818182,0.39,-2.6251060606060634,-7.875318181818182,0,1
22,10.151066332097994,0.09,9.912045454545455,9.912045454545453,0.13,10.151066332097994,0.23902087755254017,0,1,0.28785480337931535,0.09,9.912045454545455,9.912045454545453,0.13,0.28785480337931535,-9.624190651166138,0,1,15.074623944603381,0.09,9.912045454545455,9.912045454545453,0.13,15.074623944603381,5.162578490057928,0,1
23,14.745521860703722,0.09,14.398318181818182,14.398318181818182,0.13,14.745521860703722,0.34720367888554043,0,1,0.4181402383823247,0.09,14.398318181818182,14.398318181818182,0.13,0.4181402383823247,-13.980177943435857,0,1,21.897521860749784,0.09,14.398318181818182,14.398318181818182,0.13,21.897521860749784,7.499203678931602,0,1
24,7.626160919066154,0.06,8.373227272727274,8.373227272727274,0.13,7.619583458951884,-0.7470663536611194,0,1,0,0.06,8.373227272727274,8.373227272727274,0.13,-1.1012020309365695,-8.373227272727274,0,1,12.259846570960292,0.06,8.373227272727274,8.373227272727274,0.13,12.259846570960292,3.8866192982330183,0,1
