Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,79.4343409090909,85.45457023287226,6.020229323781347,21.833449181818178,19.09539641120184,-2.7380527706163384,14.064313998800799,14.713457850058415,0.6491438512576156,0.0502235123244,0.05240236576172159,0.0021788534373215923,0,0.04778225588046252,0.032457192562880786,"NA","NA","NA"
peak period,212.24163181818182,105.8094535862373,-106.43217823194452,45.33214509090909,22.59956946651321,-22.732575624395878,46.642616528622696,5.2841594840187245,-41.35845704460397,0.16760638340237274,0.059696500807855886,-0.10790988259451685,-0.018884229454040447,-2.3664637252977547,-2.0679228522301987,"NA","NA","NA"
other,152.35812272727273,118.97322603662184,-33.38489669065088,22.434826409090906,19.513061745261837,-2.9217646638290695,32.36837768425108,25.483645048153885,-6.884732636097194,0.1183213061087,0.09296552410095908,-0.025355782007740912,0,-0.5560522994297582,-0.34423663180485975,"NA","NA","NA"
Total,444.0340954545454,310.23724985573136,-133.79684559881406,89.60042068181818,61.208027622976886,-28.392393058841293,93.07530821167457,45.48126238223102,-47.59404582944355,0.3361512018354727,0.20506439067053656,-0.13108681116493617,0,-2.8747337688470505,-2.3797022914721775,-0.000152177704241191,0,5.52987146114245
