Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
1,23.837733956485433,0.06,22.965856666666667,22.965856666666667,0.06,23.837733956485433,0.8718772898187662,0,0,19.587184883711934,0.06,22.965856666666667,22.965856666666667,0.06,19.587184883711934,-3.378671782954733,0,0,26.196478954775216,0.06,22.965856666666667,22.965856666666667,0.06,26.196478954775216,3.230622288108549,0,0
2,20.28879642087636,0.06,19.546723333333333,19.546723333333333,0.06,20.28879642087636,0.7420730875430255,0,0,16.671064761823935,0.06,19.546723333333333,19.546723333333333,0.06,16.671064761823935,-2.8756585715093976,0,0,22.29637386789463,0.06,19.546723333333333,19.546723333333333,0.06,22.29637386789463,2.7496505345612974,0,0
3,16.402005041783855,0.06,15.802093333333334,15.802093333333332,0.06,16.402005041783855,0.5999117084505244,0,0,13.477334120913339,0.06,15.802093333333334,15.802093333333332,0.06,13.477334120913339,-2.324759212419993,0,0,18.02498428238008,0.06,15.802093333333334,15.802093333333332,0.06,18.02498428238008,2.2228909490467466,0,0
4,13.99516012687244,0.06,13.48328,13.48328,0.06,13.99516012687244,0.5118801268724387,0,0,11.499658037236529,0.06,13.48328,13.48328,0.06,11.499658037236529,-1.983621962763472,0,0,15.379981939624646,0.06,13.48328,13.48328,0.06,15.379981939624646,1.896701939624645,0,0
5,14.300556834023512,0.06,13.777506666666667,13.777506666666667,0.06,14.300556834023512,0.5230501673568452,0,0,11.750598910088138,0.06,13.777506666666667,13.777506666666667,0.06,11.750598910088138,-2.026907756578529,0,0,15.715597666620546,0.06,13.777506666666667,13.777506666666667,0.06,15.715597666620546,1.9380909999538787,0,0
6,10.162041869613835,0.06,9.79036,9.79036,0.06,10.162041869613835,0.3716818696138363,0,0,8.350029967592382,0.06,9.79036,9.79036,0.06,8.350029967592382,-1.4403300324076174,0,0,11.167576434103832,0.06,9.79036,9.79036,0.06,11.167576434103832,1.3772164341038327,0,0
7,26.827634425985057,0.06,25.8464,25.8464,0.06,26.827634425985057,0.9812344259850568,0,0,22.043950840865886,0.06,25.8464,25.8464,0.06,22.043950840865886,-3.802449159134113,0,0,29.482230229166376,0.06,25.8464,25.8464,0.06,29.482230229166376,3.635830229166377,0,0
8,78.91374034245268,0.06,76.02743,76.02743,0.06,78.91374034245268,2.886310342452686,11,0,64.84248984297126,0.06,76.02743,76.02743,0.06,64.84248984297126,-11.184940157028734,11,0,86.72225899900297,0.06,76.02743,76.02743,0.06,86.72225899900297,10.69482899900298,11,0
9,77.6549736410174,0.09,74.81470333333333,74.81470333333333,0.09,77.6549736410174,2.8402703076840736,11488,0,63.80817608850614,0.09,74.81470333333333,74.81470333333333,0.09,63.80817608850614,-11.00652724482719,11488,0,85.33893726786377,0.09,74.81470333333333,74.81470333333333,0.09,85.33893726786377,10.524233934530443,11488,0
10,113.04045917377891,0.09,108.90594666666667,108.90594666666667,0.09,113.04045917377891,4.134512507112244,32469,0,92.8840122646853,0.09,108.90594666666667,108.90594666666667,0.09,92.8840122646853,-16.02193440198137,32469,0,124.22581840999061,0.09,108.90594666666667,108.90594666666667,0.09,124.22581840999061,15.319871743323944,32469,0
11,130.29609970266048,0.09,125.53045333333333,125.53045333333333,0.09,130.29609970266048,4.765646369327152,43260,0,107.06276859878393,0.09,125.53045333333333,125.53045333333333,0.09,107.06276859878393,-18.467684734549394,43260,0,143.18890545472325,0.09,125.53045333333333,125.53045333333333,0.09,143.18890545472325,17.658452121389928,43260,0
12,75.11011064429873,0.09,72.36292,72.36292,0.09,75.11011064429873,2.747190644298726,52447,0,61.71709217459727,0.09,72.36292,72.36292,0.09,61.71709217459727,-10.645827825402733,52447,0,82.5422599470235,0.09,72.36292,72.36292,0.09,82.5422599470235,10.179339947023493,52447,0
13,99.35548422828033,0.11,95.72150666666667,95.72150666666667,0.11,99.35548422828033,3.6339775616136665,67105,0,81.63922973310079,0.11,95.72150666666667,95.72150666666667,0.11,81.63922973310079,-14.082276933565879,67105,0,109.18671449135473,0.11,95.72150666666667,95.72150666666667,0.11,109.18671449135473,13.465207824688065,67105,0
14,112.36149227964596,0.11,108.25181333333333,108.25181333333333,0.11,112.36149227964596,4.109678946312634,67271,0,92.32611317454618,0.11,108.25181333333333,108.25181333333333,0.11,92.32611317454618,-15.925700158787151,67271,0,123.47966770684025,0.11,108.25181333333333,108.25181333333333,0.11,123.47966770684025,15.227854373506915,67271,0
15,58.75805589323336,0.11,56.60895,56.60895,0.11,58.75805589323336,2.149105893233363,45859,0,48.28080161852463,0.11,56.60895,56.60895,0.11,48.28080161852463,-8.328148381475373,45859,0,64.57216853919184,0.11,56.60895,56.60895,0.11,64.57216853919184,7.9632185391918355,45859,0
