Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
1,15.045678779677488,0.06,15.446395454545454,15.446395454545454,0.06,15.045678779677488,-0.40071667486796764,0,0,14.038066632442286,0.06,15.446395454545454,15.446395454545454,0.06,14.038066632442286,-1.4083288221031687,0,0,17.053169070498114,0.06,15.446395454545454,15.446395454545454,0.06,17.053169070498114,1.60677361595266,0,0
2,13.2214592916456,0.06,13.573590909090909,13.57359090909091,0.06,13.2214592916456,-0.3521316174453106,0,0,12.336015492032367,0.06,13.573590909090909,13.57359090909091,0.06,12.336015492032367,-1.2375754170585438,0,0,14.98555059966352,0.06,13.573590909090909,13.57359090909091,0.06,14.98555059966352,1.4119596905726102,0,0
3,12.008288269484703,0.06,12.328109090909091,12.328109090909091,0.06,12.008288269484703,-0.31982082142438767,0,0,11.204090778296864,0.06,12.328109090909091,12.328109090909091,0.06,11.204090778296864,-1.1240183126122272,0,0,13.61051057286971,0.06,12.328109090909091,12.328109090909091,0.06,13.61051057286971,1.282401481960619,0,0
4,13.03713217474085,0.06,13.384354545454546,13.384354545454546,0.06,13.03713217474085,-0.34722237071369505,0,0,12.164032799382436,0.06,13.384354545454546,13.384354545454546,0.06,12.164032799382436,-1.2203217460721092,0,0,14.776629384816108,0.06,13.384354545454546,13.384354545454546,0.06,14.776629384816108,1.392274839361562,0,0
5,38.23555492918156,0.06,39.25389545454546,39.25389545454546,0.06,38.23555492918156,-1.018340525363894,0,0,35.674912091653965,0.06,39.25389545454546,39.25389545454546,0.06,35.674912091653965,-3.578983362891492,0,0,43.33718619543914,0.06,39.25389545454546,39.25389545454546,0.06,43.33718619543914,4.0832907408936805,0,0
6,60.02970395342576,0.06,61.62849545454545,61.62849545454545,0.06,60.02970395342576,-1.5987915011196918,0,0,56.00950255313364,0.06,61.62849545454545,61.62849545454545,0.06,56.00950255313364,-5.618992901411808,0,0,68.03924939248651,0.06,61.62849545454545,61.62849545454545,0.06,68.03924939248651,6.41075393794106,0,0
7,75.14610374190224,0.06,154.2949909090909,154.2949909090909,0.06,150.29220748380448,-79.14888716718866,0,0,70.11355399412938,0.06,154.2949909090909,154.2949909090909,0.06,140.22710798825875,-84.18143691496152,0,0,85.17257551920959,0.06,154.2949909090909,154.2949909090909,0.06,170.34515103841917,-69.12241538988131,0,0
8,224.03345452427808,0.06,460.0004272727273,460.0004272727273,0.06,448.06690904855617,-235.9669727484492,11,0,209.0298888180477,0.06,460.0004272727273,460.0004272727273,0.06,418.0597776360954,-250.97053845467957,11,0,253.92542492736638,0.06,460.0004272727273,460.0004272727273,0.06,507.85084985473276,-206.0750023453609,11,0
9,255.45039599334808,0.09,524.5077863636363,524.5077863636363,0.09,510.90079198669616,-269.05739037028826,11488,0,238.34283137043397,0.09,524.5077863636363,524.5077863636363,0.09,476.68566274086794,-286.1649549932024,11488,0,289.53421482614146,0.09,524.5077863636363,524.5077863636363,0.09,579.0684296522829,-234.97357153749488,11488,0
10,422.9311624727017,0.09,868.3904636363636,868.3904636363636,0.09,845.8623249454034,-445.4593011636619,32469,0,394.60737708606905,0.09,868.3904636363636,868.3904636363636,0.09,789.2147541721381,-473.78308655029457,32469,0,479.36133187763636,0.09,868.3904636363636,868.3904636363636,0.09,958.7226637552727,-389.02913175872726,32469,0
11,450.41084360672806,0.09,924.8135772727272,924.8135772727271,0.09,900.8216872134561,-474.40273366599905,43260,0,420.246738423411,0.09,924.8135772727272,924.8135772727271,0.09,840.493476846822,-504.5668388493161,43260,0,510.5075270905036,0.09,924.8135772727272,924.8135772727271,0.09,1021.0150541810071,-414.30605018222354,43260,0
12,506.3817168241527,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,506.3817168241527,99.7399531877891,52447,1,501.25374730909095,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,501.25374730909095,94.61198367272732,52447,1,513.0802452681818,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,513.0802452681818,106.43848163181815,52447,1
13,542.2714580908158,0.11,458.60941818181817,458.60941818181817,0.06,542.2714580908158,83.6620399089977,67105,1,534.9991551330579,0.11,458.60941818181817,458.60941818181817,0.06,534.9991551330579,76.38973695123974,67105,1,552.4596664361984,0.11,458.60941818181817,458.60941818181817,0.06,552.4596664361984,93.85024825438023,67105,1
14,666.0538353177687,0.11,563.294559090909,563.294559090909,0.06,666.0538353177687,102.75927622685974,67271,1,657.1215096267562,0.11,563.294559090909,563.294559090909,0.06,657.1215096267562,93.82695053584712,67271,1,678.5676697492355,0.11,563.294559090909,563.294559090909,0.06,678.5676697492355,115.27311065832646,67271,1
15,342.6420764360976,0.11,289.77900454545454,289.77900454545454,0.06,342.6420764360976,52.863071890643056,45859,1,338.04696646167355,0.11,289.77900454545454,289.77900454545454,0.06,338.04696646167355,48.26796191621901,45859,1,349.07964347109504,0.11,289.77900454545454,289.77900454545454,0.06,349.07964347109504,59.3006389256405,45859,1
16,293.0744043590258,0.11,300.87995454545455,300.87995454545455,0.11,293.0744043590258,-7.805550186428769,45860,0,273.4471522954798,0.11,300.87995454545455,300.87995454545455,0.11,273.4471522954798,-27.43280224997477,45860,0,332.1782580205483,0.11,300.87995454545455,300.87995454545455,0.11,332.1782580205483,31.298303475093746,45860,0
17,257.4974909275346,0.11,264.3555090909091,264.3555090909091,0.11,257.4974909275346,-6.858018163374489,12377,0,240.25283194334676,0.11,264.3555090909091,264.3555090909091,0.11,240.25283194334676,-24.102677147562332,12377,0,291.85444620468155,0.11,264.3555090909091,264.3555090909091,0.11,291.85444620468155,27.498937113772456,12377,0
18,110.65380152632933,0.11,113.60088181818182,113.60088181818182,0.11,110.65380152632933,-2.947080291852489,1730,0,103.24329408506436,0.11,113.60088181818182,113.60088181818182,0.11,103.24329408506436,-10.357587733117455,1730,0,125.4179364955368,0.11,113.60088181818182,113.60088181818182,0.11,125.4179364955368,11.817054677354975,1730,0
19,110.37855056063624,0.09,113.3183,113.3183,0.09,110.37855056063624,-2.9397494393637515,0,0,102.98647673214687,0.09,113.3183,113.3183,0.09,102.98647673214687,-10.331823267853125,0,0,125.10595979288897,0.09,113.3183,113.3183,0.09,125.10595979288897,11.787659792888974,0,0
20,94.14904203002499,0.09,96.65654545454545,96.65654545454545,0.09,94.14904203002499,-2.507503424520463,0,0,87.84386166633493,0.09,96.65654545454545,96.65654545454545,0.09,87.84386166633493,-8.81268378821052,0,0,106.71100686610995,0.09,96.65654545454545,96.65654545454545,0.09,106.71100686610995,10.054461411564503,0,0
21,39.61797731322558,0.09,40.67313636363637,40.673136363636374,0.09,39.61797731322558,-1.055159050410794,0,0,36.96475336937701,0.09,40.67313636363637,40.673136363636374,0.09,36.96475336937701,-3.7083829942593667,0,0,44.90406017880415,0.09,40.67313636363637,40.673136363636374,0.09,44.90406017880415,4.2309238151677775,0,0
