Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,308.48676,89.06072598072545,-219.42603401927454,30.526915799999998,17.791627897018746,-12.735287902981252,69.62140586738838,7.8612348786851,-61.76017098870327,0.25063773259395666,0.028650309537653417,-0.22198742305630326,0,-4.86818418762473,-3.088008549435164,"NA","NA","NA"
peak period,308.48676,89.06072598072545,-219.42603401927454,30.526915799999998,17.791627897018746,-12.735287902981252,69.62140586738838,7.8612348786851,-61.76017098870327,0.25063773259395666,0.028650309537653417,-0.22198742305630326,-0.03884779903485307,-4.86818418762473,-3.088008549435164,"NA","NA","NA"
other,1010.78074,1049.1540863542564,38.37334635425634,91.17640716666666,94.63783427255235,3.46142710588569,198.52885236783976,205.22306087219008,6.694208504350334,0.7222799414060866,0.7463920111309545,0.02411206972486784,0,0.5287776890663517,0.3347104252175167,"NA","NA","NA"
Total,1319.2675,1138.2148123349818,-181.0526876650182,121.70332296666666,112.42946216957111,-9.273860797095551,268.15025823522814,213.08429575087519,-55.065962484352944,0.9729176740000434,0.7750423206686079,-0.1978753533314354,0,-4.339406498558379,-2.7532981242176473,-4.85701851575852e-05,0,2.7676044340662
