Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,0,2.9327681818181817,2.9327681818181817,2.924163333601934,0,-0.008604848216247608,0.14663840909090908,0.1462081666800967,-0.0018803623150146754,0,0,0.6985017559571545,0.002608952448559091,-0.002049429486468142,-7.654761110147062e-6,0.6964523264706863,0.002601297687448944
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,0,1.9395272727272728,1.9395272727272728,1.9338366293629057,0,-0.005690643364367194,0.09697636363636364,0.09669183146814529,-0.0012420600793971608,0,0,0.46050891938749094,0.0017208804842181818,-0.0013511498720300942,-5.049125756615351e-6,0.45915776951546083,0.0017158313584615663
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,0,1.7150227272727272,1.715022727272727,1.709990788387449,0,-0.005031938885277953,0.08575113636363635,0.08549953941937245,-0.0010912146579783685,0,0,0.40954937210849995,0.001533557887522727,-0.0012016327120230711,-4.499514463765578e-6,0.4083477393964769,0.0015290583730589613
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,0,1.4388318181818183,1.438831818181818,1.4346102334411903,0,-0.004221584740627719,0.0719415909090909,0.07173051167205952,-8.48350600578273e-4,0,0,0.35246195578296813,0.0013181325334499997,-0.0010341361619771712,-3.867448661490682e-6,0.35142781962099096,0.0013142650847885091
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,0,1.8041045454545455,1.8041045454545455,1.7988112372837461,0,-0.005293308170799424,0.09020522727272728,0.08994056186418731,-0.0010603237858585975,0,0,0.4422954700931591,0.0016522133755636364,-0.0012977109512031205,-4.8476539692834795e-6,0.440997759141956,0.0016473657215943529
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,0,4.411490909090909,4.411490909090909,4.398547434759927,0,-0.012943474330981686,0.22057454545454547,0.21992737173799637,-0.0024432173983443568,0,0,1.0968870399476363,0.0040964972237090905,-0.0032183063590341724,-1.20192714333266e-5,1.0936687335886022,0.004084477952275764
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,0,12.700009090909091,12.70000909090909,6.331373401805052,0,-6.368635689104038,0.6350004545454545,0.3165686700902526,-1.2494583943339523,0,0,3.156580642840718,0.011797317844745454,-1.5829210824676145,-0.005915965801593901,1.5736595603731034,0.005881352043151553
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,0,18.72375,18.72375,9.334406919197056,2843,-9.389343080802943,0.9361875,0.4667203459598528,-2.5826378062189503,-2.5826378062189503,0,4.20050612813625,0.01559134152,-2.1064152827337717,-0.007818543540756933,2.0940908454024783,0.0077727979792430665
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,0,10.399881818181818,10.399881818181816,5.184684093863035,10667,-5.215197724318781,1.247985818181818,0.6221620912635643,-1.9420228016768937,-1.9420228016768937,0,2.0038710060797995,0.007357250793927271,-1.0048752181457774,-0.003689418617301181,0.9989957879340221,0.0036678321766260903
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,0,11.895231818181818,11.895231818181818,5.930165388295045,24759,-5.9650664298867735,1.427427818181818,0.7116198465954053,-2.4656456361364096,-2.4656456361364096,0,2.1427177265363184,0.007809338640954545,-1.074502269030915,-0.003916125761884966,1.0682154575054035,0.0038932128790695793
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,0,12.350722727272727,12.350722727272725,6.157242629416589,7233,-6.193480097856136,1.482086727272727,0.7388691155299907,-2.7200243471072114,-2.7200243471072114,0,2.115809844349954,0.007609181466490908,-1.0610088535865942,-0.0038157535404483825,1.0548009907633598,0.0037934279260425255
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,1,7.073586363636363,7.073586363636363,8.31588496875,29088,1.2422986051136362,0.8488303636363635,0.5821119478125,0.9317239538352271,0.9317239538352271,0,1.1980842339814999,0.004292464413045455,0.13395345219655275,4.4961519575993745e-4,1.3320376861780527,0.004742079608805392
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,1,15.9434,15.9434,16.996131706551726,30410,1.0527317065517237,4.6235859999999995,4.079071609572414,0.7895487799137928,0.7895487799137928,0,2.7235393883038,0.009716465979,0.11351300383732824,3.810067646986129e-4,2.8370523921411284,0.010097472743698613
