Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
14,657.958885395292,0.11,563.294559090909,563.294559090909,0.06,657.958885395292,94.66432630438293,67271,1,649.7730760604338,0.11,563.294559090909,563.294559090909,0.06,649.7730760604338,86.47851696952478,67271,1,669.5395942248966,0.11,563.294559090909,563.294559090909,0.06,669.5395942248966,106.24503513398759,67271,1
15,338.47774270958973,0.11,289.77900454545454,289.77900454545454,0.06,338.47774270958973,48.69873816413522,45859,1,334.2666676296488,0.11,289.77900454545454,289.77900454545454,0.06,334.2666676296488,44.48766308419425,45859,1,344.4352763346074,0.11,289.77900454545454,289.77900454545454,0.06,344.4352763346074,54.65627178915287,45859,1
16,295.1714637964827,0.11,300.87995454545455,300.87995454545455,0.11,295.1714637964827,-5.708490748971847,45860,0,275.5956621183049,0.11,300.87995454545455,300.87995454545455,0.11,275.5956621183049,-25.284292427149637,45860,0,333.9727592803386,0.11,300.87995454545455,300.87995454545455,0.11,333.9727592803386,33.092804734884055,45860,0
17,259.33998394445996,0.11,264.3555090909091,264.3555090909091,0.11,259.33998394445996,-5.015525146449124,12377,0,242.14052967601162,0.11,264.3555090909091,264.3555090909091,0.11,242.14052967601162,-22.21497941489747,12377,0,293.4311092124011,0.11,264.3555090909091,264.3555090909091,0.11,293.4311092124011,29.075600121492016,12377,0
18,111.44557179125157,0.11,113.60088181818182,113.60088181818182,0.11,111.44557179125157,-2.1553100269302448,1730,0,104.05449006798283,0.11,113.60088181818182,113.60088181818182,0.11,104.05449006798283,-9.546391750198993,1730,0,126.09547224511502,0.11,113.60088181818182,113.60088181818182,0.11,126.09547224511502,12.4945904269332,1730,0
19,111.16835129964052,0.09,113.3183,113.3183,0.09,111.16835129964052,-2.1499487003594693,0,0,103.79565486773804,0.09,113.3183,113.3183,0.09,103.79565486773804,-9.522645132261957,0,0,125.78181017452872,0.09,113.3183,113.3183,0.09,125.78181017452872,12.463510174528722,0,0
20,94.82271442918383,0.09,96.65654545454545,96.65654545454545,0.09,94.82271442918383,-1.833831025361621,0,0,88.53406230686336,0.09,96.65654545454545,96.65654545454545,0.09,88.53406230686336,-8.12248314768209,0,0,107.28748359699487,0.09,96.65654545454545,96.65654545454545,0.09,107.28748359699487,10.630938142449423,0,0
21,39.90145909116985,0.09,40.67313636363637,40.673136363636374,0.09,39.90145909116985,-0.7716772724665252,0,0,37.2551902418978,0.09,40.67313636363637,40.673136363636374,0.09,37.2551902418978,-3.4179461217385736,0,0,45.14664195715636,0.09,40.67313636363637,40.673136363636374,0.09,45.14664195715636,4.473505593519988,0,0
22,39.82567026934154,0.09,40.595881818181816,40.595881818181816,0.09,39.82567026934154,-0.770211548840272,0,0,37.18442774248715,0.09,40.595881818181816,40.595881818181816,0.09,37.18442774248715,-3.411454075694664,0,0,45.06089043625035,0.09,40.595881818181816,40.595881818181816,0.09,45.06089043625035,4.465008618068531,0,0
23,37.04667842767084,0.09,37.76314545454545,37.76314545454545,0.09,37.04667842767084,-0.7164670268746137,0,0,34.58973892407661,0.09,37.76314545454545,37.76314545454545,0.09,34.58973892407661,-3.1734065304688386,0,0,41.916590640318056,0.09,37.76314545454545,37.76314545454545,0.09,41.916590640318056,4.153445185772604,0,0
24,15.681682020720082,0.06,15.984959090909092,15.984959090909092,0.06,15.681682020720082,-0.30327707018901007,0,0,14.641671264702275,0.06,15.984959090909092,15.984959090909092,0.06,14.641671264702275,-1.3432878262068169,0,0,17.74309259863883,0.06,15.984959090909092,15.984959090909092,0.06,17.74309259863883,1.75813350772974,0,0
