Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,132.19222727272728,81.9867036608131,-50.20552361191417,11.296935454545455,9.34803022585277,-1.9489052286926842,30.218002991482,18.675374325974822,-11.542628665507177,0.11045973558327273,0.06216548814736826,-0.048294247435904464,0,-1.059092846269385,-0.5771314332753589,"NA","NA","NA",-0.379791797503605,-0.3819785400365759,-0.4372113257459021,-0.17251627545667877
peak period,39.80731818181818,3.773395005520697,-36.033923176297485,3.7969531818181816,1.094284551601002,-2.70266863021718,9.413955642162637,1.7552188317882516,-7.658736810374385,0.03399752429481818,2.374450884384022e-4,-0.03376007920637978,-0.005908013861116461,-0.7403585369959086,-0.38293684051871923,"NA","NA","NA",-0.9052085099456868,-0.8135514019285275,-0.9930158123756503,-0.7117993034939134
other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","NA",NaN,NaN,NaN,NaN
Total,132.19222727272728,81.9867036608131,-50.20552361191417,11.296935454545455,9.34803022585277,-1.9489052286926842,30.218002991482,18.675374325974822,-11.542628665507177,0.11045973558327273,0.06216548814736826,-0.048294247435904464,0,-1.059092846269385,-0.5771314332753589,-1.08860602391159e-06,0,0.0620304585818192,-0.379791797503605,-0.3819785400365759,-0.4372113257459021,-0.17251627545667877
