Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
1,18.038390470461724,0.05,18.110632258064516,18.110632258064516,0.05,18.038390470461724,-0.07224178760279103,0,0,17.635846929521506,0.05,18.110632258064516,18.110632258064516,0.05,17.635846929521506,-0.47478532854301037,0,0,18.955239465348416,0.05,18.110632258064516,18.110632258064516,0.05,18.955239465348416,0.8446072072839002,0,0
2,15.833761703845633,0.05,15.897174193548388,15.897174193548388,0.05,15.833761703845633,-0.06341248970275473,0,0,15.480416514145539,0.05,15.897174193548388,15.897174193548388,0.05,15.480416514145539,-0.41675767940284913,0,0,16.638554599709508,0.05,15.897174193548388,15.897174193548388,0.05,16.638554599709508,0.7413804061611202,0,0
3,13.106487366094791,0.05,13.158977419354839,13.158977419354839,0.05,13.106487366094791,-0.05249005326004837,0,0,12.814003851987724,0.05,13.158977419354839,13.158977419354839,0.05,12.814003851987724,-0.3449735673671146,0,0,13.77265931684487,0.05,13.158977419354839,13.158977419354839,0.05,13.77265931684487,0.6136818974900304,0,0
4,12.001837176147403,0.05,12.049903225806451,12.049903225806451,0.05,12.001837176147403,-0.04806604965904858,0,0,11.734004963368461,0.05,12.049903225806451,12.049903225806451,0.05,11.734004963368461,-0.31589826243799024,0,0,12.611862353824067,0.05,12.049903225806451,12.049903225806451,0.05,12.611862353824067,0.5619591280176159,0,0
5,17.322059298722582,0.05,17.391432258064516,17.391432258064516,0.05,17.322059298722582,-0.06937295934193394,0,0,16.935501357319634,0.05,17.391432258064516,17.391432258064516,0.05,16.935501357319634,-0.45593090074488174,0,0,18.20249886362767,0.05,17.391432258064516,17.391432258064516,0.05,18.20249886362767,0.8110666055631555,0,0
6,15.570021181694894,0.05,15.632377419354839,15.632377419354837,0.05,15.570021181694894,-0.062356237659943053,0,0,15.222561608222579,0.05,15.632377419354839,15.632377419354837,0.05,15.222561608222579,-0.4098158111322583,0,0,16.361408766644765,0.05,15.632377419354839,15.632377419354837,0.05,16.361408766644765,0.7290313472899275,0,0
7,17.78565747726062,0.05,35.71377419354839,35.71377419354839,0.05,35.57131495452124,-17.928116716287768,0,0,17.388753909252696,0.05,35.71377419354839,35.71377419354839,0.05,34.77750781850539,-18.325020284295693,0,0,18.689660648060592,0.05,35.71377419354839,35.71377419354839,0.05,37.379321296121184,-17.024113545487797,0,0
8,44.46325852846223,0.05,89.28265806451613,89.28265806451613,0.05,88.92651705692445,-44.8193995360539,2843,0,43.47101936171968,0.05,89.28265806451613,89.28265806451613,0.05,86.94203872343935,-45.81163870279645,2843,0,46.723221464621254,0.05,89.28265806451613,89.28265806451613,0.05,93.44644292924251,-42.55943659989487,2843,0
9,31.460916972973926,0.12,63.17382903225806,63.17382903225806,0.12,62.92183394594785,-31.712912059284136,10667,0,30.75883720924637,0.12,63.17382903225806,63.17382903225806,0.12,61.51767441849274,-32.41499182301169,10667,0,33.06000144517886,0.12,63.17382903225806,63.17382903225806,0.12,66.12000289035772,-30.1138275870792,10667,0
10,39.339587948062686,0.12,78.99427741935484,78.99427741935484,0.12,78.67917589612537,-39.65468947129216,24759,0,38.461688278595275,0.12,78.99427741935484,78.99427741935484,0.12,76.92337655719055,-40.53258914075957,24759,0,41.33912674995861,0.12,78.99427741935484,78.99427741935484,0.12,82.67825349991722,-37.655150669396235,24759,0
