Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
1,2.921533733974949,0.05,2.9327681818181817,2.9327681818181817,0.05,2.921533733974949,-0.011234447843232702,0,0,2.878947312158141,0.05,2.9327681818181817,2.9327681818181817,0.05,2.878947312158141,-0.05382086966004085,0,0,3.011653538064843,0.05,2.9327681818181817,2.9327681818181817,0.05,3.011653538064843,0.07888535624666115,0,0
2,1.9320975965186085,0.05,1.9395272727272728,1.9395272727272728,0.05,1.9320975965186085,-0.00742967620866421,0,0,1.9039339226647956,0.05,1.9395272727272728,1.9395272727272728,0.05,1.9039339226647956,-0.035593350062477214,0,0,1.9916965170636434,0.05,1.9395272727272728,1.9395272727272728,0.05,1.9916965170636434,0.0521692443363706,0,0
3,1.7084530524177717,0.05,1.7150227272727272,1.715022727272727,0.05,1.7084530524177717,-0.0065696748549553905,0,0,1.6835493857243577,0.05,1.7150227272727272,1.715022727272727,0.05,1.6835493857243577,-0.03147334154836923,0,0,1.761153266894224,0.05,1.7150227272727272,1.715022727272727,0.05,1.761153266894224,0.046130539621497046,0,0
4,1.4333201377439437,0.05,1.4388318181818183,1.438831818181818,0.05,1.4333201377439437,-0.005511680437874256,0,0,1.412427010522907,0.05,1.4388318181818183,1.438831818181818,0.05,1.412427010522907,-0.026404807658910956,0,0,1.4775333975497233,0.05,1.4388318181818183,1.438831818181818,0.05,1.4775333975497233,0.0387015793679053,0,0
5,1.7971936281357812,0.05,1.8041045454545455,1.8041045454545455,0.05,1.7971936281357812,-0.006910917318764292,0,0,1.7709964136233416,0.05,1.8041045454545455,1.8041045454545455,0.05,1.7709964136233416,-0.03310813183120387,0,0,1.8526312004614789,0.05,1.8041045454545455,1.8041045454545455,0.05,1.8526312004614789,0.04852665500693343,0,0
6,4.394591972162879,0.05,4.411490909090909,4.411490909090909,0.05,4.394591972162879,-0.016898936928029438,0,0,4.330533171382011,0.05,4.411490909090909,4.411490909090909,0.05,4.330533171382011,-0.08095773770889814,0,0,4.53015082708238,0.05,4.411490909090909,4.411490909090909,0.05,4.53015082708238,0.11865991799147135,0,0
7,12.651359630435216,0.05,12.700009090909091,12.70000909090909,0.05,12.651359630435216,-0.04864946047387422,0,0,12.466944118982328,0.05,12.700009090909091,12.70000909090909,0.05,12.466944118982328,-0.2330649719267619,0,0,13.041612886150451,0.05,12.700009090909091,12.70000909090909,0.05,13.041612886150451,0.34160379524136175,0,0
8,18.65202561547182,0.05,18.72375,18.72375,0.05,18.65202561547182,-0.07172438452817653,2843,0,18.380139988630997,0.05,18.72375,18.72375,0.05,18.380139988630997,-0.3436100113690017,2843,0,19.22737988052732,0.05,18.72375,18.72375,0.05,19.22737988052732,0.5036298805273205,2843,0
9,10.360043371151981,0.12,10.399881818181818,10.399881818181816,0.12,10.360043371151981,-0.03983844702983448,10667,0,10.209027768657457,0.12,10.399881818181818,10.399881818181816,0.12,10.209027768657457,-0.19085404952435958,10667,0,10.679616980079896,0.12,10.399881818181818,10.399881818181816,0.12,10.679616980079896,0.27973516189807945,10667,0
10,11.849665188581493,0.12,11.895231818181818,11.895231818181818,0.12,11.849665188581493,-0.04556662960032426,24759,0,11.676935764224552,0.12,11.895231818181818,11.895231818181818,0.12,11.676935764224552,-0.2182960539572658,24759,0,12.215188780832767,0.12,11.895231818181818,11.895231818181818,0.12,12.215188780832767,0.31995696265094864,24759,0
