Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,1718.3247454545453,2041.7189071068594,323.3941616523141,180.88288672727273,112.46635723392066,-68.41652949335207,299.80233334086955,334.6729869785873,34.87065363771775,1.0716178481336862,1.1886613099072152,0.11704346177352881,0,2.566763116693487,1.7435326818858876,"NA","NA","NA",0.18820316852666125,0.11631214890536053,0.10922126948274516,-0.3782366078473057
peak period,628.6043727272727,614.6568283649548,-13.947544362317991,64.13352136363636,62.7105195947335,-1.4230017689028642,136.37134262858316,130.57962317541202,-5.791719453171147,0.48961884192479094,0.4754776498565465,-0.014141192068244414,-0.0024747086119427724,-0.3101163420566,-0.2895859726585574,"NA","NA","NA",-0.02218811221723603,-0.04247020922090133,-0.02888204222830257,-0.02218811221723597
other,3482.846027272727,1972.0924789489197,-1510.7535483238073,295.896885,169.3286528633401,-126.5682321366599,675.786431037083,388.24361321809096,-287.5428178189921,2.4681313739097046,1.4173175921453076,-1.0508137817643968,0,-23.044346234093222,-14.377140890949605,"NA","NA","NA",-0.4337698355005421,-0.4254936243359013,-0.42575277510444237,-0.4277443885110852
Total,5829.775145454545,4628.468214420734,-1201.3069310338112,540.9132930909091,344.50552969199424,-196.40776339891482,1111.9601070065357,853.4962233720903,-258.4638836344455,4.029368063968182,3.0814565519090693,-0.9479115120591124,0,-20.787699459456334,-12.923194181722275,-0.000839083476820962,0,47.8122770886475,-0.20606402495136814,-0.23243988881062108,-0.23525066387844326,-0.36310396861684335
