Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,0,10.54640909090909,10.54640909090909,10.54640909090909,0,0,0.6327845454545454,0.6327845454545454,0,0,0,2.511853925145727,0.009381948423954544,0,0,2.511853925145727,0.009381948423954544
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,0,8.193636363636363,8.193636363636363,8.193636363636363,0,0,0.4916181818181818,0.4916181818181818,0,0,0,1.9454444805854545,0.007269951349090908,0,0,1.9454444805854545,0.007269951349090908
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,0,4.003681818181818,4.003681818181818,4.003681818181818,0,0,0.24022090909090904,0.24022090909090904,0,0,0,0.9560837583569999,0.0035800562486818176,0,0,0.9560837583569999,0.0035800562486818176
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,0,2.322090909090909,2.322090909090909,2.322090909090909,0,0,0.13932545454545453,0.13932545454545453,0,0,0,0.5688286101139091,0.0021272976689999997,0,0,0.5688286101139091,0.0021272976689999997
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,0,2.6306363636363637,2.6306363636363637,2.6306363636363637,0,0,0.15783818181818182,0.15783818181818182,0,0,0,0.6449285602822727,0.002409157826909091,0,0,0.6449285602822727,0.002409157826909091
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,0,1.0778636363636365,1.0778636363636365,1.0778636363636365,0,0,0.06467181818181819,0.06467181818181819,0,0,0,0.26800342059454546,0.0010009009391363636,0,0,0.26800342059454546,0.0010009009391363636
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,0,1.255590909090909,1.255590909090909,1.255590909090909,0,0,0.07533545454545454,0.07533545454545454,0,0,0,0.3120764662916818,0.0011663460184545454,0,0,0.3120764662916818,0.0011663460184545454
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,0,1.569909090909091,1.569909090909091,1.569909090909091,11,0,0.09419454545454545,0.09419454545454545,0,0,0,0.3521950868271818,0.0013072695796363637,0,0,0.3521950868271818,0.0013072695796363637
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,0,0.7808181818181819,0.7808181818181819,0.7808181818181819,11488,0,0.07027363636363636,0.07027363636363636,0,0,0,0.150449682306,5.523788912727272e-4,0,0,0.150449682306,5.523788912727272e-4
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,0,1.5860454545454545,1.5860454545454545,1.5860454545454545,32469,0,0.1427440909090909,0.1427440909090909,0,0,0,0.28569831698045456,0.0010412547013636364,0,0,0.28569831698045456,0.0010412547013636364
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,0,3.8221363636363637,3.8221363636363637,3.8221363636363637,43260,0,0.34399227272727273,0.34399227272727273,0,0,0,0.6547725119577272,0.002354787636545455,0,0,0.6547725119577272,0.002354787636545455
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,0,2.685909090909091,2.685909090909091,2.685909090909091,52447,0,0.2417318181818182,0.2417318181818182,0,0,0,0.45492416015000003,0.0016298902136363637,0,0,0.45492416015000003,0.0016298902136363637
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,0,4.694954545454546,4.694954545454546,4.694954545454546,67105,0,0.516445,0.516445,0,0,0,0.8020179905692273,0.002861269623409091,0,0,0.8020179905692273,0.002861269623409091
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,0,6.263545454545454,6.263545454545454,6.263545454545454,67271,0,0.68899,0.68899,0,0,0,1.1090153408436363,0.003971877024909091,0,0,1.1090153408436363,0.003971877024909091
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,0,3.2328636363636365,3.2328636363636365,3.2328636363636365,45859,0,0.355615,0.355615,0,0,0,0.5896023734267728,0.002099205043590909,0,0,0.5896023734267728,0.002099205043590909
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,0,5.035227272727273,5.035227272727273,5.035227272727273,45860,0,0.553875,0.553875,0,0,0,0.94287315465,0.0033594482488636364,0,0,0.94287315465,0.0033594482488636364
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,0,6.309136363636363,6.309136363636363,3.1545681818181817,12377,-3.1545681818181817,0.694005,0.3470025,-1.2073668959642727,-1.2073668959642727,0,1.2211619992791818,0.004347796214863636,-1.2211619992791818,-0.0031983662064545455,0,0.0011494300084090902
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,0,4.405590909090909,4.405590909090909,2.2027954545454547,1730,-2.2027954545454547,0.484615,0.2423075,-0.746065669212591,-0.746065669212591,0,0.9105949376546819,0.003259657063318182,-0.9105949376546819,-0.0022333790666363637,0,0.0010262779966818182
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,0,8.351090909090908,8.351090909090908,4.175545454545454,0,-4.175545454545454,0.7515981818181817,0.37579909090909086,-1.0380595486252726,0,0,1.9466837020105454,0.007020728722909091,-1.8435275989786364,-0.004233518727636364,0.10315610303190903,0.0027872099952727268
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,0,12.866181818181818,12.866181818181818,6.433090909090909,0,-6.433090909090909,1.1579563636363637,0.5789781818181818,-1.1700492171632726,0,0,3.302132852808,0.01196441686690909,-2.8402470447872727,-0.006522407943272727,0.4618858080207273,0.005442008923636363
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,0,7.875318181818182,7.875318181818182,3.937659090909091,0,-3.937659090909091,0.7087786363636364,0.3543893181818182,-0.6907962962712955,0,0,2.0333821504102274,0.007404925426818182,-0.14066638176054547,-0.003992329549727273,1.892715768649682,0.0034125958770909095
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,0,9.912045454545455,9.912045454545453,9.912045454545453,0,0,0.8920840909090907,0.8920840909090907,0,0,0,2.539202355309318,0.009306439301363635,0,0,2.539202355309318,0.009306439301363635
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,0,14.398318181818182,14.398318181818182,14.398318181818182,0,0,1.2958486363636363,1.2958486363636363,0,0,0,3.637252687384,0.0133789604495,0,0,3.637252687384,0.0133789604495
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,0,8.373227272727274,8.373227272727274,8.373227272727274,0,0,0.5023936363636364,0.5023936363636364,0,0,0,2.0788244675444547,0.007663772099136365,0,0,2.0788244675444547,0.007663772099136365
