Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,1,8.431818181818182,8.431818181818182,8.017816275065847,0,-0.4140019067523337,0.4215909090909091,1.04231611575856,-0.0904691825163633,0,0,2.0082186660454546,0.007500835840909091,-0.09860344933803675,-3.682907142220883e-4,1.9096152167074179,0.007132545126687003
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,1,4.908227272727273,4.908227272727273,4.667233526673236,0,-0.2409937460540365,0.24541136363636365,0.6067403584675207,-0.05260015295148996,0,0,1.165378012083091,0.004354912995818182,-0.05722000981117073,-2.1382603907387285e-4,1.1081580022719202,0.004141086956744309
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,1,3.6175454545454544,3.6175454545454544,3.4399241297433454,0,-0.17762132480210904,0.18087727272727272,0.4471901368666349,-0.03851855072418905,0,0,0.863873956842,0.0032347765875454545,-0.042416173785325965,-1.5882739004612268e-4,0.821457783056674,0.0030759491974993317
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,1,2.8249545454545455,2.8249545454545455,2.6862493998871555,0,-0.13870514556738983,0.14124772727272727,0.3492124219853302,-0.027873559522080132,0,0,0.6920120833490455,0.0025879775835,-0.03397776325632086,-1.270695870211782e-4,0.6580343200927247,0.002460907996478822
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,1,3.3269545454545453,3.3269545454545457,3.163601221675982,0,-0.16335332377856382,0.16634772727272729,0.41126815881787765,-0.03272195933291247,0,0,0.8156383887884091,0.0030468515883636366,-0.04004780948751302,-1.4960028074299898e-4,0.7755905793008961,0.0028972513076206377
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,1,0.6966818181818182,0.6966818181818182,0.6624747711478935,0,-0.03420704703392467,0.03483409090909091,0.08612172024922617,-0.006456941183034725,0,0,0.17322516878727273,6.469366463181818e-4,-0.008505348268783658,-3.176456125456135e-5,0.16471982051848907,6.151720850636204e-4
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,1,0.2838636363636364,0.2838636363636364,0.2699259441390093,0,-0.013937692224627088,0.01419318181818182,0.03509037273807121,-0.0027344265550465667,0,0,0.07055415892522728,2.636871768181818e-4,-0.0034642061408934133,-1.2947028936685044e-5,0.06708995278433386,2.5074014788149676e-4
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,1,0.33281818181818185,0.33281818181818185,0.3164768235365614,2843,-0.01634135828162044,0.01664090909090909,0.041141987059752985,-0.004494862882300065,-0.004494862882300065,0,0.07466478735736365,2.771390312727273e-4,-0.003666037818493449,-1.3607514406538465e-5,0.0709987495388702,2.635315168661888e-4
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,1,1.1210454545454545,1.1210454545454547,1.488746917566988,10667,0.36770146302153334,0.13452545454545456,0.19353709928370846,0.1369237875810444,0.1369237875810444,0,0.21600538565100003,7.930679121818182e-4,0.0708494878618526,2.601252521941014e-4,0.28685487351285266,0.0010531931643759196
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,1,1.392,1.392,1.8485742044184177,24759,0.4565742044184178,0.16704,0.2403146465743943,0.18872383198557158,0.18872383198557158,0,0.25074442607999997,9.1386192e-4,0.0822438483116586,2.9974553094273544e-4,0.33298827439165857,0.0012136074509427354
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,1,2.657,2.657,3.528492572657856,7233,0.8714925726578564,0.31884,0.4587040344455213,0.382738134053746,0.382738134053746,0,0.45517229077,0.0016369564440000001,0.1492959242324867,5.369196020739241e-4,0.6044682150024867,0.002173876046073924
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,1,2.9640909090909093,2.9640909090909098,3.936308903805024,29088,0.9722179947141143,0.35569090909090917,0.5117201574946532,0.7291634960355857,0.7291634960355857,0,0.5020410303500001,0.001798699286363637,0.10483144402118429,3.5186708108292164e-4,0.6068724743711844,0.0021505663674465584
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,1,5.2197272727272725,5.2197272727272725,8.221277310306446,30410,3.0015500375791726,1.513720909090909,1.068766050339838,2.2511625281843797,2.2511625281843797,0,0.8916625577653635,0.0031810844904545453,0.3236484270524031,0.0010863269927007292,1.2153109848177666,0.004267411483155275
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,1,4.2755,4.2755,6.734081936401541,21709,2.458581936401541,1.239895,0.8754306517322004,1.8439364523011557,1.8439364523011557,0,0.75701455736,0.002711205713,0.26510175293881677,8.898148915863184e-4,1.0221163102988169,0.0036010206045863184
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,1,3.1371818181818183,3.1371818181818183,4.941185688931243,21660,1.804003870749424,0.9097827272727272,0.6423541395610616,1.3530029030620678,1.3530029030620678,0,0.5721521393806364,0.0020370756815454544,0.19452050035967358,6.52908688909373e-4,0.76667263974031,0.0026899843704548273
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,1,5.74309090909091,5.74309090909091,9.045595778276459,39583,3.3025048691855496,1.6654963636363638,1.1759274511759397,1.3179153110358086,1.3179153110358086,0,1.075424394888,0.003831727080545455,0.6184116457109566,0.0022033949211670376,1.6938360405989568,0.0060351220017124925
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,1,9.106045454545455,9.106045454545455,6.332711390924765,23362,-2.7733340636206902,2.640753181818182,3.293009923280878,-1.0614548638272823,-1.0614548638272823,0,1.7625164573857275,0.006275221785954546,-1.2244431160261147,-0.00281183903376,0.5380733413596128,0.0034633827521945463
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,1,7.362727272727273,7.362727272727274,5.120337593416928,21054,-2.2423896793103455,2.1351909090909094,2.6625755485768026,-0.7594758529567133,-0.7594758529567133,0,1.5218077030354549,0.0054476156445454555,-0.9900280829115028,-0.0022735230176178906,0.5317796201239521,0.003174092626927565
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,1,13.99090909090909,13.99090909090909,0,7609,-13.99090909090909,1.6789090909090907,0,-3.4782034907454547,-3.4782034907454547,0,3.2613553127454544,0.01176210130909091,-3.2613553127454544,-0.01176210130909091,0,0
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,1,16.676545454545455,16.676545454545455,0,1959,-16.676545454545455,2.0011854545454546,0,-3.033126568521636,-3.033126568521636,0,4.280070761862,0.015507719736727273,-4.280070761862,-0.015507719736727273,0,0
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,1,8.338454545454546,8.338454545454546,0,319,-8.338454545454546,1.0006145454545454,0,-1.4628421058402727,-1.4628421058402727,0,2.152962489043182,0.007840398655454547,-0.2978775468632727,-0.007840398655454547,1.8550849421799094,0
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,1,9.741,9.741,12.936035434798711,0,3.195035434798712,1.16892,1.6816846065238324,0.5775714471478138,0,0,2.495385060177,0.009145844382,0.8184830808677581,0.0029998251598033804,3.3138681410447584,0.01214566954180338
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,1,10.006636363636364,10.006636363636364,13.288800183055676,0,3.282163819419312,1.2007963636363637,1.727544023797238,0.6160403093869505,0,0,2.5278414149280004,0.009298196529,0.8291287233596835,0.003049796467495883,3.356970138287684,0.012347992996495883
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,1,5.960181818181818,5.960181818181818,5.667537149605036,0,-0.2926446685767818,0.2980090909090909,0.7367798294486547,-0.05861492296154762,0,0,1.4797367121523635,0.005455181572909091,-0.0726550083401357,-2.6784917845293967e-4,1.4070817038122279,0.005187332394456151
