Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
11,454.7501037711932,0.09,924.8135772727272,924.8135772727271,0.09,909.5002075423864,-470.0634735015339,43260,0,423.54867167791156,0.09,924.8135772727272,924.8135772727271,0.09,847.0973433558231,-501.26490559481556,43260,0,513.265402954973,0.09,924.8135772727272,924.8135772727271,0.09,1026.530805909946,-411.54817431775416,43260,0
12,498.5876231770182,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,498.5876231770182,91.94585954065455,52447,1,493.84383072727275,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,493.84383072727275,87.20206709090911,52447,1,504.74408911363633,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,504.74408911363633,98.1023254772727,52447,1
13,535.787525568795,0.11,458.60941818181817,458.60941818181817,0.06,535.787525568795,77.17810738697686,67105,1,529.0163868140496,0.11,458.60941818181817,458.60941818181817,0.06,529.0163868140496,70.40696863223144,67105,1,545.1094082157025,0.11,458.60941818181817,458.60941818181817,0.06,545.1094082157025,86.49999003388433,67105,1
14,658.0898385781315,0.11,563.294559090909,563.294559090909,0.06,658.0898385781315,94.79527948722249,67271,1,649.7730760604338,0.11,563.294559090909,563.294559090909,0.06,649.7730760604338,86.47851696952478,67271,1,669.5395942248966,0.11,563.294559090909,563.294559090909,0.06,669.5395942248966,106.24503513398759,67271,1
15,338.54510974226014,0.11,289.77900454545454,289.77900454545454,0.06,338.54510974226014,48.76610519680557,45859,1,334.2666676296488,0.11,289.77900454545454,289.77900454545454,0.06,334.2666676296488,44.48766308419425,45859,1,344.4352763346074,0.11,289.77900454545454,289.77900454545454,0.06,344.4352763346074,54.65627178915287,45859,1
16,295.89788453520435,0.11,300.87995454545455,300.87995454545455,0.11,295.89788453520435,-4.9820700102501965,45860,0,275.5956621183049,0.11,300.87995454545455,300.87995454545455,0.11,275.5956621183049,-25.284292427149637,45860,0,333.9727592803386,0.11,300.87995454545455,300.87995454545455,0.11,333.9727592803386,33.092804734884055,45860,0
17,259.9782229540645,0.11,264.3555090909091,264.3555090909091,0.11,259.9782229540645,-4.377286136844564,12377,0,242.14052967601162,0.11,264.3555090909091,264.3555090909091,0.11,242.14052967601162,-22.21497941489747,12377,0,293.4311092124011,0.11,264.3555090909091,264.3555090909091,0.11,293.4311092124011,29.075600121492016,12377,0
18,111.71984076544915,0.11,113.60088181818182,113.60088181818182,0.11,111.71984076544915,-1.8810410527326709,1730,0,104.05449006798283,0.11,113.60088181818182,113.60088181818182,0.11,104.05449006798283,-9.546391750198993,1730,0,126.09547224511502,0.11,113.60088181818182,113.60088181818182,0.11,126.09547224511502,12.4945904269332,1730,0
19,111.44193803067097,0.09,113.3183,113.3183,0.09,111.44193803067097,-1.8763619693290183,0,0,103.79565486773804,0.09,113.3183,113.3183,0.09,103.79565486773804,-9.522645132261957,0,0,125.78181017452872,0.09,113.3183,113.3183,0.09,125.78181017452872,12.463510174528722,0,0
20,95.0560743393096,0.09,96.65654545454545,96.65654545454545,0.09,95.0560743393096,-1.6004711152358488,0,0,88.53406230686336,0.09,96.65654545454545,96.65654545454545,0.09,88.53406230686336,-8.12248314768209,0,0,107.28748359699487,0.09,96.65654545454545,96.65654545454545,0.09,107.28748359699487,10.630938142449423,0,0
21,39.99965709112646,0.09,40.67313636363637,40.673136363636374,0.09,39.99965709112646,-0.673479272509916,0,0,37.2551902418978,0.09,40.67313636363637,40.673136363636374,0.09,37.2551902418978,-3.4179461217385736,0,0,45.14664195715636,0.09,40.67313636363637,40.673136363636374,0.09,45.14664195715636,4.473505593519988,0,0
22,39.923681752040586,0.09,40.595881818181816,40.595881818181816,0.09,39.923681752040586,-0.6722000661412296,0,0,37.18442774248715,0.09,40.595881818181816,40.595881818181816,0.09,37.18442774248715,-3.411454075694664,0,0,45.06089043625035,0.09,40.595881818181816,40.595881818181816,0.09,45.06089043625035,4.465008618068531,0,0
23,37.13785077598825,0.09,37.76314545454545,37.76314545454545,0.09,37.13785077598825,-0.6252946785572059,0,0,34.58973892407661,0.09,37.76314545454545,37.76314545454545,0.09,34.58973892407661,-3.1734065304688386,0,0,41.916590640318056,0.09,37.76314545454545,37.76314545454545,0.09,41.916590640318056,4.153445185772604,0,0
24,15.72027484026765,0.06,15.984959090909092,15.984959090909092,0.06,15.72027484026765,-0.2646842506414409,0,0,14.641671264702275,0.06,15.984959090909092,15.984959090909092,0.06,14.641671264702275,-1.3432878262068169,0,0,17.74309259863883,0.06,15.984959090909092,15.984959090909092,0.06,17.74309259863883,1.75813350772974,0,0
