Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,332.94519,405.99414409597523,73.04895409597522,35.1767125,22.534304280373803,-12.642408219626198,58.0992389345764,65.97589559363166,7.876656659055267,0.20765137587116334,0.23408939943548687,0.02643802356432354,0,0.5797858567656152,0.3938328329527634,"NA","NA","NA",0.2194023409558048,0.1355724584951088,0.1273192795058913,-0.3593970931657186
peak period,308.48676,301.6616360905966,-6.825123909403409,30.526915799999998,29.851522201561853,-0.675393598438145,69.62140586738838,66.91224498502046,-2.7091608823679088,0.25063773259395666,0.24371784866419507,-0.006919883929761566,-0.001210979687708274,-0.15175305457967114,-0.13545804411839543,"NA","NA","NA",-0.022124527838418118,-0.03891275748622762,-0.027609106809835613,-0.02212452783841809
other,677.83555,461.82426435378943,-216.01128564621055,55.99969466666666,38.163722183720516,-17.835972482946147,140.42961343326334,98.68787274224803,-41.741740691015316,0.5146285655349233,0.36190033508139846,-0.15272823045352488,0,-3.3493300938458006,-2.0870870345507657,"NA","NA","NA",-0.3186780121612249,-0.29724315029074927,-0.29677371347385995,-0.31850124521416107
Total,1319.2675,1169.4800445403612,-149.78745545963875,121.70332296666666,90.54954866565618,-31.153774301010486,268.15025823522814,231.57601332090016,-36.574244914327956,0.9729176740000434,0.8397075831810804,-0.1332100908189629,0,-2.9212972916598563,-1.8287122457163978,-6.0822288569824e-05,0,3.46574827725585,-0.11353835022816734,-0.13639459143180876,-0.1369181528703085,-0.2559812956754122
