Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
11,39.65242046463077,0.12,79.78655806451613,79.78655806451613,0.12,79.30484092926154,-40.134137599885356,7233,0,38.809511591831594,0.12,79.78655806451613,79.78655806451613,0.12,77.61902318366319,-40.977046472684535,7233,0,41.687331054070086,0.12,79.78655806451613,79.78655806451613,0.12,83.37466210814017,-38.09922701044604,7233,0
12,48.171057663306456,0.12,40.80131935483871,40.80131935483871,0.06999999999999999,48.171057663306456,7.369738308467744,29088,1,47.601539247311834,0.12,40.80131935483871,40.80131935483871,0.06999999999999999,47.601539247311834,6.800219892473123,29088,1,48.621572231182796,0.12,40.80131935483871,40.80131935483871,0.06999999999999999,48.621572231182796,7.820252876344085,29088,1
13,58.460897806807566,0.29,54.50487741935484,54.50487741935484,0.24,58.460897806807566,3.9560203874527247,30410,1,57.793964849833145,0.29,54.50487741935484,54.50487741935484,0.24,57.793964849833145,3.289087430478304,30410,1,59.01562589543938,0.29,54.50487741935484,54.50487741935484,0.24,59.01562589543938,4.510748476084537,30410,1
14,64.9166834747664,0.29,60.523803225806454,60.523803225806446,0.24,64.9166834747664,4.3928802489599565,21709,1,64.17610169632924,0.29,60.523803225806454,60.523803225806446,0.24,64.17610169632924,3.652298470522794,21709,1,65.53266969966629,0.29,60.523803225806454,60.523803225806446,0.24,65.53266969966629,5.00886647385984,21709,1
15,32.73805530145162,0.29,30.522687096774195,30.522687096774195,0.24,32.73805530145162,2.2153682046774192,21660,1,32.364573387096776,0.29,30.522687096774195,30.522687096774195,0.24,32.364573387096776,1.8418862903225808,21660,1,33.04870258064516,0.29,30.522687096774195,30.522687096774195,0.24,33.04870258064516,2.5260154838709674,21660,1
16,38.548591522511984,0.29,38.78274516129032,38.78274516129032,0.29,38.548591522511984,-0.23415363877833587,39583,0,37.72914722510221,0.29,38.78274516129032,38.78274516129032,0.29,37.72914722510221,-1.0535979361881118,39583,0,40.526855047864736,0.29,38.78274516129032,38.78274516129032,0.29,40.526855047864736,1.7441098865744138,39583,0
17,52.392057738015495,0.29,52.710300000000004,52.710300000000004,0.29,52.392057738015495,-0.3182422619845065,23362,0,51.278336814699564,0.29,52.710300000000004,52.710300000000004,0.29,51.278336814699564,-1.4319631853004395,23362,0,55.080749924882134,0.29,52.710300000000004,52.710300000000004,0.29,55.080749924882134,2.3704499248821307,23362,0
18,29.35816482481828,0.29,29.536493548387096,29.5364935483871,0.29,29.35816482481828,-0.1783287235688185,21054,0,28.73408545387513,0.29,29.536493548387096,29.5364935483871,0.29,28.73408545387513,-0.8024080945119678,21054,0,30.864787618294798,0.29,29.536493548387096,29.5364935483871,0.29,30.864787618294798,1.3282940699076988,21054,0
19,38.254362612343726,0.12,38.48672903225806,38.48672903225806,0.12,38.254362612343726,-0.23236641991433551,7609,0,37.44117286777357,0.12,38.48672903225806,38.48672903225806,0.12,37.44117286777357,-1.0455561644844948,7609,0,40.217526693122736,0.12,38.48672903225806,38.48672903225806,0.12,40.217526693122736,1.730797660864674,7609,0
20,45.38828425403669,0.12,45.66398387096774,45.66398387096774,0.12,45.38828425403669,-0.275699616931052,1959,0,44.423445611891644,0.12,45.66398387096774,45.66398387096774,0.12,44.423445611891644,-1.2405382590760965,1959,0,47.717551904857785,0.12,45.66398387096774,45.66398387096774,0.12,47.717551904857785,2.053568033890045,1959,0
