Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.166647841,0.17287094,7.80005e-4,8.57408e-4,0.27698,0,15.16164,799.7308424096385,989.8751928353404,0,190.14435042570187,47.98385054457831,59.39251157012042,52.66618218091091,0,0,133.2734182686775,0.62379405573373,32.870432593780485,0.1630312872098002,166.14385086245798,0.7868253429435302
2,0.166656843,0.171986777,7.80079e-4,8.54482e-4,0.27669,0,12.317853333333334,649.7296613654619,800.5669166522342,0,150.8372552867724,38.983779681927714,48.03401499913405,41.73516016529705,0,0,108.28189416662694,0.5068404645083081,25.942013388298196,0.12888771957195186,134.22390755492515,0.63572818408026
3,0.167804587,0.17159233,7.89451e-4,8.58472e-4,0.27473,0,9.3626033333333325,493.8491252208835,606.6639165228713,0,112.81479130198782,29.63094751325301,36.39983499137228,30.993607614395113,0,0,82.87014849800164,0.3898696857547517,19.358152897971824,0.09684833951860009,102.22830139597346,0.48671802527335184
4,0.168445758,0.17683168,7.94686e-4,8.79026e-4,0.25853,0,7.138963333333334,376.5588129317269,461.5079494758527,0,84.94913654412579,22.593528775903614,27.69047696855116,21.96190027075284,0,0,63.429734675864935,0.2992460168134623,15.021698529647157,0.07467249969983672,78.45143320551209,0.373918516513299
5,0.168007214,0.177803667,7.91105e-4,8.80258e-4,0.25812,0,6.208936666666666,327.5027075502008,400.5216388566637,0,73.01893130646292,19.650162453012047,24.03129833139982,18.84764654882421,0,0,55.022817472966,0.2590890294565016,12.983033746710207,0.06427549843396443,68.0058512196762,0.323364527890466
6,0.168638309,0.180514501,7.96259e-4,8.92279e-4,0.2463,0,5.940963333333333,313.3679213654618,382.26390764318415,0,68.89598627772236,18.80207528192771,22.93583445859105,16.969081420203015,0,0,52.84583635391645,0.24952202769854126,12.436724583825898,0.061474441739899834,65.28256093774235,0.3109964694384411
7,0.169066514,0.175731337,7.99755e-4,8.57572e-4,0.275491509,0,12.376570000000001,652.8267886746988,793.246490259802,0,140.41970158510316,39.16960732048193,47.594789415588124,38.684435483009764,0,0,110.37114940704602,0.5221014883765337,24.676141900691196,0.12042000432774008,135.04729130773723,0.6425214927042737
8,0.162696782,0.163955638,7.47742e-4,7.88557e-4,0.355060543,0,19.55907,1031.6820296385542,1243.4304028297352,11,211.74837319118095,61.900921778313254,74.6058241697841,75.18349236462736,11,0,167.8513462694214,0.7714319842059919,34.717339622022166,0.16697566191851806,202.56868589144358,0.93840764612451
9,0.152665174,0.141916311,6.65827e-4,6.47504e-4,0.452377598,0,12.138426666666668,640.2654451405623,512.6844825443291,11488,-326.90771002664206,57.6238900626506,46.14160342898961,-147.88572462953286,-147.88572462953286,0,97.7462355885714,0.42630602054160516,-46.39353624443875,-0.21167404987309085,51.352699344132645,0.2146319706685143
10,0.148016072,0.131528435,6.27864e-4,5.70479e-4,0.493347557,0,17.157083333333333,904.9844678714859,724.6549023420881,32469,-452.9832039505229,81.44860210843373,65.21894121078793,-223.47815703102322,-223.47815703102322,0,133.95224615534755,0.5682071679356626,-59.580171896898094,-0.25841740520649037,74.37207425844946,0.30978976272917225
11,0.1423048,0.036497439,5.81228e-4,1.87251e-4,0.71921544,0,19.718503333333334,1040.091657751004,832.8402811675727,43260,-509.3072798101803,93.60824919759037,74.95562530508154,-366.30165934388197,-366.30165934388197,0,148.0100353379251,0.6045303940513006,-18.588411377127986,-0.09536829745173607,129.42162396079712,0.5091620965995646
12,0.140850638,0.036497439,5.69354e-4,1.87251e-4,0.727685454,0,12.72049,670.9675327710843,537.2687921136659,52447,-319.1205396673551,60.387077949397586,48.35419129022993,-232.2193747885643,-232.2193747885643,0,94.50620506809312,0.38201804865334793,-11.647082430156374,-0.059755640173251905,82.85912263793675,0.322262408480096
13,0.139656399,0.036497439,5.59602e-4,1.87251e-4,0.732893437,0,19.06049,1005.3834363855422,805.0481105204759,67105,-418.2397147349133,110.59217800240964,88.55529215725235,-306.52514202197017,-306.52514202197017,0,140.40823033985038,0.5626145817682221,-15.2646784759149,-0.07831580482382725,125.14355186393547,0.4842987769443948
14,0.141657101,0.036497439,5.75939e-4,1.87251e-4,0.71911147500000006,0,26.624186666666667,1404.3456533333335,1124.5120755103594,67271,-556.3254414316614,154.4780218666667,123.69632830613953,-400.06000876794815,-400.06000876794815,0,198.93553405315103,0.8088174312351468,-20.304453862800134,-0.10417249523352001,178.6310801903509,0.7046449360016268
15,0.140267568,0.036497439,5.64593e-4,1.87251e-4,0.728570822,0,18.039856666666665,951.548102248996,761.9401454821052,45859,-357.20176688599497,104.67029124738956,83.81341600303158,-260.24678491998174,-260.24678491998174,0,133.471338137482,0.5372373976930673,-13.03694969761382,-0.06688638805116943,120.43438843986819,0.4703510096418979
16,0.141048741,0.036497439,5.70972e-4,1.87251e-4,0.722905365,0,29.642893333333333,1563.5733375100401,1252.0116360261468,45860,-556.5999581982245,171.99306712610442,137.72127996287614,-402.36909594027225,-402.36909594027225,0,220.54005071695923,0.8927565956647826,-20.31447302174225,-0.10422389877257573,200.22557769521697,0.7885326968922068
17,0.141002001,0.153573944,5.7059e-4,6.12002e-4,0.382524152,1,40.085856666666665,2114.408198634538,975.1650612102488,12377,-1443.848045297767,232.5849018497992,204.7846628541523,-552.3067491443859,-552.3067491443859,0,298.1357869382753,1.2064601740588812,-221.7374388530687,-0.883637891418324,76.3983480852066,0.3228222826405571
18,0.144433057,0.161712423,5.98607e-4,6.55203e-4,0.33843137,1,30.62696,1615.479890120482,745.0593253235662,1730,-1163.551080001137,177.70278791325302,156.46245831794892,-393.7821860697644,-393.7821860697644,0,233.3286990521253,0.9670375705853513,-188.1606644312507,-0.762362158269985,45.16803462087461,0.20467541231536635
19,0.150684937,0.179068218,6.49657e-4,7.42403e-4,0.248268848,1,39.221156666666666,2068.7978781526103,803.5900558037456,0,-1881.0554698175613,186.19180903373493,152.68211060271167,-467.0074745157047,0,0,311.7366779351597,1.3440090231269903,-336.83725093938347,-1.396501223958967,-25.100573004223747,-0.05249220083197659
20,0.155927221,0.199341994,6.92464e-4,8.55356e-4,0.16553,1,32.71908,1725.8329185542166,670.3710333304095,0,-1596.03854489763,155.32496266987948,127.37049633277782,-264.19226033690467,0,0,269.1043309004783,1.195077166113727,-318.1575060407521,-1.3651811456094571,-49.053175140273765,-0.1701039794957302
21,0.158563885,0.201271605,7.13994e-4,8.94674e-4,0.15784,1,12.293716666666667,648.4565248995984,251.88212948850068,0,-578.5960955819899,58.361087240963855,47.85760460281513,-91.32560772666129,0,0,102.82178584167956,0.4629940680391639,-116.4549648045205,-0.5176548832187212,-13.633178962840944,-0.05466081517955734
22,0.161264667,0.20049235,7.36048e-4,9.30409e-4,0.16188,0,20.6965,1091.6780361445783,874.1474232502433,0,-524.5973330375834,98.25102325301205,78.6732680925219,-84.921816272124,0,0,176.04909497006938,0.8035274351481446,-105.17775210443774,-0.488090080034165,70.87134286563163,0.31543735511397963
23,0.162301178,0.197879877,7.44512e-4,9.39445e-4,0.16827,0,30.918276666666667,1630.8459668273092,1305.879345759176,0,-788.3998478648851,146.77613701445782,117.52914111832584,-132.66404240022422,0,0,264.6882215526212,1.2141843924545337,-156.0084649223222,-0.7406582950774271,108.67975663029901,0.4735260973771066
