Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
12,336.6069423249303,0.12,276.8094,276.8094,0.06999999999999999,336.6069423249303,59.797542324930284,29088,1,322.9443,0.12,276.8094,276.8094,0.06999999999999999,322.9443,46.134900000000016,29088,1,381.647529769124,0.12,276.8094,276.8094,0.06999999999999999,381.647529769124,104.83812976912401,29088,1
13,436.86501961192795,0.29,376.3461,376.3461,0.24,436.86501961192795,60.518919611927984,30410,1,399.05664051724136,0.29,376.3461,376.3461,0.24,399.05664051724136,22.710540517241384,30410,1,545.8476542168991,0.29,376.3461,376.3461,0.24,545.8476542168991,169.50155421689908,30410,1
14,447.75979829083343,0.29,388.00785454545456,388.00785454545456,0.24,447.75979829083343,59.75194374537885,21709,1,411.42212163009407,0.29,388.00785454545456,388.00785454545456,0.24,411.42212163009407,23.414267084639505,21709,1,553.7029779723389,0.29,388.00785454545456,388.00785454545456,0.24,553.7029779723389,165.69512342688432,21709,1
15,209.79708652960352,0.29,181.1503181818182,181.15031818181822,0.24,209.79708652960352,28.646768347785287,21660,1,192.08180289968655,0.29,181.1503181818182,181.15031818181822,0.24,192.08180289968655,10.93148471786833,21660,1,262.9197464978898,0.29,181.1503181818182,181.15031818181822,0.24,262.9197464978898,81.76942831607155,21660,1
16,201.75548673174316,0.29,180.03888636363635,180.03888636363635,0.29,201.75548673174316,21.716600368106814,39583,0,174.18265282125822,0.29,180.03888636363635,180.03888636363635,0.29,174.18265282125822,-5.856233542378135,39583,0,274.40539784466785,0.29,180.03888636363635,180.03888636363635,0.29,274.40539784466785,94.3665114810315,39583,0
17,179.68675330638246,0.29,158.43778636363638,158.4377863636364,0.29,179.68675330638246,21.24896694274604,23362,0,153.2841848410807,0.29,158.43778636363638,158.4377863636364,0.29,153.2841848410807,-5.153601522555704,23362,0,251.63719102668017,0.29,158.43778636363638,158.4377863636364,0.29,251.63719102668017,93.19940466304377,23362,0
18,71.0445116788718,0.29,61.98425454545455,61.98425454545455,0.29,71.0445116788718,9.060257133417249,21054,0,59.96805527928473,0.29,61.98425454545455,61.98425454545455,0.29,59.96805527928473,-2.0161992661698207,21054,0,101.95904470598394,0.29,61.98425454545455,61.98425454545455,0.29,101.95904470598394,39.974790160529395,21054,0
19,58.565398003521096,0.12,58.10758181818182,58.10758181818182,0.12,58.565398003521096,0.4578161853392723,7609,0,53.23003452865042,0.12,58.10758181818182,58.10758181818182,0.12,53.23003452865042,-4.8775472895314,7609,0,67.54961636361502,0.12,58.10758181818182,58.10758181818182,0.12,67.54961636361502,9.442034545433195,7609,0
20,59.14005361936543,0.12,58.90638181818182,58.90638181818182,0.12,59.14005361936543,0.23367180118361064,1959,0,53.77639342819896,0.12,58.90638181818182,58.90638181818182,0.12,53.77639342819896,-5.129988389982863,1959,0,66.93861455985888,0.12,58.90638181818182,58.90638181818182,0.12,66.93861455985888,8.032232741677056,1959,0
21,27.546640605419608,0.12,26.912804545454545,26.912804545454545,0.12,27.546640605419608,0.6338360599650612,319,0,25.760881023046537,0.12,26.912804545454545,26.912804545454545,0.12,25.760881023046537,-1.1519235224080084,319,0,33.40002522415759,0.12,26.912804545454545,26.912804545454545,0.12,33.40002522415759,6.487220678703043,319,0
