Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,1222.3136727272727,1431.0288467572952,208.7151740300224,307.4133670909091,286.2237430265127,-21.189624064396412,212.91189132454693,235.417042640054,22.505151315507106,0.7610074819829454,0.8365460951982392,0.07553861321529377,0,1.6565617878113925,1.1252575657753554,"NA","NA","NA"
peak period,364.34880909090913,395.9833572135604,31.634548122651232,81.19360404545455,90.14231791312046,8.948713867665916,79.09036077461762,92.79999816811463,13.709637393497015,0.2839792141467864,0.3160529763355725,0.032073762188786124,0.005612908383037571,0.7033776048000797,0.6854818696748508,"NA","NA","NA"
other,3386.296159090909,1990.2067483987494,-1396.0894106921598,350.90674645454544,223.11594557767853,-127.79080087686691,683.4101153852121,404.9921069286057,-278.41800845660634,2.508705090898555,1.4856947301703298,-1.0230103607282248,0,-22.43461721076997,-13.920900422830318,"NA","NA","NA"
Total,4972.958640909091,3817.2189523696047,-1155.7396885394862,739.5137175909091,599.4820065173117,-140.03171107359742,975.4123674843767,733.2091477367744,-242.20321974760222,3.5536917870282867,2.6382938017041417,-0.9153979853241448,0,-20.074677818158495,-12.110160987380112,-0.00122024839811794,0,44.3416913529094
