Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,0,12.71575,12.71575,12.270122528741823,0,-0.44562747125817803,0.6357875000000001,0.6135061264370911,-0.0973801143763314,0,0,3.0285290731045,0.011311765895249999,-0.10613575703198255,-3.964244052741488e-4,2.9223933160725175,0.01091534148997585
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,0,11.146645454545455,11.146645454545455,10.74830764120093,0,-0.39833781334452545,0.5573322727272728,0.5374153820600465,-0.08694262922319163,0,0,2.6465880244366184,0.009890061819163637,-0.09457877625846496,-3.534323949705704e-4,2.5520092481781536,0.009536629424193066
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,0,11.036809090909092,11.036809090909092,10.635069698701127,0,-0.4017393922079653,0.5518404545454546,0.5317534849350564,-0.08712027778144152,0,0,2.6356025266506,0.009869015357809091,-0.09593582243173288,-3.592317488578327e-4,2.539666704218867,0.009509783608951258
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,0,27.751772727272726,27.751772727272726,26.71981199050635,0,-1.0319607367663757,1.3875886363636365,1.3359905995253176,-0.20737816829392286,0,0,6.7981844495622274,0.025423759768499997,-0.2527931999943771,-9.453926464412547e-4,6.54539124956785,0.024478367122058742
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,0,94.48343636363637,94.48343636363637,90.86658995031053,0,-3.6168464133258462,4.724171818181818,4.5433294975155265,-0.7245050086074176,0,0,23.163622090394274,0.0865286868893091,-0.8867084718938293,-0.003312336880095117,22.276913618500444,0.08321635000921399
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,0,97.14877272727273,97.14877272727273,93.2599186487079,0,-3.888854078564834,4.857438636363637,4.662995932435395,-0.7340622541839117,0,0,24.15537784103091,0.09021205890822727,-0.9669369668732486,-0.003611178230793069,23.18844087415766,0.0866008806774342
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,0,250.70868636363636,250.70868636363636,119.93230794452022,0,-130.77637841911613,12.535434318181819,5.9966153972260114,-25.656930584978365,0,0,62.31351337645622,0.23288881435428183,-32.50440072157816,-0.1214810549938422,29.809112654878064,0.11140775936043963
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,0,712.0176590909091,712.0176590909091,338.0260433109009,2843,-373.9916157800082,35.600882954545455,16.901302165545044,-102.87033691389642,-102.87033691389642,0,159.73480421136745,0.5928999527956363,-83.90167962910755,-0.31142431442647595,75.8331245822599,0.2814756383691604
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,0,596.8184363636364,596.8184363636364,313.83067790106287,10667,-282.9877584625735,71.61821236363636,37.65968134812754,-105.37830175969728,-105.37830175969728,0,114.99622605635119,0.42221084734734543,-54.52667387693488,-0.20019572789572912,60.46955217941631,0.2220151194516163
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,0,707.3702545454546,707.3702545454547,374.6336826481223,24759,-332.7365718973324,84.88443054545456,44.95604191777468,-137.5358491183172,-137.5358491183172,0,127.42036530320658,0.4643956458116365,-59.93666720993051,-0.21844488681631768,67.48369809327608,0.24595075899531882
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,0,618.6500545454545,618.6500545454545,330.6139338466338,7233,-288.0361206988207,74.23800654545454,39.67367206159606,-126.49839004379768,-126.49839004379768,0,105.98131822071508,0.3811453494050182,-49.3436435389486,-0.17745674967357786,56.637674681766484,0.20368859973144035
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,1,276.8094,276.8094,336.6069423249303,29088,59.797542324930284,33.217127999999995,23.562485962745118,44.848156743697714,44.848156743697714,0,46.884417735077996,0.167976248202,6.447795396631863,0.021642046113323418,53.33221313170986,0.1896182943153234
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,1,376.3461,376.3461,436.86501961192795,30410,60.518919611927984,109.14036899999999,104.8476047068627,45.38918970894599,45.38918970894599,0,64.28951333997269,0.2293584854535,6.525579415330561,0.0219031284237882,70.81509275530324,0.2512616138772882
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,1,388.00785454545456,388.00785454545456,447.75979829083343,21709,59.75194374537885,112.52227781818182,107.46235158980002,44.813957809034136,44.813957809034136,0,68.70017407576437,0.24604586877149093,6.4428786341715085,0.021625542984215006,75.14305270993587,0.2676714117557059
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,1,181.1503181818182,181.15031818181822,209.79708652960352,21660,28.646768347785287,52.53359227272728,50.351300767104846,21.485076260838966,21.485076260838966,0,33.037786173731874,0.11762687955595456,3.0888978693731737,0.010367895693967146,36.126684043105044,0.1279947752499217
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,0,180.03888636363635,180.03888636363635,201.75548673174316,39583,21.716600368106814,52.21127704545454,58.509091152205514,8.66634305245768,8.66634305245768,0,33.713241438933,0.12011996455406818,4.0665492118411635,0.014489076882996816,37.77979065077416,0.13460904143706498
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,0,158.43778636363638,158.4377863636364,179.68675330638246,23362,21.24896694274604,45.94695804545456,52.10915845885091,8.132745206769924,8.132745206769924,0,30.66635317510749,0.10918375640341367,9.381542467965149,0.021543987599779126,40.047895643072636,0.1307277440031928
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,0,61.98425454545455,61.98425454545455,71.0445116788718,21054,9.060257133417249,17.975433818181816,20.60290838687282,3.068622094499427,3.068622094499427,0,12.81157274201771,0.04586159207989091,4.000156209798947,0.009186049743457615,16.811728951816654,0.05504764182334853
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,0,58.10758181818182,58.10758181818182,58.565398003521096,7609,0.4578161853392723,6.972909818181818,7.027847760422532,0.11381518124519217,0.11381518124519217,0,13.545186337938292,0.04885081160421818,0.20212850802840648,4.641725052565228e-4,13.747314845966699,0.049314984109474706
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,0,58.90638181818182,58.90638181818182,59.14005361936543,1959,0.23367180118361064,7.068765818181818,7.0968064343238515,0.04250017789452505,0.04250017789452505,0,15.118447834072201,0.05477775132930909,0.10316745902408798,2.369161004712439e-4,15.221615293096288,0.05501466742978034
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,0,26.912804545454545,26.912804545454545,27.546640605419608,319,0.6338360599650612,3.2295365454545455,3.305596872650353,0.11119591426234103,0.11119591426234103,0,6.948800685481932,0.025305302729954546,0.022642748680424988,6.426362398216162e-4,6.971443434162357,0.025947938969776162
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,0,28.233568181818182,28.23356818181818,28.793210278893696,0,0.5596420970755168,3.388028181818181,3.4551852334672435,0.1011673587003918,0,0,7.232689070567477,0.026508553633045454,0.14336541711203893,5.254490842283969e-4,7.376054487679516,0.02703400271727385
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,0,25.822054545454545,25.822054545454545,26.189800212754665,0,0.36774566730012126,3.098646545454545,3.14277602553056,0.06902341477256255,0,0,6.523076938793601,0.023993930549799997,0.09289862189253842,3.417103772922746e-4,6.615975560686139,0.024335640927092273
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,0,12.353372727272728,12.353372727272728,11.931785065948974,0,-0.4215876613237536,0.6176686363636364,0.5965892532974487,-0.08444140947521578,0,0,3.0669767636423457,0.011306683809463638,-0.1046677364687375,-3.8586696036745327e-4,2.962309027173608,0.010920816849096186
