Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,0,18.110632258064516,18.110632258064516,18.023147742588463,0,-0.08748451547605143,0.9055316129032258,0.9011573871294232,-0.019117430303752802,0,0,4.313436197302761,0.016110983018554837,-0.020836317052921167,-7.782508766879416e-5,4.29259988024984,0.016033157930886045
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,0,15.897174193548388,15.897174193548388,15.820381922470073,0,-0.07679227107831525,0.7948587096774195,0.7910190961235037,-0.016760954466038126,0,0,3.7745231078352,0.01410505395236129,-0.01823306445279302,-6.813532477511461e-5,3.7562900433824074,0.014036918627586175
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,0,13.158977419354839,13.158977419354839,13.095412175066919,0,-0.06356524428792026,0.657948870967742,0.654770608753346,-0.013784612231259815,0,0,3.142378730022329,0.011766639177590323,-0.015179452418942382,-5.683946935505971e-5,3.1271992776033866,0.011709799708235264
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,0,12.049903225806451,12.049903225806451,11.991695432162274,0,-0.05820779364417653,0.6024951612903227,0.5995847716081137,-0.011697175286129825,0,0,2.951792144359258,0.011039072993903226,-0.014258812274226044,-5.332491645874749e-5,2.937533332085032,0.010985748077444478
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,0,17.391432258064516,17.391432258064516,17.307421882123396,0,-0.08401037594111846,0.8695716129032258,0.8653710941061699,-0.016828455286372963,0,0,4.263695097689548,0.01592721279339355,-0.020596039632624602,-7.693737436988382e-5,4.243099058056924,0.015850275419023663
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,0,15.632377419354839,15.632377419354837,15.556864265270333,0,-0.07551315408450475,0.7816188709677419,0.7778432132635167,-0.014253904874791633,0,0,3.8868837198610318,0.014516178774480644,-0.018775829253138168,-7.012128834340886e-5,3.8681078906078934,0.014446057486137235
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,0,35.71377419354839,35.71377419354839,17.770628312800696,0,-17.943145880747693,1.7856887096774194,0.8885314156400348,-3.520253840208733,0,0,8.876639968930096,0.033175310551419354,-4.459759560280835,-0.016667782957835907,4.416880408649261,0.016507527593583447
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,0,89.28265806451613,89.28265806451613,44.42568636529071,2843,-44.85697169922542,4.464132903225806,2.2212843182645354,-12.338382992924576,-12.338382992924576,0,20.029767131920334,0.07434602650095483,-10.06326107282092,-0.0373525797618318,9.966506059099414,0.036993446739123026
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,0,63.17382903225806,63.17382903225806,31.434331995957958,10667,-31.739497036300104,7.5808594838709675,3.772119839514955,-11.819077668105551,-11.819077668105551,0,12.172465663933476,0.044691440915264516,-6.115632751461098,-0.022453662825372,6.056832912472378,0.022237778089892517
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,0,78.99427741935484,78.99427741935484,39.30634536831476,24759,-39.687932051040086,9.479313290322581,4.716761444197771,-16.40490975567942,-16.40490975567942,0,14.229435887299163,0.05186053306858065,-7.149086023304658,-0.02605552427082833,7.080349863994504,0.02580500879775232
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,0,79.78655806451613,79.78655806451613,39.70057211086751,7233,-40.08598595364862,9.574386967741935,4.7640686533041015,-17.60478051902745,-17.60478051902745,0,13.668283931832677,0.049155860131083876,-6.867154706170976,-0.024696655258155287,6.801129225661701,0.02445920487292859
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,1,40.80131935483871,40.80131935483871,48.53576892664004,29088,7.734449571801331,4.8961583225806455,3.397503824864802,5.8008371788509985,5.8008371788509985,0,6.910697760894613,0.024759464624096776,0.8339832442202306,0.002799267457925481,7.744681005114844,0.027558732082022256
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,1,54.50487741935484,54.50487741935484,58.67064131469242,30410,4.165763895337575,15.806414451612904,14.08095391552618,3.124322921503181,3.124322921503181,0,9.310823319134142,0.033217179970064514,0.44918222762166254,0.0015076816005283656,9.760005546755805,0.03472486157059288
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,1,60.523803225806454,60.523803225806446,65.14958877425809,21709,4.625785548451653,17.551902935483866,15.63590130582194,3.4693391613387394,3.4693391613387394,0,10.716267128693161,0.03837971724436774,0.49878502703409455,0.0016741735572667188,11.215052155727255,0.04005389080163446
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,1,30.522687096774195,30.522687096774195,32.855511495555,21660,2.332824398780808,8.851579258064517,7.885322758933199,1.749618299085606,1.749618299085606,0,5.5666587830049,0.019819387980609678,0.25154168273130484,8.443004720555475e-4,5.818200465736205,0.020663688452665224
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,0,38.78274516129032,38.78274516129032,38.59540274160446,39583,-0.18734241968586435,11.246996096774193,11.192666795065293,-0.07476187109192264,-0.07476187109192264,0,7.262275821048813,0.025875420961416127,-0.035080866995959865,-1.2499280164779216e-4,7.227194954052853,0.025750428159768336
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,0,52.710300000000004,52.710300000000004,52.455679675850696,23362,-0.2546203241493088,15.285987,15.212147105996701,-0.09745237151297893,-0.09745237151297893,0,10.2023179751826,0.0363240909081,-0.11241635372910477,-2.5815547272979784e-4,10.089901621453496,0.036065935435370206
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,0,29.536493548387096,29.5364935483871,29.393815711958084,21054,-0.14267783642901477,8.565583129032259,8.524206556467844,-0.04832361320592191,-0.04832361320592191,0,6.10492032878772,0.02185378574800968,-0.06299309445502886,-1.446587755099952e-4,6.04192723433269,0.021709126972499684
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,0,38.48672903225806,38.48672903225806,38.30081653656671,7609,-0.1859124956913576,4.618407483870967,4.596097984388004,-0.04621869009977695,-0.04621869009977695,0,8.971461209844348,0.032355639150503226,-0.08208144792889682,-1.884937047815364e-4,8.889379761915452,0.03216714544572169
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,0,45.66398387096774,45.66398387096774,45.44340120732942,1959,-0.2205826636383145,5.479678064516128,5.453208144879531,-0.04011952831959461,-0.04011952831959461,0,11.719758313793662,0.042463486569419354,-0.09738852868450491,-2.2364523334026886e-4,11.622369785109157,0.04223984133607908
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,0,22.136783870967744,22.136783870967744,22.02985078417353,319,-0.10693308679421312,2.656414064516129,2.6435820941008235,-0.018759617986443107,-0.018759617986443107,0,5.715647311195082,0.02081455377035484,-0.003820008299996227,-1.0841774577126399e-4,5.7118273028950854,0.020706136024583575
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,0,24.15261935483871,24.15261935483871,24.035948651595056,0,-0.1166707032436528,2.898314322580645,2.8843138381914066,-0.021090741648201787,0,0,6.187258546576981,0.022676942617496774,-0.02988793038030546,-1.0954235661687212e-4,6.157370616196675,0.022567400260879902
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,0,25.813167741935484,25.813167741935484,25.688475658267357,0,-0.12469208366812742,3.097580129032258,3.0826170789920826,-0.02340387440338279,0,0,6.520831985627975,0.023985672905309677,-0.03149927725518118,-1.15864258220675e-4,6.489332708372794,0.023869808647089003
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,0,14.785074193548388,14.78507419354839,14.713653989456725,0,-0.0714202040916647,0.7392537096774195,0.7356826994728363,-0.014305026574002216,0,0,3.6706962544917876,0.013532349642203229,-0.017731522495078825,-6.536884161918205e-5,3.652964731996709,0.013466980800584047
