Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,185.27747398736528,339.8279419187405,154.55046793137524,19.575324795615014,18.955363722484748,-0.6199610731302663,32.3384955889577,49.003223885989485,16.664728297031786,0.11557655642903047,0.17151177088368966,0.05593521445465918,0,1.226659252990676,0.8332364148515894,"NA","NA","NA"
peak period,134.86684894091417,239.06144861833272,104.19459967741857,13.38163262541806,24.21932450131363,10.837691875895569,30.281448851535117,73.39252857481027,43.111079723275154,0.10897252115421349,0.21461375865355337,0.10564123749933985,0.018487216562384473,2.3167123383605226,2.1555539861637576,"NA","NA","NA"
other,412.9512697881828,546.7403641413626,133.78909435317982,33.12243981047938,47.63654891268625,14.514109102206874,85.43469079484409,107.70442042823692,22.26972963339283,0.3136326155933761,0.39305277424230306,0.07942015864892703,0,1.7416840791709698,1.1134864816696417,"NA","NA","NA"
Total,733.0955927164623,1125.6297546784358,392.5341619619736,66.07939723151244,90.81123713648462,24.731839904972176,148.0546352353369,230.10017288903668,82.04553765369977,0.53818169317662,0.7791783037795461,0.24099661060292607,0,5.285055670522168,4.102276882684989,0.000445254663509665,0,-33.124275437138
