Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.06,SOP,0,18.59805,9.299025,0.06,0,0,0,9.299025,0,9.299025,0,772.1999999999999,0,9.299025,11.772
2,0.06,SOP,0,16.333181818181817,8.166590909090909,0.06,0,0,0,8.166590909090909,0,8.166590909090909,0,772.1999999999999,0,8.166590909090909,6.326
3,0.06,SOP,0,13.970418181818182,6.985209090909091,0.06,0,0,0,6.985209090909091,0,6.985209090909091,0,772.1999999999999,0,6.985209090909091,4.812
4,0.06,SOP,0,12.469431818181818,6.234715909090909,0.06,0,0,0,6.234715909090909,0,6.234715909090909,0,772.1999999999999,0,6.234715909090909,4.774
5,0.06,SOP,0,12.950904545454545,6.4754522727272725,0.06,0,0,0,6.4754522727272725,0,6.4754522727272725,0,772.1999999999999,0,6.4754522727272725,6.474
6,0.06,SOP,0,10.59149090909091,5.295745454545455,0.06,0,0,0,5.295745454545455,0,5.295745454545455,0,772.1999999999999,0,5.295745454545455,18.55
7,0.06,SOP,0,31.330022727272727,15.665011363636365,0.06,0,0,0,15.665011363636365,0,15.665011363636365,0,772.1999999999999,0,15.665011363636365,26.306
8,0.06,SOP,0,95.0828090909091,47.54140454545455,0.06,0,0,0,47.54140454545455,0,47.54140454545455,0,772.1999999999999,11,47.54140454545455,28.794
9,0.09,OP,0,95.00015454545455,47.500077272727275,0.09,0,0,0,47.500077272727275,0,47.500077272727275,0,772.1999999999999,11488,47.500077272727275,36.404
10,0.09,OP,0,137.44851818181817,68.72425909090909,0.09,0,0,0,68.72425909090909,0,68.72425909090909,0,772.1999999999999,32469,68.72425909090909,36.554
11,0.09,OP,0,153.76322727272728,76.88161363636364,0.09,0,0,0,76.88161363636364,0,76.88161363636364,0,772.1999999999999,43260,76.88161363636364,40.716
12,0.09,OP,1,85.4193090909091,42.70965454545455,0.039999999999999994,-0.5555555555555556,-0.5555555555555556,0.22222222222222224,52.2006888888889,0,52.2006888888889,9.49103434343435,772.1999999999999,52447,52.2006888888889,54.662
13,0.11,P,1,113.23959545454545,56.619797727272726,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,65.62749282024794,0,65.62749282024794,9.007695092975212,772.1999999999999,67105,65.62749282024794,36.674
14,0.11,P,1,127.17936818181818,63.589684090909095,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,73.70622474173555,0,73.70622474173555,10.116540650826458,772.1999999999999,67271,73.70622474173555,35.964
15,0.11,P,1,64.81100454545455,32.405502272727276,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,37.56092308884298,0,37.56092308884298,5.155420816115708,772.1999999999999,45859,37.56092308884298,46.61
16,0.11,P,0,83.23365909090909,41.61682954545454,0.11,0,0,0,41.61682954545454,0,41.61682954545454,0,772.1999999999999,45860,41.61682954545454,35.8
17,0.11,P,0,94.90575909090909,47.45287954545454,0.11,0,0,0,47.45287954545454,0,47.45287954545454,0,772.1999999999999,12377,47.45287954545454,41.882
18,0.11,P,0,52.67516818181818,26.33758409090909,0.11,0,0,0,26.33758409090909,0,26.33758409090909,0,772.1999999999999,1730,26.33758409090909,42.042
19,0.09,OP,0,68.32635,34.163175,0.09,0,0,0,34.163175,0,34.163175,0,772.1999999999999,0,34.163175,51.588
20,0.09,OP,0,74.39080909090909,37.195404545454544,0.09,0,0,0,37.195404545454544,0,37.195404545454544,0,772.1999999999999,0,37.195404545454544,53.888
21,0.09,OP,0,34.706568181818184,17.353284090909092,0.09,0,0,0,17.353284090909092,0,17.353284090909092,0,772.1999999999999,0,17.353284090909092,34.672
22,0.09,OP,0,36.553945454545456,18.276972727272728,0.09,0,0,0,18.276972727272728,0,18.276972727272728,0,772.1999999999999,0,18.276972727272728,17.844
23,0.09,OP,0,38.81979090909091,19.409895454545456,0.09,0,0,0,19.409895454545456,0,19.409895454545456,0,772.1999999999999,0,19.409895454545456,10.13
24,0.06,SOP,0,18.95063181818182,9.47531590909091,0.06,0,0,0,9.47531590909091,0,9.47531590909091,0,772.1999999999999,0,9.47531590909091,21.454
