Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.05,SOP,0,2.9327681818181817,1.8373969331872946,0.05,0,0,0,1.8373969331872946,0,1.8373969331872946,0,343.2,0,1.8373969331872946,0.5785
2,0.05,SOP,0,1.9395272727272728,1.2151255202628697,0.05,0,0,0,1.2151255202628697,0,1.2151255202628697,0,343.2,0,1.2151255202628697,0.5585
3,0.05,SOP,0,1.7150227272727272,1.074472070098576,0.05,0,0,0,1.074472070098576,0,1.074472070098576,0,343.2,0,1.074472070098576,0.5685
4,0.05,SOP,0,1.4388318181818183,0.9014368017524643,0.05,0,0,0,0.9014368017524643,0,0.9014368017524643,0,343.2,0,0.9014368017524643,0.5585
5,0.05,SOP,0,1.8041045454545455,1.130282365826944,0.05,0,0,0,1.130282365826944,0,1.130282365826944,0,343.2,0,1.130282365826944,0.5528
6,0.05,SOP,0,4.411490909090909,2.763825629791895,0.05,0,0,0,2.763825629791895,0,2.763825629791895,0,343.2,0,2.763825629791895,10.5267
7,0.05,SOP,0,12.700009090909091,7.956632201533406,0.05,0,0,0,7.956632201533406,0,7.956632201533406,0,343.2,0,7.956632201533406,17.2276
8,0.05,SOP,0,18.72375,11.730542168674697,0.05,0,0,0,11.730542168674697,0,11.730542168674697,0,343.2,2843,11.730542168674697,9.9933
9,0.12,OP,0,10.399881818181818,6.515588608981379,0.12,0,0,0,6.515588608981379,0,6.515588608981379,0,343.2,10667,6.515588608981379,9.9353
10,0.12,OP,0,11.895231818181818,7.4524343921139105,0.12,0,0,0,7.4524343921139105,0,7.4524343921139105,0,343.2,24759,7.4524343921139105,4.0345
11,0.12,OP,0,12.350722727272727,7.737802190580503,0.12,0,0,0,7.737802190580503,0,7.737802190580503,0,343.2,7233,7.737802190580503,3.9265
12,0.12,OP,1,7.073586363636363,4.431644468784228,0.06999999999999999,-0.4166666666666667,-0.4166666666666667,0.16666666666666669,5.170251880248266,0,5.170251880248266,0.738607411464038,343.2,29088,5.170251880248266,5.6912
13,0.29,P,1,15.9434,9.988636144578313,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,10.591398670544246,0,10.591398670544246,0.6027625259659324,343.2,30410,10.591398670544246,12.7019
14,0.29,P,1,27.557581818181816,17.264991018619934,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,18.306843924915963,0,18.306843924915963,1.041852906296029,343.2,21709,18.306843924915963,13.0923
15,0.29,P,1,28.859772727272727,18.080821467688935,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,19.17190552177361,0,19.17190552177361,1.091084054084675,343.2,21660,19.17190552177361,78.5513
16,0.29,P,0,45.01046363636364,28.19932661555312,0.29,0,0,0,28.19932661555312,0,28.19932661555312,0,343.2,39583,28.19932661555312,39.4634
17,0.29,P,0,74.94548636363636,46.9537986856517,0.29,0,0,0,46.9537986856517,0,46.9537986856517,0,343.2,23362,46.9537986856517,52.769
18,0.29,P,0,41.89656818181818,26.248452354874043,0.29,0,0,0,26.248452354874043,0,26.248452354874043,0,343.2,21054,26.248452354874043,30.7585
19,0.12,OP,0,43.73386818181818,27.399531872946334,0.12,0,0,0,27.399531872946334,0,27.399531872946334,0,343.2,7609,27.399531872946334,26.1533
20,0.12,OP,0,37.27291363636364,23.351704928806136,0.12,0,0,0,23.351704928806136,0,23.351704928806136,0,343.2,1959,23.351704928806136,35.0993
21,0.12,OP,0,14.392795454545455,9.017173055859804,0.12,0,0,0,9.017173055859804,0,9.017173055859804,0,343.2,319,9.017173055859804,21.6073
22,0.12,OP,0,13.846931818181819,8.675186199342827,0.12,0,0,0,8.675186199342827,0,8.675186199342827,0,343.2,0,8.675186199342827,27.8519
23,0.12,OP,0,8.85593181818182,5.5482946330777665,0.12,0,0,0,5.5482946330777665,0,5.5482946330777665,0,343.2,0,5.5482946330777665,16.9183
24,0.05,SOP,0,4.333454545454545,2.7149353778751366,0.05,0,0,0,2.7149353778751366,0,2.7149353778751366,0,343.2,0,2.7149353778751366,1.9975
