Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,0,9.788265217391304,7.901370717653221,5.585012546446408,0,-2.3163581712068133,0.4740822430591933,0.3351007527867845,-0.5061789009815892,0,0,1.881881205260354,0.0070289566726049755,-0.5516904677445691,-0.0020606021164493553,1.3301907375157849,0.00496835455615562
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,0,6.997247826086957,5.6483807752750135,3.9649424458255544,0,-1.683438329449459,0.3389028465165008,0.23789654674953326,-0.36743324282609174,0,0,1.3411153138637681,0.005011627513716711,-0.39970480273791115,-0.0014936609596939625,0.941410511125857,0.0035179665540227487
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,0,5.143930434782609,4.152329387113673,2.895846430660822,0,-1.2564829564528508,0.24913976322682035,0.1737507858396493,-0.2724779952301847,0,0,0.99158096638427,0.003712975566992562,-0.30004955485261336,-0.001123535751313531,0.6915314115316566,0.002589439815679031
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,0,4.617513043478261,3.7273900471451022,2.5795590418277325,0,-1.1478310053173697,0.22364340282870612,0.15477354250966394,-0.23066293407592758,0,0,0.9130762674145415,0.003414710478260241,-0.281177241099465,-0.0010515429057743114,0.6318990263150766,0.0023631675724859295
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,0,11.510926086956522,9.291952383446832,6.360776734919937,0,-2.931175648526895,0.5575171430068099,0.3816466040951962,-0.5871555481707729,0,0,2.27802122547416,0.008509644328379676,-0.7186089712246598,-0.0026843941083261186,1.5594122542495001,0.0058252502200535575
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,0,14.063734782608696,11.35265337873232,7.633238926734633,0,-3.7194144519976877,0.68115920272393915,0.45799433560407793,-0.7020787362341043,0,0,2.822759610472681,0.010542039869530695,-0.9248069626943733,-0.0034538371018816966,1.8979526477783075,0.007088202767648998
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,0,22.951478260869564,18.527096909376638,12.03510651246307,0,-6.491990396913568,1.1116258145625983,0.7221063907477842,-1.2736592723048685,0,0,4.604900284208074,0.017210227915251966,-1.6135808308258706,-0.006030552703481746,2.991319453382203,0.01117967521177022
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,0,21.388547826086956,17.265454269250917,10.317316657797884,0,-6.948137611453033,1.035927256155055,0.619038999467873,-1.9111585042449943,0,0,3.873350502065273,0.014377012831822316,-1.5587526332087553,-0.005785741981607386,2.314597868856518,0.00859127085021493
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,0,10.285030434782609,8.302373965426925,14.296460900719449,2478,5.994086935292524,0.7472136568884232,1.2866814810647504,2.2320636951674113,2.2320636951674113,0,1.5997188008295435,0.005873398228605762,1.154953222310206,0.004240432885155601,2.7546720231397495,0.010113831113761363
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,0,13.266304347826088,10.70894447354636,18.67321060466587,19243,7.964266131119508,0.9638050026191723,1.6805889544199282,3.2920099485960903,3.2920099485960903,0,1.929028833291645,0.007030529136327921,1.4346230892212235,0.005228620357741269,3.3636519225128687,0.012259149494069189
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,0,18.423165217391304,14.871711681508643,26.230517739924856,96604,11.358806058416214,1.3384540513357779,2.360746596593237,4.988508648579606,4.988508648579606,0,2.5476819999033715,0.009162342593284023,1.9458839947389772,0.006998069542141762,4.493565994642349,0.016160412135425784
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,1,14.1449,11.418172289156626,20.33939968304085,115965,8.921227393884223,1.0276355060240963,0.8135759873216338,6.690920545413167,6.690920545413167,0,1.9339457380273612,0.006928889490228916,0.9619500515594113,0.0032287884608493654,2.8958957895867723,0.010157677951078282
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,1,22.815826086956523,18.417594552121532,34.861448377954844,102532,16.443853825833312,2.0259354007333683,2.0916869026772904,12.332890369374983,12.332890369374983,0,3.1461949270865985,0.011224326735872186,1.7730930215319496,0.005951392464353243,4.919287948618548,0.01717571920022543
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,1,38.35563043478261,30.96177396542693,56.081147345007395,49401,25.119373379580466,3.405795136196962,3.3648688407004435,18.83953003468535,18.83953003468535,0,5.482052067247817,0.019633665877600317,2.7085491099792405,0.009091253852284521,8.190601177227057,0.028724919729884838
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,1,35.61878260869565,28.752511262441068,53.061939047565645,34274,24.309427785124576,3.1627762388685174,3.1837163428539386,18.232070838843434,18.232070838843434,0,5.2438181096260825,0.018669954395574645,2.6212150278011226,0.008798116722847856,7.865033137427205,0.0274680711184225
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,0,40.01291739130435,32.29958391828182,64.49230899639129,30575,32.19272507810947,3.5529542310110003,7.094153989603042,12.84700158364041,12.84700158364041,0,6.048269310079723,0.021549927094854527,6.028259422486114,0.021478632052138777,12.076528732565837,0.0430285591469933
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,0,67.5696652173913,54.5441875851231,116.22549816100403,29585,61.68131057588093,5.99986063436354,12.784804797710443,23.60765981164706,23.60765981164706,0,10.557275246800588,0.037587872357973125,27.23265729607243,0.06253769389191646,37.78993254287302,0.10012556624988958
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,0,41.66398695652174,33.63237501309586,75.6636897134224,14459,42.03131470032654,3.6995612514405445,8.323005868476464,14.235602704316847,14.235602704316847,0,6.951501185694168,0.02488429158081451,18.55706985228915,0.04261487747362588,25.508571037983316,0.0674991690544404
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,0,39.58079130434783,31.950759245678366,45.49055669073832,834,13.539797445059957,2.875568332111053,4.094150102166449,3.366055088442711,3.366055088442711,0,7.447891894305296,0.02686087549480482,5.9778993059161145,0.01372778399278717,13.425791200221411,0.040588659487591994
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,0,25.474795652173913,20.563991671031953,28.331852154126132,10,7.767860483094179,1.8507592503928758,2.5498666938713517,1.4128168256466072,1.4128168256466072,0,5.277792078596685,0.019122702622792666,3.429555573394789,0.007875709458041459,8.707347651991475,0.026998412080834124
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,0,9.282930434782608,7.493449869041383,11.681700513993619,0,4.188250644952236,0.6744104882137244,1.0513530462594256,0.734758384764311,0,0,1.934784964483151,0.007045866108363541,0.14961835205385574,0.004246400316906753,2.084403316537007,0.011292266425270293
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,0,35.07800869565217,28.31598292299633,43.197477331925086,0,14.881494408928756,2.5484384630696697,3.8877729598732578,2.6901505278699913,0,0,7.25380153477796,0.0265859329983671,3.812242975171787,0.013972264863532027,11.066044509949746,0.040558197861899126
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,0,35.88174782608696,28.964784389732845,42.88714577982106,0,13.922361390088216,2.606830595075956,3.8598431201838954,2.6131345935268686,0,0,7.31698233992981,0.026914164549292928,3.5170181504097746,0.012936699970754141,10.834000490339584,0.03985086452004707
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,0,13.623,10.996879518072289,7.8473019401977435,0,-3.1495775778745454,0.6598127710843373,0.47083811641186457,-0.6308409717025039,0,0,2.7301996547098555,0.010065124913385542,-0.7819468787907894,-0.0028827170192788133,1.948252775919066,0.00718240789410673
