Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,9.976826086956523,14.035736233819401,4.058910146862879,2.706981739130435,3.1117208771760967,0.40473913804566175,1.744786270300174,2.1824467684202418,0.4376604981200679,0.006231358962956522,0.007700367841129429,0.0014690088781729067,0,0.03221536469833185,0.021883024906003398,"NA","NA","NA"
peak period,35.66647826086957,46.22821966349436,10.56174140262479,6.263670434782608,8.637922527575505,2.3742520927928963,8.320397597298651,12.430335648912562,4.109938051613909,0.030018887462869563,0.0407272680831284,0.010708380620258832,0.0018739666085452954,0.2348347870022762,0.20549690258069547,"NA","NA","NA"
other,38.99195652173913,40.44461558777154,1.4526590660324104,3.787408260869565,4.521534141790927,0.7341258809213622,9.233477278899478,9.48379185322652,0.2503145743270417,0.03410837116743478,0.03494130097025195,8.329298028171709e-4,0,0.018266150575780557,0.012515728716352086,"NA","NA","NA"
Total,84.63526086956522,100.70857148508529,16.07331061552008,12.758060434782609,16.27117754654253,3.51311711175992,19.298661146498304,24.096574270559323,4.797913124061019,0.07035861759326087,0.08336893689450978,0.01301031930124891,0,0.2853163022763886,0.23989565620305095,4.84832656572173e-05,0,-1.0798120202277
