Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.05,SOP,0,12.71575,8.448719798657718,0.05,0,0,0,8.448719798657718,0,8.448719798657718,0,2613.6,0,8.448719798657718,10.4264
2,0.05,SOP,0,11.146645454545455,7.406160402684564,0.05,0,0,0,7.406160402684564,0,7.406160402684564,0,2613.6,0,7.406160402684564,10.6614
3,0.05,SOP,0,11.036809090909092,7.3331818791946315,0.05,0,0,0,7.3331818791946315,0,7.3331818791946315,0,2613.6,0,7.3331818791946315,10.5334
4,0.05,SOP,0,27.751772727272726,18.43909731543624,0.05,0,0,0,18.43909731543624,0,18.43909731543624,0,2613.6,0,18.43909731543624,27.0685
5,0.05,SOP,0,94.48343636363637,62.77758523489934,0.05,0,0,0,62.77758523489934,0,62.77758523489934,0,2613.6,0,62.77758523489934,71.9309
6,0.05,SOP,0,97.14877272727273,64.5485134228188,0.05,0,0,0,64.5485134228188,0,64.5485134228188,0,2613.6,0,64.5485134228188,125.2543
7,0.05,SOP,0,250.70868636363636,166.57825469798658,0.05,0,0,0,166.57825469798658,0,166.57825469798658,0,2613.6,0,166.57825469798658,234.6815
8,0.05,SOP,0,712.0176590909091,473.08555872483225,0.05,0,0,0,473.08555872483225,0,473.08555872483225,0,2613.6,2843,473.08555872483225,475.9744
9,0.12,OP,0,596.8184363636364,396.5437932885906,0.12,0,0,0,396.5437932885906,0,396.5437932885906,0,2613.6,10667,396.5437932885906,652.6179
10,0.12,OP,0,707.3702545454546,469.9976859060404,0.12,0,0,0,469.9976859060404,0,469.9976859060404,0,2613.6,24759,469.9976859060404,579.1732
11,0.12,OP,0,618.6500545454545,411.04936510067114,0.12,0,0,0,411.04936510067114,0,411.04936510067114,0,2613.6,7233,411.04936510067114,417.7055
12,0.12,OP,1,276.8094,183.9203395973154,0.06999999999999999,-0.4166666666666667,-0.4166666666666667,0.16666666666666669,214.57372953020132,0,214.57372953020132,30.653389932885915,2613.6,29088,214.57372953020132,294.6762
13,0.29,P,1,376.3461,250.05546241610736,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,265.1450161825966,0,265.1450161825966,15.089553766489217,2613.6,30410,265.1450161825966,308.0516
14,0.29,P,1,388.00785454545456,257.80387651006714,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,273.3610069891229,0,273.3610069891229,15.557130479055786,2613.6,21709,273.3610069891229,261.8488
15,0.29,P,1,181.1503181818182,120.36162080536914,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,127.62482206086555,0,127.62482206086555,7.263201255496412,2613.6,21660,127.62482206086555,175.5294
16,0.29,P,0,180.03888636363635,119.62315268456375,0.29,0,0,0,119.62315268456375,0,119.62315268456375,0,2613.6,39583,119.62315268456375,83.4202
17,0.29,P,0,158.43778636363638,105.27074395973156,0.29,0,0,0,105.27074395973156,0,105.27074395973156,0,2613.6,23362,105.27074395973156,93.3098
18,0.29,P,0,61.98425454545455,41.184169127516775,0.29,0,0,0,41.184169127516775,0,41.184169127516775,0,2613.6,21054,41.184169127516775,85.9759
19,0.12,OP,0,58.10758181818182,38.608393288590605,0.12,0,0,0,38.608393288590605,0,38.608393288590605,0,2613.6,7609,38.608393288590605,50.0397
20,0.12,OP,0,58.90638181818182,39.139139597315435,0.12,0,0,0,39.139139597315435,0,39.139139597315435,0,2613.6,1959,39.139139597315435,28.6393
21,0.12,OP,0,26.912804545454545,17.881662080536913,0.12,0,0,0,17.881662080536913,0,17.881662080536913,0,2613.6,319,17.881662080536913,34.0795
22,0.12,OP,0,28.233568181818182,18.75921644295302,0.12,0,0,0,18.75921644295302,0,18.75921644295302,0,2613.6,0,18.75921644295302,28.0302
23,0.12,OP,0,25.822054545454545,17.1569355704698,0.12,0,0,0,17.1569355704698,0,17.1569355704698,0,2613.6,0,17.1569355704698,28.8326
24,0.05,SOP,0,12.353372727272728,8.207945637583894,0.05,0,0,0,8.207945637583894,0,8.207945637583894,0,2613.6,0,8.207945637583894,10.6468
