Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,14.751839130434783,1.777330015715034,6.62,35800,0.21327960188580408,0.7944,4.842669984284966,2.1267817211231432,2.1267817211231432,0,0.3044754891634521,0.0010949988040419069,0.829600749036548,0.0029835302359580936,1.1340762382,0.004078529040000001
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,11.498939130434783,1.3854143530644316,6.584,20391,0.16624972236773178,0.4608799999999999,5.198585646935568,3.898939235201676,3.898939235201676,0,0.23465368323924568,8.407109918700891e-4,0.5605483988149292,0.0018814825145102145,0.795202082054175,0.0027221935063803035
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,26.15354347826087,3.1510293347302247,3.564,31734,0.9137985070717651,0.85536,0.41297066526977533,0.3097279989523315,0.3097279989523315,0,0.5382761836771633,0.0019203475626113145,0.0445294279821986,1.4946316911576763e-4,0.582805611659362,0.002069810731727082
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,44.09702173913043,5.312894185437401,0,12668,1.5407393137768464,0,-5.312894185437401,-3.9846706390780513,-3.9846706390780513,0,0.9406942439689889,0.003369044338234678,-0.5728739566838946,-0.0019228532893818752,0.3678202872850943,0.0014461910488528028
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,35.28405652173913,4.251091147197485,3.144,11793,1.2328164326872706,0.75456,-1.107091147197485,-0.8303183603981137,-0.8303183603981137,0,0.7753044087131581,0.0027603737678831845,-0.11937442451670448,-4.006806421760081e-4,0.6559299841964537,0.0023596931257071764
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,41.73021739130435,5.0277370350969095,1.756,12469,1.4580437401781037,0.5092399999999999,-3.2717370350969093,-1.3056369340949658,-1.3056369340949658,0,0.9414705677157674,0.003354450844709272,-0.6126502047237674,-0.002182866960709272,0.328820362992,0.0011715838839999998
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,70.93496521739131,8.54638135149293,0,6504,2.4784505919329494,0,-8.54638135149293,-3.2710080522436757,-3.2710080522436757,0,1.654190928245555,0.005889542141610268,-3.7732770638916873,-0.008665039310177057,-2.1190861356461324,-0.002775497168566789
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,41.297147826086956,4.975559979046621,5.604,3024,1.44291239392352,1.62516,0.6284400209533789,0.21284660081582824,0.21284660081582824,0,1.0284022784702902,0.0036813720484567838,0.27745992362963867,6.371652822042957e-4,1.3058622020999289,0.004318537330661079
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,42.18168695652174,5.082130958617077,5.812,1590,0.6098557150340492,0.6974400000000001,0.7298690413829236,0.18144875583350462,0.18144875583350462,0,1.1846717532260784,0.004272527168385542,0.32224142595903643,7.400025431534842e-4,1.506913179185115,0.005012529711539026
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,29.70078260869565,3.578407543216344,8.664,450,0.42940890518596125,1.03968,5.085592456783656,0.924966482979803,0.924966482979803,0,0.9184058857688738,0.0033276041153273966,2.245318642390121,0.005156200822453641,3.1637245281589945,0.008483804937781038
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,8.093939130434782,0.9751733892090099,0.172,7,0.11702080670508118,0.02064,-0.8031733892090098,-0.140903310753891,-0.140903310753891,0,0.2517866729182556,9.169262826715557e-4,-0.028692045699746458,-8.143246485447878e-4,0.22309462721850917,1.0260163412676793e-4
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,28.142969565217392,3.390719224724987,2.748,0,0.4068863069669984,0.32976,-0.6427192247249867,-0.11618533825666891,0,0,0.8686120620710064,0.00318355306153274,-0.16464756711500625,-6.034503655327394e-4,0.7039644949560001,0.0025801026960000006
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,26.774360869565218,3.22582661079099,9.36,0,0.38709919329491876,1.1232,6.13417338920901,1.1513435283647995,0,0,0.8148970151215758,0.00299744776422682,1.5495933874384245,0.005699892315773179,2.3644904025600004,0.00869734008
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,10.087813043478262,1.2153991618648508,3.04,0,0.06076995809324254,0.15200000000000002,1.8246008381351493,0.3654562992143033,0,0,0.3017476336450529,0.0011124196062792038,0.4529943762749471,0.0016700042337207963,0.75474200992,0.00278242384
