Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,107.92706092530658,82.476,-25.451060925306574,21.542399090486807,16.5737,-4.968699090486808,24.247621106367504,15.581176298649755,-8.66644480771775,0.08726605810648062,0.06146163465128709,-0.025804423455193532,0,-0.5658910063723942,-0.43332224038588757,"NA","NA","NA",-0.2358172334825329,-0.35741422920213456,-0.29569828195639813,-0.23064743483844385
peak period (17-21),107.92706092530658,82.476,-25.451060925306574,21.542399090486807,16.5737,-4.968699090486808,24.247621106367504,15.581176298649755,-8.66644480771775,0.08726605810648062,0.06146163465128709,-0.025804423455193532,-0.004515774104658868,-0.5658910063723942,-0.43332224038588757,"NA","NA","NA",-0.2358172334825329,-0.35741422920213456,-0.29569828195639813,-0.23064743483844385
other,489.26748797844664,769.778,280.5105120215533,71.58274386510591,106.57133999999999,34.98859613489408,97.54889132666929,139.92824703376095,42.37935570709166,0.35597258671274856,0.5069947610722316,0.15102217435948304,0,3.311916283703463,2.118967785354583,"NA","NA","NA",0.573327512891906,0.4344422077045728,0.4242522598554762,0.48878534470302415
Total,597.1945489037532,852.254,255.0594510962468,93.12514295559271,123.14504,30.019897044407287,121.7965124330368,155.5094233324107,33.71291089937392,0.4432386448192292,0.5684563957235187,0.12521775090428952,0,2.746025277331069,1.685645544968696,0.000970104861136551,0,-21.6060299515041,0.42709608043886116,0.2767970135262217,0.28250639326667565,0.3223608156899416
