Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,18.59805,11.603911538461539,7.5746,0,0.6962346923076923,0.454476,-4.029311538461538,-0.8804996185837268,0,0,2.763720854527931,0.010322688853765385,-0.9596671166723307,-0.003584423163565384,1.8040537378556,0.006738265690200001
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,16.333181818181817,10.190788655788655,7.6238,0,0.6114473193473192,0.457428,-2.5669886557886548,-0.5602800824920464,0,0,2.419635515093597,0.009041960669044289,-0.6094893268991973,-0.002277606890644288,1.8101461881943997,0.0067643537784000006
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,13.970418181818182,8.716585703185704,4.9606,0,0.5229951421911422,0.297636,-3.7559857031857034,-0.8145143945338343,0,0,2.0815305505289334,0.007794292486517328,-0.8969336452085334,-0.0033585686119173273,1.1845969053204,0.004435723874600001
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,12.469431818181818,7.780072843822843,4.8926,0,0.4668043706293706,0.293556,-2.8874728438228434,-0.580253499979803,0,0,1.9058375384921065,0.007127425873173076,-0.7073268139775065,-0.0026452514093730766,1.1985107245146,0.0044821744637999995
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,12.950904545454545,8.080478904428904,6.2166,0,0.48482873426573425,0.372996,-1.8638789044289048,-0.37336105750056064,0,0,1.9810155817282618,0.007400167224507226,-0.45694979168926175,-0.0017069552117072266,1.524065790039,0.005693212012799999
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,10.59149090909091,6.608366122766123,3.6975,0,0.3965019673659674,0.22185,-2.910866122766123,-0.5494567048640315,0,0,1.6431250352015168,0.006136508956502253,-0.7237669511015168,-0.0027030215490022533,0.9193580841,0.0034334874074999997
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,31.330022727272727,19.54779195804196,14.5702,0,1.1728675174825174,0.874212,-4.977591958041959,-0.9765504511720079,0,0,4.858593506771719,0.018158374001248253,-1.2371778878459188,-0.0046237946768482524,3.6214156189258,0.013534579324400001
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,95.0828090909091,59.32517148407148,35.0266,11,3.559510289044289,2.1015960000000002,-24.29857148407148,-6.683578266533017,-6.683578266533017,0,13.309072507995255,0.04940030759547226,-5.451167550506655,-0.02023351766907226,7.8579049574886,0.0291667899264
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,95.00015454545455,59.2736006993007,38.1777,11488,5.3346240629370625,3.435993,-21.0959006993007,-7.855640830052114,-7.855640830052114,0,11.420961501661123,0.04193227898431049,-4.064802321557323,-0.014923999607110489,7.3561591801038,0.027008279377200003
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,137.44851818181817,85.75847715617715,47.1105,32469,7.718262944055943,4.239945,-38.64797715617715,-15.97504694049763,-15.97504694049763,0,15.44788802875031,0.05630129783780186,-6.961756358605309,-0.02537278348280186,8.486131670145,0.030928514355000002
