Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,13.931926086956521,11.547603166034431,9.774,0,0.6928561899620659,0.58644,-1.773603166034432,-0.38757412930360696,0,0,2.750309805792725,0.010272597657663071,-0.4224217016287254,-0.0015777743196630722,2.327888104164,0.008694823337999999
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,12.012034782608696,9.95628386343741,8.354,0,0.5973770318062446,0.5012399999999999,-1.6022838634374104,-0.34972018016440304,0,0,2.363956200842446,0.008833892070944383,-0.38043600669044636,-0.0014216551989443842,1.9835201941519998,0.007412236871999999
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,14.7411,12.218294295302012,11.922,0,0.7330976577181207,0.71532,-0.2962942953020118,-0.06425369732825502,0,0,2.9177425332638514,0.010925488794210401,-0.07075541371585128,-2.649436922104012e-4,2.846987119548,0.010660545102
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,28.76694347826087,23.84374174204844,31.296,0,1.4306245045229065,1.8777599999999999,7.452258257951559,1.4975721576673942,0,0,5.840857660630643,0.02184356177853322,1.8255347757853564,0.006827110669466776,7.666392436415999,0.028670672448
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,119.78432608695653,99.28432397140357,85.08,0,5.9570594382842135,5.1048,-14.204323971403568,-2.845325094050974,0,0,24.340610888904738,0.09092537816760317,-3.4823415107047397,-0.013008433527603159,20.8582693782,0.07791694464000001
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,131.65546086956522,109.12382159323023,147.39,0,6.547429295593814,8.843399999999999,38.266178406769754,7.2231450737908744,0,0,27.132891832217,0.1013320533600088,9.514623520182997,0.03553385846999117,36.64751535239999,0.13686591182999996
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,321.27894782608695,266.2949668222936,176.89,0,15.977698009337615,10.613399999999999,-89.4049668222936,-17.540300897157877,0,0,66.18747526400335,0.2473672531704986,-22.22155792369336,-0.08305024059049862,43.96591734030999,0.16431701257999998
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,893.3508739130435,740.4619659614824,442.474,0,44.42771795768894,26.54844,-297.9879659614824,-81.96473172483087,0,0,166.1160304785645,0.6165856409039903,-66.85093942891051,-0.24813577120799024,99.265091049654,0.368449869696
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,722.460695652174,598.8180933761307,754.15,2478,53.893628403851764,67.87349999999999,155.33190662386926,57.84212228135672,57.84212228135672,0,115.3815241568004,0.4236254767056364,29.929677033299598,0.10988738269436357,145.3112011901,0.5335128593999999
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,835.8135695652174,692.77164994164,689.268,19243,62.3494484947476,62.03412,-3.503649941639992,-1.4482251439600833,-1.4482251439600833,0,124.79068230539598,0.4548115159031861,-0.6311211880759665,-0.0023001812231860713,124.15956111732001,0.45251133468
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,751.4010304347826,622.8055520717828,559.894,96604,56.05249968646045,50.39046,-62.91155207178281,-27.629208562208124,-27.629208562208124,0,106.69319903680388,0.3837055181870088,-10.777416361463876,-0.03875930393900882,95.91578267534,0.344946214248
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,366.9755173913044,304.17098253574557,423.702,115965,27.3753884282171,16.948079999999997,119.53101746425443,89.64826309819082,89.64826309819082,0,51.518768539272905,0.1845800773321665,12.888682614626857,0.04326090490269789,64.40745115389976,0.22784098223486438
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,509.4604086956522,422.2708756638459,412.964,102532,46.44979632302305,24.777839999999998,-9.306875663845915,-6.980156747884436,-6.980156747884436,0,72.13463642661043,0.25734665111019595,-1.0035333849724528,-0.003368363054010441,71.13110304163797,0.2539782880561855
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,522.1947739130435,432.82586965275755,356.218,49401,47.61084566180333,21.37308,-76.60786965275753,-57.45590223956815,-57.45590223956815,0,76.6355944636041,0.27446613741942455,-8.260404192011242,-0.02772607340046531,68.37519027159286,0.24674006401895923
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,237.01102608695652,196.44873638751096,263.354,34274,21.609361002626205,15.801239999999998,66.90526361248902,50.17894770936677,50.17894770936677,0,35.82787715755622,0.12756064734471165,7.2142003493544244,0.02421448681715925,43.042077506910644,0.15177513416187088
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,237.55124782608695,196.8965040706157,186.592,30575,21.658615447767726,20.52512,-10.304504070615678,-4.112170678084231,-4.112170678084231,0,36.869920239382495,0.13136718165437,-1.9295733308384901,-0.006875051766370004,34.94034690854401,0.124492129888
