Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,1355.71646423986,2487.6332408982234,1131.9167766583637,143.04539141566968,138.42148747343214,-4.623903942237547,236.11687658704363,358.16817665971234,122.05130007266871,0.8439535132064986,1.253619096848247,0.4096655836417483,0,8.98396624926354,6.102565003633436,"NA","NA","NA"
peak period,375.6051627808579,712.5832490566265,336.9780862757686,38.590564838780274,74.49467265519013,35.904107816409855,80.73962338820971,224.80941804865043,144.06979466044072,0.2896962364215853,0.6313529264472066,0.3416566900256214,0.059789920754483736,7.492531212261877,7.203489733022036,"NA","NA","NA"
other,3435.90825729501,4597.533700073829,1161.6254427788185,274.6758010070032,397.50910393996446,122.83330293296126,694.5215822568821,882.6417302370144,188.12014798013237,2.5498658272296404,3.222371410601253,0.6725055833716125,0,14.74804744333946,9.406007399006619,"NA","NA","NA"
Total,5167.229884315728,7797.750190028679,2630.520305712951,456.3117572614532,610.4252640685868,154.1135068071336,1011.3780822321354,1465.6193249453772,454.24124271324183,3.6835155768577246,5.107343433896706,1.4238278570389822,0,31.224544904864878,22.712062135662094,0.00327305310723314,0,-243.495512859502
