Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.05,SOP,0,7.475395652173913,0.9006500785751702,0.05,0,0,-0.1414136231957761,0.7732858877322949,0,0.7732858877322949,-0.1273641908428753,66,0,0.7732858877322949,0.048
2,0.05,SOP,0,5.414704347826087,0.652374017810372,0.05,0,0,-0.14402511013623842,0.5584157780452128,0,0.5584157780452128,-0.09395823976515916,66,0,0.5584157780452128,0
3,0.05,SOP,0,2.7111521739130433,0.3266448402304872,0.05,0,0,-0.14651391014144421,0.2787868274607912,0,0.2787868274607912,-0.04785801276969598,66,0,0.2787868274607912,0
4,0.05,SOP,0,1.8379304347826086,0.22143740178103719,0.05,0,0,-0.14948247889007799,0.1883363900438296,0,0.1883363900438296,-0.033101011737207586,66,0,0.1883363900438296,0
5,0.05,SOP,0,3.463217391304348,0.41725510738606597,0.05,0,0,-0.15369322010192266,0.35312582632792794,0,0.35312582632792794,-0.06412928105813803,66,0,0.35312582632792794,0
6,0.05,SOP,0,4.422326086956522,0.5328103719224725,0.05,0,0,-0.16055590338710227,0.447264521324442,0,0.447264521324442,-0.08554585059803049,66,0,0.447264521324442,0.472
7,0.05,SOP,0,12.01812608695652,1.4479669984284964,0.05,0,0,-0.17343091599944632,1.1968447555540735,0,1.1968447555540735,-0.25112224287442286,66,0,1.1968447555540735,6.608
8,0.05,SOP,0,17.865913043478262,2.1525196437925618,0.05,0,0,-0.2028643939686308,1.7158500507490109,0,1.7158500507490109,-0.4366695930435509,66,0,1.7158500507490109,6.588
9,0.12,OP,0,10.675317391304349,1.2861828182294397,0.12,0,0,0.34338814297280795,1.7278427477047795,0,1.7278427477047795,0.44165992947533983,66,1657,1.7278427477047795,6.632
10,0.12,OP,0,13.959026086956522,1.6818103719224724,0.12,0,0,0.3562880433039023,2.2810192985429385,0,2.2810192985429385,0.5992089266204661,66,10392,2.2810192985429385,6.612
11,0.12,OP,0,14.751839130434783,1.777330015715034,0.12,0,0,0.36826538284454546,2.431859134393433,0,2.431859134393433,0.654529118678399,66,35800,2.431859134393433,6.62
12,0.12,OP,1,11.498939130434783,1.3854143530644316,0.06999999999999999,-0.4166666666666667,-0.4166666666666667,0.3787376070650924,1.9101228699376878,0,1.9101228699376878,0.5247085168732561,66,20391,1.9101228699376878,6.584
13,0.29,P,1,26.15354347826087,3.1510293347302247,0.24,-0.17241379310344826,-0.17241379310344826,0.4177106217431608,4.467247757271325,0,4.467247757271325,1.3162184225411004,66,31734,4.467247757271325,3.564
14,0.29,P,1,44.09702173913043,5.312894185437401,0.24,-0.17241379310344826,-0.17241379310344826,0.3951039406067892,7.412039614130616,0,7.412039614130616,2.0991454286932143,66,12668,7.412039614130616,0
15,0.29,P,1,35.28405652173913,4.251091147197485,0.24,-0.17241379310344826,-0.17241379310344826,0.4158832912682089,6.019048924975121,0,6.019048924975121,1.767957777777636,66,11793,6.019048924975121,3.144
16,0.29,P,0,41.73021739130435,5.0277370350969095,0.29,0,0,0.480267096556467,7.442393703192322,0,7.442393703192322,2.4146566680954127,66,12469,7.442393703192322,1.756
17,0.29,P,0,70.93496521739131,8.54638135149293,0.29,0,0,0.5374144866601854,13.139330498307684,0,13.139330498307684,4.592949146814755,66,6504,13.139330498307684,0
18,0.29,P,0,41.297147826086956,4.975559979046621,0.29,0,0,0.5880653114808845,7.901514207916495,0,7.901514207916495,2.925954228869874,66,3024,7.901514207916495,5.604
19,0.12,OP,0,42.18168695652174,5.082130958617077,0.12,0,0,0.16249229876709118,5.907938100718166,0,5.907938100718166,0.8258071421010893,66,1590,5.907938100718166,5.812
20,0.12,OP,0,29.70078260869565,3.578407543216344,0.12,0,0,0.13635590056216723,4.066344526350061,0,4.066344526350061,0.4879369831337175,66,450,4.066344526350061,8.664
21,0.12,OP,0,8.093939130434782,0.9751733892090099,0.12,0,0,0.24104588088344392,1.2102349178249892,0,1.2102349178249892,0.2350615286159793,66,7,1.2102349178249892,0.172
22,0.12,OP,0,28.142969565217392,3.390719224724987,0.12,0,0,0.22133973825046327,4.141220130406429,0,4.141220130406429,0.7505009056814425,66,0,4.141220130406429,2.748
23,0.12,OP,0,26.774360869565218,3.22582661079099,0.12,0,0,0.1947360896789792,3.8540114709588216,0,3.8540114709588216,0.6281848601678317,66,0,3.8540114709588216,9.36
24,0.05,SOP,0,10.087813043478262,1.2153991618648508,0.05,0,0,-0.13786297516506674,1.0478406173970338,0,1.0478406173970338,-0.16755854446781693,66,0,1.0478406173970338,3.04
