Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,13.931926086956521,8.81264452144733,13.5893,0,0.5287586712868398,0.8153579999999999,4.776655478552669,1.0438118985898417,0,0,2.0989206412628696,0.007839614001900766,1.1376631334369303,0.004249250617199233,3.2365837746998,0.012088864619099998
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,12.012034782608696,7.598216632623286,7.8298,0,0.45589299795739713,0.469788,0.2315833673767136,0.05054621020042937,0,0,1.8040718374850246,0.006741654475194397,0.05498566983737525,2.0547651120560192e-4,1.8590575073223998,0.006947130986399999
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,14.7411,9.324487751677852,11.5736,0,0.5594692651006711,0.694416,2.249112248322149,0.4877372934691843,0,0,2.2266982490697815,0.00833787302716057,0.5370905553926187,0.0020111359304394306,2.7637888044624,0.0103490089576
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,28.76694347826087,18.196539750510652,23.7541,0,1.091792385030639,1.425246,5.557560249489349,1.1168222042377325,0,0,4.457496635744438,0.016670086620459566,1.3614020277866616,0.005091353192840435,5.8188986635311,0.0217614398133
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,119.78432608695653,75.76961566238693,62.3712,0,4.546176939743216,3.742272,-13.398415662386924,-2.683890368979531,0,0,18.575729362585193,0.06939042018053924,-3.284764493737194,-0.012270376250939245,15.290964868847999,0.0571200439296
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,131.65546086956522,83.27870595272833,125.6815,0,4.9967223571637,7.54089,42.40279404727167,8.003974937913696,0,0,20.706680608797182,0.07733235651158567,10.543164704742818,0.03937510734391433,31.24984531354,0.11670746385549999
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,321.27894782608695,203.22510625911877,159.582,0,12.193506375547127,9.574919999999999,-43.64310625911878,-8.562311950667745,0,0,50.511494280423605,0.18878027215643312,-10.847471322645612,-0.040541041552433134,39.664022957777995,0.148239230604
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,893.3508739130435,565.0893950758681,343.4928,0,33.90536370455209,20.609568,-221.5965950758681,-60.9524797685194,0,0,126.77276010206238,0.47055219963725564,-49.71321746927357,-0.18452437110605566,77.0595426327888,0.2860278285312
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,722.460695652174,456.9927554712577,545.6519,2478,41.12934799241319,49.108670999999994,88.65914452874227,33.014679280347885,33.014679280347885,0,88.05432106703189,0.32329312695956464,17.083029620046705,0.06272067056883532,105.1373506870786,0.3860137975283999
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,835.8135695652174,528.6941539028305,521.7156,19243,47.58247385125475,46.954404,-6.978553902830527,-2.8845682071278134,-2.8845682071278134,0,95.23499439096008,0.3470929989787473,-1.2570642911160808,-0.004581490422747269,93.977930099844,0.34251150855600004
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,751.4010304347826,475.2989739495185,504.118,96604,42.77690765545666,45.370619999999995,28.81902605048151,12.65660844609168,12.65660844609168,0,81.42375715966612,0.2928278954585068,4.9370049323138785,0.017755171397493257,86.36076209198,0.31058306685600007
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,366.9755173913044,232.13048667201636,388.5061,115965,20.89174380048147,15.540243999999998,156.37561332798364,117.28170999598774,117.28170999598774,0,39.316954937866164,0.1408637432271797,16.861528426750983,0.056595774726890494,56.17848336461715,0.19745951795407019
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,509.4604086956522,322.25935248030345,370.4724,102532,35.44852877283338,22.228344,48.213047519696545,36.15978563977241,36.15978563977241,0,55.05011727293954,0.19639612847883373,5.198672951571929,0.017449362584423613,60.24879022451147,0.21384549106325734
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,522.1947739130435,330.31447947184125,298.2577,49401,36.33459274190254,17.895462,-32.05677947184125,-24.04258460388094,-24.04258460388094,0,58.48505893275049,0.20946099960956083,-3.4565894696178354,-0.01160205374000773,55.02846946313265,0.1978589458695531
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,237.01102608695652,149.92140408520572,222.528,34274,16.49135444937263,13.351679999999998,72.60659591479427,54.4549469360957,54.4549469360957,0,27.3423273044508,0.09734891507885889,7.828958460544325,0.02627792440667417,35.171285764995126,0.12362683948553306
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,237.55124782608695,150.26312152757512,187.3957,30575,16.528943368033264,20.613527,37.13257847242488,14.818325981489378,14.818325981489378,0,28.137570709002425,0.10025390178886132,6.953273309869974,0.024774447898438686,35.0908440188724,0.1250283496873
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,205.63855652173913,130.0767379340531,134.516,29585,14.308441172745843,14.796759999999999,4.4392620659468776,1.699065530371582,1.699065530371582,0,25.176943435679675,0.08963939218228022,1.95996001642446,0.004500896780470484,27.136903452104136,0.0941402889627507
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,83.07760869565217,52.55076925882696,87.6297,14459,5.780584618470965,9.639267,35.07893074117304,11.880897014142331,11.880897014142331,0,10.86175848924235,0.03888184121768274,15.487551906210157,0.035565966615583484,26.349310395452505,0.07444780783326622
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,76.71740434782609,48.52761986431281,70.847,834,4.367485787788153,6.37623,22.319380135687183,5.548699187078889,5.548699187078889,0,11.312046260253755,0.04079697590944833,9.854136117101381,0.022629262409491067,21.166182377355135,0.0634262383189394
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,62.68129130434782,39.649071848555586,46.9473,10,3.5684164663700026,4.225257,7.2982281514444125,1.3274001962585698,1.3274001962585698,0,10.176018385613183,0.03687014770083402,3.222210168059409,0.007399556751099067,13.398228553672592,0.04426970445193309
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,25.044404347826088,15.841846374379923,33.9226,0,1.4257661736941931,3.0530340000000002,18.08075362562008,3.171965208265031,0,0,4.090314436002657,0.01489561289043821,0.6459051261933023,0.01833178680895819,4.736219562195959,0.0332273996993964
