Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,2.9327681818181817,1.8373969331872946,0.5785,0,0.09186984665936473,0.028925000000000003,-1.2588969331872946,-0.2750986760211808,0,0,0.43761555794906065,0.0016345244256032857,-0.29983335329806066,-0.0011198983461032858,0.137782204651,5.146260794999999e-4
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,1.9395272727272728,1.2151255202628697,0.5585,0,0.060756276013143484,0.027925000000000002,-0.6566255202628697,-0.14331742363942607,0,0,0.2885116121463799,0.0010781419901125958,-0.15590495324837986,-5.826028121125958e-4,0.13260665889800002,4.95539178e-4
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,1.7150227272727272,1.074472070098576,0.5685,0,0.0537236035049288,0.028425000000000002,-0.5059720700985759,-0.10972393584401145,0,0,0.2565851487908674,9.607832548335157e-4,-0.12082670411186743,-4.524356713335157e-4,0.135758444679,5.083475835e-4
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,1.4388318181818183,0.9014368017524643,0.5585,0,0.045071840087623216,0.027925000000000002,-0.3429368017524643,-0.06891503063464172,0,0,0.2208195385628234,8.258179727638553e-4,-0.08400716075932342,-3.1416886226385535e-4,0.13681237780349997,5.116491105e-4
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,1.8041045454545455,1.130282365826944,0.5528,0,0.056514118291347205,0.027639999999999998,-0.5774823658269441,-0.11567780840308213,0,0,0.2771007764439069,0.001035121632883242,-0.1415759608319069,-5.288629704832421e-4,0.135524815612,5.062586624e-4
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,4.411490909090909,2.763825629791895,10.5267,0,0.13819128148959475,0.526335,7.762874370208105,1.4653244745157574,0,0,0.6872063382804469,0.002566480188347864,1.9301856140915532,0.007208581851552136,2.617391952372,0.0097750620399
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,12.700009090909091,7.956632201533406,17.2276,0,0.39783161007667034,0.86138,9.270967798466593,1.818864997916607,0,0,1.977616788285751,0.007391090697912815,2.3042942161346485,0.008612005949287184,4.281911004420399,0.0160030966472
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,18.72375,11.730542168674697,9.9933,2843,0.5865271084337349,0.499665,-1.7372421686746975,-0.47784677423815985,-0.47784677423815985,0,2.6316423935311444,0.009768069386024095,-0.3897347687068443,-0.0014466085028240953,2.2419076248243,0.0083214608832
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,10.399881818181818,6.515588608981379,9.9353,10667,0.7818706330777655,1.1922359999999999,3.4197113910186205,1.2734239136407526,1.2734239136407526,0,1.2554372568210794,0.004609361943183351,0.6589171516971206,0.002419226947616649,1.9143544085182,0.0070285888908
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,11.895231818181818,7.4524343921139105,4.0345,24759,0.8942921270536692,0.48414,-3.41793439211391,-1.4127948309665648,-1.4127948309665648,0,1.342425563613115,0.004892597702766704,-0.615681032708115,-0.0022439081077667033,0.726744530905,0.0026486895950000003
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,12.350722727272727,7.737802190580503,3.9265,7233,0.9285362628696603,0.47118,-3.811302190580503,-1.673830316521156,-1.673830316521156,0,1.3255676133276821,0.004767198027199123,-0.6529165031626822,-0.0023481127891991234,0.6726511101649999,0.002419085238
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,7.073586363636363,4.431644468784228,5.6912,29088,0.5317973362541073,0.39838399999999996,1.2595555312157725,0.9446666484118293,0.9446666484118293,0,0.7506069899643132,0.002689254812992333,0.13581421644128963,4.558608569686748e-4,0.8864212064056028,0.0031451156699610077
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,15.9434,9.988636144578313,12.7019,30410,2.896704481927711,3.048456,2.713263855421687,2.034947891566265,2.034947891566265,0,1.7063138336361157,0.006087424468771084,0.2925633649251482,9.819898810819276e-4,1.998877198561264,0.007069414349853012
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,27.557581818181816,17.264991018619934,13.0923,21709,5.006847395399781,3.142152,-4.172691018619934,-3.129518263964951,-3.129518263964951,0,3.0569172105683418,0.010948179694673385,-0.4499291592157605,-0.001510188678840964,2.606988051352581,0.009437991015832422
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,28.859772727272727,18.080821467688935,78.5513,21660,5.243438225629791,18.852311999999998,60.47047853231106,45.3528588992333,45.3528588992333,0,3.2975394108630556,0.011740474046078858,6.520356154339923,0.021885596531371083,9.817895565202978,0.03362607057744994
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,45.01046363636364,28.19932661555312,39.4634,39583,8.177804718510403,11.444386,11.264073384446881,4.49510155655108,4.49510155655108,0,5.280474267571836,0.018814280525304268,2.1092578012769643,0.00751526585729573,7.3897320688488,0.0263295463826
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,74.94548636363636,46.9537986856517,52.769,23362,13.616601618838992,15.303009999999999,5.8152013143483,2.225687053074048,2.225687053074048,0,9.088120999761516,0.0323571304268471,2.567445195680418,0.005895939569396712,11.655566195441935,0.03825306999624381
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,41.89656818181818,26.248452354874043,30.7585,21054,7.612051182913472,8.919965,4.510047645125958,1.5275098319266736,1.5275098319266736,0,5.425312592301158,0.01942099366130011,1.991212261250167,0.004572665146630887,7.4165248535513255,0.023993658807930997
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,43.73386818181818,27.399531872946334,26.1533,7609,3.28794382475356,3.138396,-1.246231872946332,-0.30981889901469756,-0.30981889901469756,0,6.3869765902942905,0.023034676847458493,-0.5502186187441468,-0.0012635345562703188,5.836757971550144,0.021771142291188175
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,37.27291363636364,23.351704928806136,35.0993,1959,2.802204591456736,4.2119159999999995,11.747595071193864,2.13665011280618,2.13665011280618,0,5.993264598944249,0.02171503063375597,5.18663153619743,0.01191069868116232,11.179896135141679,0.03362572931491829
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,14.392795454545455,9.017173055859804,21.6073,319,1.0820607667031763,2.592876,12.590126944140195,2.2087267744119403,2.2087267744119403,0,2.328205453498549,0.008478577309233298,0.4497615365502045,0.012764928266632638,2.7779669900487534,0.021243505575865934
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,13.846931818181819,8.675186199342827,27.8519,0,1.0410223439211392,3.342228,19.176713800657176,3.4666039132936266,0,0,2.2223519182931715,0.008145149672935378,4.91256391761113,0.018005054940864625,7.134915835904302,0.026150204613800004
