Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.06,SOP,0,14.083104347826087,6.6202627276105535,0.06,0,0,-0.29315902948732825,4.679472931433111,0,4.679472931433111,-1.9407897961774427,726,0,4.679472931433111,17.136
2,0.06,SOP,0,11.360926086956521,5.340606280193237,0.06,0,0,-0.29803910119134885,3.7488967846275716,0,3.7488967846275716,-1.5917094955656652,726,0,3.7488967846275716,6.606
3,0.06,SOP,0,9.49595652173913,4.4639111854329245,0.06,0,0,-0.3025971302643322,3.113144470966068,0,3.113144470966068,-1.3507667144668565,726,0,3.113144470966068,1.596
4,0.06,SOP,0,8.604721739130435,4.044954663693794,0.06,0,0,-0.3079449670679142,2.7993312329914026,0,2.7993312329914026,-1.2456234307023912,726,0,2.7993312329914026,1.6
5,0.06,SOP,0,16.418778260869566,7.718229096989967,0.06,0,0,-0.31545314994818996,5.283489416322708,0,5.283489416322708,-2.434739680667259,726,0,5.283489416322708,1.598
6,0.06,SOP,0,26.83347391304348,12.614026198439243,0.06,0,0,-0.327625122331799,8.481354322079069,0,8.481354322079069,-4.132671876360174,726,0,8.481354322079069,11.074
7,0.06,SOP,0,66.63669565217391,31.324942400594576,0.06,0,0,-0.3504051621615875,20.348520879011843,0,20.348520879011843,-10.976421521582733,726,0,20.348520879011843,32.676
8,0.06,SOP,0,171.36714782608695,80.55720624303233,0.06,0,0,-0.40243004922421227,48.1385657692838,0,48.1385657692838,-32.418640473748525,726,0,48.1385657692838,68.51
9,0.09,OP,0,119.38499565217391,56.12115180230398,0.09,0,0,0.7219726502628449,96.63908850481681,0,96.63908850481681,40.517936702512834,726,2478,96.63908850481681,57.054
10,0.09,OP,0,138.27410869565216,65.00064938684503,0.09,0,0,0.7437022528964587,113.3417787755745,0,113.3417787755745,48.34112938872947,726,19243,113.3417787755745,31.914
11,0.09,OP,0,147.5482739130435,69.36029970271275,0.09,0,0,0.7637860591756667,122.3367296758909,0,122.3367296758909,52.97642997317814,726,96604,122.3367296758909,58.878
12,0.09,OP,1,85.64371739130435,40.259867149758456,0.039999999999999994,-0.5555555555555556,-0.5555555555555556,0.7813183378180719,71.71563963198413,0,71.71563963198413,31.455772482225676,726,115965,71.71563963198413,72.256
13,0.11,P,1,112.87705652173914,53.06186417688592,0.06,-0.4545454545454546,-0.4545454545454546,0.8928339571868322,100.43729834564519,0,100.43729834564519,47.37543416875927,726,102532,100.43729834564519,76.938
14,0.11,P,1,126.17792173913044,59.31440765514678,0.06,-0.4545454545454546,-0.4545454545454546,0.8113027828324596,107.43635164782631,0,107.43635164782631,48.12194399267953,726,49401,107.43635164782631,57.118
15,0.11,P,1,69.43702173913043,32.641335005574135,0.06,-0.4545454545454546,-0.4545454545454546,0.8454714638049575,60.23865229328489,0,60.23865229328489,27.59731728771076,726,34274,60.23865229328489,25.476
16,0.11,P,0,78.27451304347827,36.79571125975474,0.11,0,0,0.9966916341571861,73.46968884521566,0,73.46968884521566,36.67397758546092,726,30575,73.46968884521566,23.45
17,0.11,P,0,84.10836956521739,39.53812244518766,0.11,0,0,1.1308502941696483,84.2498198432437,0,84.2498198432437,44.71169739805604,726,29585,84.2498198432437,23.296
18,0.11,P,0,48.16717391304348,22.642688591601637,0.11,0,0,1.2497278198152904,50.939886439940494,0,50.939886439940494,28.297197848338858,726,14459,50.939886439940494,28.926
19,0.09,OP,0,65.59645652173913,30.835941099962838,0.09,0,0,0.4237707574004314,43.903311215049186,0,43.903311215049186,13.067370115086348,726,834,43.903311215049186,31.224
20,0.09,OP,0,61.90633043478261,29.101266443701224,0.09,0,0,0.3777408884111052,40.09400468403321,0,40.09400468403321,10.992738240331985,726,10,40.09400468403321,40.056
21,0.09,OP,0,27.120239130434783,12.748830360460795,0.09,0,0,0.5589215539101255,19.87442643606613,0,19.87442643606613,7.125596075605335,726,0,19.87442643606613,24.304
22,0.09,OP,0,28.022265217391304,13.172859717577108,0.09,0,0,0.5255510447720679,20.095869904785644,0,20.095869904785644,6.923010187208536,726,0,20.095869904785644,18.578
23,0.09,OP,0,28.074982608695652,13.197641397250093,0.09,0,0,0.48066511397969447,19.541287203722444,0,19.541287203722444,6.343645806472351,726,0,19.541287203722444,15.506
24,0.06,SOP,0,14.080030434782609,6.618817725752509,0.06,0,0,-0.2864064821932916,4.723145424641129,0,4.723145424641129,-1.8956723011113796,726,0,4.723145424641129,16.732
