Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,I01,Xi,X0,Xf,curt,Xdelta,Pbase,Pnew,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,0,15.446395454545454,14.150556909701038,10.002193379347874,0,-4.148363530353164,0.8490334145820623,0.6001316027608724,-0.9065152871294838,0,0,3.370259166911064,0.012588151469630217,-0.98802190649241906,-0.0036903302678762797,2.382237260418645,0.008897821201753937
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,0,13.573590909090909,12.434866839536303,8.728790303246795,0,-3.7060765362895083,0.7460920103721782,0.5237274181948077,-0.8089014584430172,0,0,2.9524550500133246,0.011033059430981696,-0.8799470494138302,-0.003288283116200519,2.0725080005994947,0.007744776314781177
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,0,12.328109090909091,11.293871751067725,7.876378569621223,0,-3.4174931814465017,0.6776323050640635,0.4725827141772734,-0.7411096871717188,0,0,2.696989381405538,0.010098878474959,-0.8161012471666924,-0.0030558916454108288,1.8808881342388457,0.007042986829548171
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,0,13.384354545454546,12.261506009762051,8.485636945382845,0,-3.775869064379206,0.735690360585723,0.5091382167229707,-0.7587815915770815,0,0,3.003627202591677,0.011232925055121142,-0.924951879986385,-0.0034591227361756276,2.0786753226052923,0.007773802318945514
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,0,39.25389545454546,35.960783419768156,24.616841015397647,0,-11.343942404370509,2.157647005186089,1.4770104609238588,-2.272350592228498,0,0,8.816169577111335,0.032933173142091036,-2.7810884635771727,-0.010388873205461748,6.035081113534162,0.02254429993662929
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,0,61.62849545454545,56.45831966137889,37.96115577567182,0,-18.497163885707067,3.387499179682733,2.2776693465403093,-3.4915349209920223,0,0,14.037975008895376,0.05242702626259745,-4.599193279580084,-0.017176410892775926,9.438781729315291,0.03525061536982153
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,0,154.2949909090909,141.35078026235507,91.82073718285761,0,-49.53004307949746,8.481046815741305,5.509244230971457,-9.717266164757916,0,0,35.13266279045183,0.1313038495028674,-12.310666402256649,-0.04600954667749294,22.82199638819518,0.08529430282537445
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,0,460.0004272727273,421.4097874008542,251.8218259135636,11,-169.5879614872906,25.284587244051252,15.109309554813816,-46.64695677295724,-46.64695677295724,0,94.53952303538995,0.3509096156078409,-38.04554490876553,-0.14121657388231285,56.49397812662442,0.20969304172552805
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,0,524.5077863636363,480.5054552928614,827.4172523164035,11488,346.9117970235421,43.24549097635753,74.46755270847632,129.18218169349015,129.18218169349015,0,92.58479730425192,0.3399268572705607,66.84369148379905,0.24541789403914652,159.42848878805097,0.5853447513097072
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,0,868.3904636363636,795.5389146735815,1387.1829977831278,32469,591.6440831095463,71.59850232062233,124.8464698004815,244.5546363668359,244.5546363668359,0,143.30240559204978,0.522279252872353,106.57432188428952,0.38842025700224825,249.87672747633928,0.9106995098746012
