Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.06,SOP,0,15.446395454545454,14.150556909701038,0.06,0,0,0,14.150556909701038,0,14.150556909701038,0,3603.6,0,14.150556909701038,14.9529
2,0.06,SOP,0,13.573590909090909,12.434866839536303,0.06,0,0,0,12.434866839536303,0,12.434866839536303,0,3603.6,0,12.434866839536303,13.6448
3,0.06,SOP,0,12.328109090909091,11.293871751067725,0.06,0,0,0,11.293871751067725,0,11.293871751067725,0,3603.6,0,11.293871751067725,10.368
4,0.06,SOP,0,13.384354545454546,12.261506009762051,0.06,0,0,0,12.261506009762051,0,12.261506009762051,0,3603.6,0,12.261506009762051,18.6325
5,0.06,SOP,0,39.25389545454546,35.960783419768156,0.06,0,0,0,35.960783419768156,0,35.960783419768156,0,3603.6,0,35.960783419768156,56.0344
6,0.06,SOP,0,61.62849545454545,56.45831966137889,0.06,0,0,0,56.45831966137889,0,56.45831966137889,0,3603.6,0,56.45831966137889,114.82470000000001
7,0.06,SOP,0,154.2949909090909,141.35078026235507,0.06,0,0,0,141.35078026235507,0,141.35078026235507,0,3603.6,0,141.35078026235507,219.1541
8,0.06,SOP,0,460.0004272727273,421.4097874008542,0.06,0,0,0,421.4097874008542,0,421.4097874008542,0,3603.6,11,421.4097874008542,461.397
9,0.09,OP,0,524.5077863636363,480.5054552928614,0.09,0,0,0,480.5054552928614,0,480.5054552928614,0,3603.6,11488,480.5054552928614,670.9582
10,0.09,OP,0,868.3904636363636,795.5389146735815,0.09,0,0,0,795.5389146735815,0,795.5389146735815,0,3603.6,32469,795.5389146735815,600.5743
11,0.09,OP,0,924.8135772727272,847.2285456223306,0.09,0,0,0,847.2285456223306,0,847.2285456223306,0,3603.6,43260,847.2285456223306,565.1133
12,0.09,OP,1,406.64176363636363,372.5275217205613,0.039999999999999994,-0.5555555555555556,-0.5555555555555556,0.22222222222222224,455.31141543624165,0,455.31141543624165,82.78389371568034,3603.6,52447,455.31141543624165,451.64
13,0.11,P,1,458.60941818181817,420.1354737034777,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,486.9752081563037,0,486.9752081563037,66.83973445282601,3603.6,67105,486.9752081563037,446.7976
14,0.11,P,1,563.294559090909,516.038304133618,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,598.1353070639664,0,598.1353070639664,82.09700293034837,3603.6,67271,598.1353070639664,403.2995
15,0.11,P,1,289.77900454545454,265.46868537217813,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,307.7023398632065,0,307.7023398632065,42.23365449102835,3603.6,45859,307.7023398632065,308.5338
16,0.11,P,0,300.87995454545455,275.6383476205003,0.11,0,0,0,275.6383476205003,0,275.6383476205003,0,3603.6,45860,275.6383476205003,220.2613
17,0.11,P,0,264.3555090909091,242.17803349603417,0.11,0,0,0,242.17803349603417,0,242.17803349603417,0,3603.6,12377,242.17803349603417,153.7364
18,0.11,P,0,113.60088181818182,104.07060649786455,0.11,0,0,0,104.07060649786455,0,104.07060649786455,0,3603.6,1730,104.07060649786455,120.5189
19,0.09,OP,0,113.3183,103.81173120805369,0.09,0,0,0,103.81173120805369,0,103.81173120805369,0,3603.6,0,103.81173120805369,74.4855
20,0.09,OP,0,96.65654545454545,88.54777486272117,0.09,0,0,0,88.54777486272117,0,88.54777486272117,0,3603.6,0,88.54777486272117,53.5542
21,0.09,OP,0,40.67313636363637,37.260960494203786,0.09,0,0,0,37.260960494203786,0,37.260960494203786,0,3603.6,0,37.260960494203786,45.577
22,0.09,OP,0,40.595881818181816,37.1901870347773,0.09,0,0,0,37.1901870347773,0,37.1901870347773,0,3603.6,0,37.1901870347773,33.3552
23,0.09,OP,0,37.76314545454545,34.59509633923123,0.09,0,0,0,34.59509633923123,0,34.59509633923123,0,3603.6,0,34.59509633923123,28.0385
24,0.06,SOP,0,15.984959090909092,14.64393903294692,0.06,0,0,0,14.64393903294692,0,14.64393903294692,0,3603.6,0,14.64393903294692,12.0148
