Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,290.4828739859936,201.13049999999998,-89.3523739859936,65.0338043605194,43.196825,-21.8369793605194,62.88926081235263,20.185594379617118,-42.70366643273552,0.22576276955819588,0.13516982721178075,-0.09059294234641513,0,-1.9867032256568837,-2.135183321636776,"NA","NA","NA",-0.307599455898739,-0.6790295494194728,-0.4012749423817756,-0.33577890106912084
peak period (17-21),290.4828739859936,201.13049999999998,-89.3523739859936,65.0338043605194,43.196825,-21.8369793605194,62.88926081235263,20.185594379617118,-42.70366643273552,0.22576276955819588,0.13516982721178075,-0.09059294234641513,-0.015853764910622646,-1.9867032256568837,-2.135183321636776,"NA","NA","NA",-0.307599455898739,-0.6790295494194728,-0.4012749423817756,-0.33577890106912084
other,3822.7347475196966,3640.1406,-182.59414751969658,545.3793828697111,466.727674,-78.65170886971111,746.8284514522024,704.5758570639623,-42.25259438824013,2.7255377186864442,2.569221506183834,-0.15631621250260996,0,-3.4280145401822364,-2.1126297194120065,"NA","NA","NA",-0.047765319746071594,-0.05657603738325752,-0.05735243046937012,-0.14421467209826794
Total,4113.21762150569,3841.2711,-271.94652150569016,610.4131872302305,509.92449899999997,-100.48868823023054,809.7177122645551,724.7614514435794,-84.95626082097564,2.95130048824464,2.704391333395615,-0.2469091548490251,0,-5.414717765839121,-4.247813041048782,-0.000130481277125068,0,2.90605943193795,-0.06611527678084318,-0.10492083788481868,-0.08366113712666395,-0.1646240453719573
