Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,89.55005206914615,164.34393445356872,74.79388238442257,9.622142281822944,9.453848073553306,-0.16829420826963748,15.80601084198786,23.870818052859583,8.064807210871724,0.05645683649927606,0.08352638799961105,0.027069551500334986,0,0.5936352644023463,0.4032403605435862,"NA","NA","NA"
peak period,148.18476338397065,277.3932972332845,129.20853384931385,15.100159956521738,28.803180508484132,13.703020551962394,32.16924536987989,87.51604574960622,55.34680037972634,0.11550160816474866,0.24650407329802637,0.13100246513327773,0.022925431398323603,2.8728840603727805,2.7673400189863173,"NA","NA","NA"
other,212.32688873755893,268.9962225903214,56.66933385276246,17.08950644316396,23.722933175950537,6.633426732786578,48.13236784866503,58.895030359824105,10.762662511159075,0.17698861469067695,0.21527674971433358,0.038288135023656654,0,0.8396588010687904,0.5381331255579538,"NA","NA","NA"
Total,450.06170419067575,710.7334542771746,260.6717500864989,41.811808681508644,61.97996175798798,20.168153076479335,96.10762406053277,170.28189416228992,74.17427010175713,0.34894705935470166,0.545307211011971,0.19636015165726936,0,4.306178125843917,3.708713505087857,0.000246143096407681,0,-18.311569514153
