Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,49.76609309967141,69.95786046227293,20.191767362601528,13.67878743921139,15.751173779602185,2.0723863403907945,8.811377445031827,10.988597103040496,2.177219658008669,0.03146533302251566,0.03877317784992313,0.007307844827407469,0,0.1602610370650458,0.10886098290043345,"NA","NA","NA"
peak period,132.97066089813802,183.45002492222815,50.47936402409013,28.400861984665937,41.372193175207165,12.971331190541228,29.221880234799762,50.62682353354541,21.40494329874565,0.10500640887859497,0.15618662839279557,0.051180219514200605,0.008956538414985105,1.1223822139464192,1.0702471649372824,"NA","NA","NA"
other,95.45328170865278,114.26085557611462,18.807573867461837,14.055553894852133,18.99829661357822,4.942742718726086,20.278983609410314,23.6806753229356,3.4016917135252815,0.074129011056053,0.08622546016937943,0.01209644911332642,0,0.26527512905524836,0.17008458567626408,"NA","NA","NA"
Total,278.1900357064622,367.6687409606157,89.4787052541535,56.13520331872946,76.12166356838756,19.9864602496581,58.3122412892419,85.29609595952151,26.9838546702796,0.21060075295716363,0.2811852664120981,0.0705845134549345,0,1.5479183800667133,1.3491927335139802,0.000165235357369372,0,-6.00436372492759
