Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,195.32463863636366,358.2349680988103,162.91032946244667,20.631517159090908,19.972508269054753,-0.659008890036155,34.07517692017491,51.641324817424106,17.566147897249195,0.12178942011682728,0.18075025237653491,0.05896083225970762,0,1.293011051455388,0.8783073948624598,"NA","NA","NA"
peak period,162.50232727272726,287.30594582333384,124.80361855060659,16.101018727272727,29.064882683593478,12.96386395632075,36.61891576155745,87.78470445226945,51.16578869071199,0.1318140719867591,0.2583504639773223,0.1265363919905632,0.022143868598348562,2.7749430763530514,2.5582894345355998,"NA","NA","NA"
other,387.5481181818182,551.781239692284,164.23312151046576,32.257513113636364,49.077269379158196,16.819756265521832,79.24570934889651,108.23975036527936,28.99404101638286,0.2901858048850227,0.3943110630570736,0.10412525817205089,0,2.283466911713076,1.449702050819143,"NA","NA","NA"
Total,745.3750840909091,1197.322153614428,451.947069523519,68.990049,98.11466033180643,29.124611331806435,149.93980203062887,247.66577963497292,97.72597760434405,0.5437892969886091,0.8334117794109308,0.2896224824223217,0,6.351421039521514,4.886298880217203,0.000591888828030545,0,-33.7267428488639
