Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,1034.6257227093668,1213.879971945454,179.25424923608722,109.16621976459001,67.15849753141129,-42.007722233178725,180.194458448007,199.52292376804874,19.32846532004175,0.6440697863944331,0.7089458427864563,0.06487605639202315,0,1.4227319166770678,0.9664232660020876,"NA","NA","NA"
peak period,286.6460452801284,286.6460452801284,0,29.450694219069156,29.450694219069156,0,61.61708100679162,61.61708100679162,0,0.22108396990068352,0.22108396990068352,0,0,0,0,"NA","NA","NA"
other,2622.140512146192,2622.140512146192,0,209.62100603166033,209.62100603166033,0,530.0296285644625,530.0296285644625,0,1.9459502365699888,1.9459502365699888,0,0,0,0,"NA","NA","NA"
Total,3943.412280135687,4122.666529371774,179.25424923608722,348.2379200153195,306.23019778214075,-42.007722233178754,771.8411680192612,791.169633339303,19.32846532004175,2.8111039928651054,2.8759800492571284,0.06487605639202315,0,1.4227319166770678,0.9664232660020876,0.00027107163264591,0,-20.1661030390598
