Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.05,SOP,0,17.439472727272726,12.81875773115773,0.05,0,0,0,12.81875773115773,0,12.81875773115773,0,1135.2,0,12.81875773115773,21.0179
2,0.05,SOP,0,14.936963636363636,10.979306604506604,0.05,0,0,0,10.979306604506604,0,10.979306604506604,0,1135.2,0,10.979306604506604,19.4051
3,0.05,SOP,0,12.054686363636364,8.860709634809636,0.05,0,0,0,8.860709634809636,0,8.860709634809636,0,1135.2,0,8.860709634809636,14.7655
4,0.05,SOP,0,10.548313636363636,7.753461305361305,0.05,0,0,0,7.753461305361305,0,7.753461305361305,0,1135.2,0,7.753461305361305,11.3949
5,0.05,SOP,0,16.865872727272727,12.397137218337217,0.05,0,0,0,12.397137218337217,0,12.397137218337217,0,1135.2,0,12.397137218337217,2.5427
6,0.05,SOP,0,17.12430909090909,12.58709898989899,0.05,0,0,0,12.58709898989899,0,12.58709898989899,0,1135.2,0,12.58709898989899,9.639
7,0.05,SOP,0,41.92619545454546,30.817545376845377,0.05,0,0,0,30.817545376845377,0,30.817545376845377,0,1135.2,0,30.817545376845377,26.6025
8,0.05,SOP,0,114.10305,83.87061794871795,0.05,0,0,0,83.87061794871795,0,83.87061794871795,0,1135.2,2843,83.87061794871795,45.0371
9,0.12,OP,0,79.7304909090909,58.6053181041181,0.12,0,0,0,58.6053181041181,0,58.6053181041181,0,1135.2,10667,58.6053181041181,63.3579
10,0.12,OP,0,95.73802727272727,70.3715414141414,0.12,0,0,0,70.3715414141414,0,70.3715414141414,0,1135.2,24759,70.3715414141414,50.8971
11,0.12,OP,0,92.9291909090909,68.30692665112664,0.12,0,0,0,68.30692665112664,0,68.30692665112664,0,1135.2,7233,68.30692665112664,28.6411
12,0.12,OP,1,47.46020909090909,34.885281895881896,0.06999999999999999,-0.4166666666666667,-0.4166666666666667,0.16666666666666669,40.699495545195546,0,40.699495545195546,5.8142136493136505,1135.2,29088,40.699495545195546,35.6519
13,0.29,P,1,61.83403181818182,45.450655866355866,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,48.19336785829113,0,48.19336785829113,2.7427119919352663,1135.2,30410,48.19336785829113,26.4965
14,0.29,P,1,66.72136818181818,49.04305695415695,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,52.00255177035608,0,52.00255177035608,2.9594948161991255,1135.2,21709,52.00255177035608,16.2328
15,0.29,P,1,32.53586818181818,23.915253535353532,0.24,-0.17241379310344826,-0.17241379310344826,0.060344827586206885,25.358415386624866,0,25.358415386624866,1.4431618512713342,1135.2,21660,25.358415386624866,10.581
16,0.29,P,0,39.503750000000004,29.036944444444448,0.29,0,0,0,29.036944444444448,0,29.036944444444448,0,1135.2,39583,29.036944444444448,15.7551
17,0.29,P,0,53.170322727272726,39.08245944055944,0.29,0,0,0,39.08245944055944,0,39.08245944055944,0,1135.2,23362,39.08245944055944,30.6258
18,0.29,P,0,28.328886363636364,20.822942113442114,0.29,0,0,0,20.822942113442114,0,20.822942113442114,0,1135.2,21054,20.822942113442114,34.2429
19,0.12,OP,0,36.37568636363636,26.737683993783996,0.12,0,0,0,26.737683993783996,0,26.737683993783996,0,1135.2,7609,26.737683993783996,17.5846
20,0.12,OP,0,45.070786363636365,33.12895407925408,0.12,0,0,0,33.12895407925408,0,33.12895407925408,0,1135.2,1959,33.12895407925408,16.6383
21,0.12,OP,0,21.983086363636364,16.158507925407925,0.12,0,0,0,16.158507925407925,0,16.158507925407925,0,1135.2,319,16.158507925407925,16.8012
22,0.12,OP,0,23.624295454545454,17.364866744366743,0.12,0,0,0,17.364866744366743,0,17.364866744366743,0,1135.2,0,17.364866744366743,16.6553
23,0.12,OP,0,25.54649090909091,18.77776254856255,0.12,0,0,0,18.77776254856255,0,18.77776254856255,0,1135.2,0,18.77776254856255,19.4967
24,0.05,SOP,0,14.27115909090909,10.489911810411812,0.05,0,0,0,10.489911810411812,0,10.489911810411812,0,1135.2,0,10.489911810411812,21.0789
