Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,4.822077922077922,8.852160973694648,4.030083051616725,0.5150805194805195,0.5037898920368296,-0.011290627443689916,0.8444456757113247,1.2789978318360573,0.43455215612473264,0.0030177834015844155,0.004476359119791644,0.0014585757182072284,0,0.03198656550028452,0.021727607806236632,"NA","NA","NA"
peak period,11.37351948051948,18.642432160643324,7.2689126801238455,1.0848437662337662,1.8112772116425742,0.7264334454088079,2.6897016120464676,5.388646940083984,2.6989453280375164,0.009713578369948052,0.017083412633722737,0.007369834263774685,0.0012897209961605697,0.16162046540457883,0.13494726640187582,"NA","NA","NA"
other,21.573610389610387,24.34445241135498,2.7708420217445897,1.6277715584415582,2.00965270271577,0.3818811442742118,5.099567852665636,5.6496659333683015,0.5500980807026653,0.018828562680831166,0.020762481346708262,0.0019339186658770956,0,0.04241083634268471,0.027504904035133268,"NA","NA","NA"
Total,37.769207792207794,51.839045545692954,14.06983775348516,3.227695844155844,4.324719806395174,1.0970239622393296,8.633715140423428,12.317310705288342,3.6835955648649144,0.031559924452363636,0.04232225310022264,0.01076232864785901,0,0.23601786724754806,0.18417977824324572,1.42775184348296e-05,0,-0.813555130570166
