Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,2.9327681818181817,1.1307058050383352,0.544,0,0.05653529025191676,0.027200000000000002,-0.5867058050383351,-0.12820905820411127,0,0,0.2693018818148066,0.0010058611849866374,-0.13973659343080655,-5.219258569866374e-4,0.12956528838400003,4.83935328e-4
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,1.9395272727272728,0.7477695509309967,0.34,0,0.037388477546549836,0.017,-0.4077695509309967,-0.08900123384580065,0,0,0.1775456074746953,6.634719939154436e-4,-0.09681818755469529,-3.6180087391544355e-4,0.08072741992000002,3.0167112e-4
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,1.7150227272727272,0.6612135815991237,0.33,0,0.03306067907995618,0.0165,-0.3312135815991237,-0.07182621319585321,0,0,0.15789855310207226,5.91251233743702e-4,-0.07909417888207226,-2.96168203743702e-4,0.07880437422,2.9508303e-4
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,1.4388318181818183,0.5547303395399781,0.34,0,0.027736516976998905,0.017,-0.21473033953997805,-0.04315123909701028,0,0,0.13588894680789135,5.08195675546988e-4,-0.052601196667891335,-1.967172555469879e-4,0.08328775014,3.1147842000000007e-4
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,1.8041045454545455,0.6955583789704272,0.32,0,0.03477791894852136,0.016,-0.37555837897042715,-0.07522960488066593,0,0,0.17052355473471192,6.36997927928149e-4,-0.09207214193471194,-3.4393936792814897e-4,0.07845141279999998,2.9305856e-4
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,4.411490909090909,1.7008157721796275,0.35,0,0.08504078860898139,0.017499999999999998,-1.3508157721796277,-0.25498073485938005,0,0,0.42289620817258267,0.0015793724235986855,-0.3358711021725827,-0.0012543634735986858,0.08702510599999996,3.250089499999998e-4
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,12.700009090909091,4.896389047097481,0.34,0,0.24481945235487404,0.017,-4.556389047097481,-0.8939149325949494,0,0,1.2169949466373853,0.004548363506407886,-1.1324881237773852,-0.004232530026407886,0.08450682286000011,3.1583347999999956e-4
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,18.72375,7.218795180722891,6.9573,2843,0.36093975903614456,0.34786500000000004,-0.2614951807228909,-0.0719270064015215,-0.0719270064015215,0,1.6194722421730119,0.006011119622168674,-0.0586641089047119,-2.1774808296867414e-4,1.5608081332683,0.0057933715392
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,10.399881818181818,4.009592990142387,13.3407,10667,0.4811511588170865,1.600884,9.331107009857613,3.47469521501174,3.47469521501174,0,0.7725767734283565,0.00283653042657437,1.7979372379974434,0.00660116101862563,2.5705140114258,0.0094376914452
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,11.895231818181818,4.586113472070099,13.3458,24759,0.5503336166484118,1.601496,8.759686527929901,3.6207950264056366,3.6207950264056366,0,0.8261080391465323,0.0030108293555487406,1.5779041458954677,0.00575082180245126,2.404012185042,0.008761651158
