Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,30.322675662650603,42.594597027114276,12.27192136446367,8.15328556626506,9.339910865807267,1.1866252995422073,5.349239353154114,6.67248500849651,1.3232456553423966,0.01910580994981012,0.02354728827387954,0.00444147832406942,0,0.09740161964684238,0.06616228276711983,"NA","NA","NA"
peak period,50.06119807228916,70.30458174537894,20.243383673089788,11.252499845783133,16.593733827573143,5.34123398179001,10.794657230797771,19.531519069807967,8.736861839010194,0.038738501944207235,0.0592629447562142,0.020524442812006966,0.0035917774921012187,0.45010103086731273,0.43684309195050974,"NA","NA","NA"
other,70.61252240963856,80.49264007877515,9.880117669136604,8.636640057831325,11.095493937604635,2.4588538797733097,15.906131642934827,17.78491032932658,1.8787786863917517,0.058412923363403854,0.06511168353177371,0.006698760168369862,0,0.14690381049235107,0.0939389343195876,"NA","NA","NA"
Total,150.9963961445783,193.39181885126837,42.39542270669006,28.042425469879518,37.029138630985045,8.986713161105527,32.05002822688671,43.98891440763106,11.938886180744342,0.11625723525742121,0.14792191656186746,0.031664681304446246,0,0.6944064610065062,0.5969443090372172,3.29275437789804e-05,0,-2.98329967508599
