Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.06,SOP,0,10.54640909090909,3.01325974025974,0.06,0,0,0,3.01325974025974,0,3.01325974025974,0,66,0,3.01325974025974,16.856
2,0.06,SOP,0,8.193636363636363,2.341038961038961,0.06,0,0,0,2.341038961038961,0,2.341038961038961,0,66,0,2.341038961038961,4.208
3,0.06,SOP,0,4.003681818181818,1.1439090909090908,0.06,0,0,0,1.1439090909090908,0,1.1439090909090908,0,66,0,1.1439090909090908,0
4,0.06,SOP,0,2.322090909090909,0.6634545454545454,0.06,0,0,0,0.6634545454545454,0,0.6634545454545454,0,66,0,0.6634545454545454,0
5,0.06,SOP,0,2.6306363636363637,0.7516103896103896,0.06,0,0,0,0.7516103896103896,0,0.7516103896103896,0,66,0,0.7516103896103896,0
6,0.06,SOP,0,1.0778636363636365,0.307961038961039,0.06,0,0,0,0.307961038961039,0,0.307961038961039,0,66,0,0.307961038961039,0
7,0.06,SOP,0,1.255590909090909,0.3587402597402597,0.06,0,0,0,0.3587402597402597,0,0.3587402597402597,0,66,0,0.3587402597402597,0
8,0.06,SOP,0,1.569909090909091,0.4485454545454545,0.06,0,0,0,0.4485454545454545,0,0.4485454545454545,0,66,11,0.4485454545454545,0
9,0.09,OP,0,0.7808181818181819,0.22309090909090912,0.09,0,0,0,0.22309090909090912,0,0.22309090909090912,0,66,11488,0.22309090909090912,2.184
10,0.09,OP,0,1.5860454545454545,0.45315584415584415,0.09,0,0,0,0.45315584415584415,0,0.45315584415584415,0,66,32469,0.45315584415584415,1.7
11,0.09,OP,0,3.8221363636363637,1.0920389610389611,0.09,0,0,0,1.0920389610389611,0,1.0920389610389611,0,66,43260,1.0920389610389611,0.032
12,0.09,OP,1,2.685909090909091,0.7674025974025975,0.039999999999999994,-0.5555555555555556,-0.5555555555555556,0.22222222222222224,0.9379365079365082,0,0.9379365079365082,0.17053391053391065,66,52447,0.9379365079365082,4.696
13,0.11,P,1,4.694954545454546,1.3414155844155844,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,1.554822609208973,0,1.554822609208973,0.21340702479338858,66,67105,1.554822609208973,1.024
14,0.11,P,1,6.263545454545454,1.7895844155844154,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,2.0742910271546635,0,2.0742910271546635,0.2847066115702481,66,67271,2.0742910271546635,0
15,0.11,P,1,3.2328636363636365,0.9236753246753248,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,1.0706236717827629,0,1.0706236717827629,0.1469483471074381,66,45859,1.0706236717827629,3.584
16,0.11,P,0,5.035227272727273,1.4386363636363635,0.11,0,0,0,1.4386363636363635,0,1.4386363636363635,0,66,45860,1.4386363636363635,0
17,0.11,P,0,6.309136363636363,1.8026103896103896,0.11,0,0,0,1.8026103896103896,0,1.8026103896103896,0,66,12377,1.8026103896103896,0
18,0.11,P,0,4.405590909090909,1.2587402597402597,0.11,0,0,0,1.2587402597402597,0,1.2587402597402597,0,66,1730,1.2587402597402597,0
19,0.09,OP,0,8.351090909090908,2.3860259740259737,0.09,0,0,0,2.3860259740259737,0,2.3860259740259737,0,66,0,2.3860259740259737,0
20,0.09,OP,0,12.866181818181818,3.6760519480519482,0.09,0,0,0,3.6760519480519482,0,3.6760519480519482,0,66,0,3.6760519480519482,2.06
21,0.09,OP,0,7.875318181818182,2.250090909090909,0.09,0,0,0,2.250090909090909,0,2.250090909090909,0,66,0,2.250090909090909,0
22,0.09,OP,0,9.912045454545455,2.8320129870129866,0.09,0,0,0,2.8320129870129866,0,2.8320129870129866,0,66,0,2.8320129870129866,4.996
23,0.09,OP,0,14.398318181818182,4.113805194805194,0.09,0,0,0,4.113805194805194,0,4.113805194805194,0,66,0,4.113805194805194,0
24,0.06,SOP,0,8.373227272727274,2.3923506493506497,0.06,0,0,0,2.3923506493506497,0,2.3923506493506497,0,66,0,2.3923506493506497,24.608
