Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.06,SOP,0,18.810022727272727,16.770381708652792,0.06,0,0,0,16.770381708652792,0,16.770381708652792,0,488.4,0,16.770381708652792,17.0441
2,0.06,SOP,0,15.033554545454546,13.403410076670317,0.06,0,0,0,13.403410076670317,0,13.403410076670317,0,488.4,0,13.403410076670317,8.7348
3,0.06,SOP,0,11.226845454545455,10.009476670317635,0.06,0,0,0,10.009476670317635,0,10.009476670317635,0,488.4,0,10.009476670317635,3.4358
4,0.06,SOP,0,8.192490909090909,7.30414852135816,0.06,0,0,0,7.30414852135816,0,7.30414852135816,0,488.4,0,7.30414852135816,2.0481
5,0.06,SOP,0,6.39425,5.700897590361446,0.06,0,0,0,5.700897590361446,0,5.700897590361446,0,488.4,0,5.700897590361446,6.2322
6,0.06,SOP,0,6.65565,5.9339530120481925,0.06,0,0,0,5.9339530120481925,0,5.9339530120481925,0,488.4,0,5.9339530120481925,18.4979
7,0.06,SOP,0,14.504945454545455,12.932120043811612,0.06,0,0,0,12.932120043811612,0,12.932120043811612,0,488.4,0,12.932120043811612,21.5859
8,0.06,SOP,0,21.916486363636363,19.539999890470977,0.06,0,0,0,19.539999890470977,0,19.539999890470977,0,488.4,11,19.539999890470977,10.3581
9,0.09,OP,0,11.592540909090909,10.335518400876232,0.09,0,0,0,10.335518400876232,0,10.335518400876232,0,488.4,11488,10.335518400876232,8.0801
10,0.09,OP,0,14.962440909090908,13.340007557502739,0.09,0,0,0,13.340007557502739,0,13.340007557502739,0,488.4,32469,13.340007557502739,14.6485
11,0.09,OP,0,19.358895454545454,17.259738116100767,0.09,0,0,0,17.259738116100767,0,17.259738116100767,0,488.4,43260,17.259738116100767,11.6221
12,0.09,OP,1,13.231086363636363,11.796390251916756,0.039999999999999994,-0.5555555555555556,-0.5555555555555556,0.22222222222222224,14.41781030789826,0,14.41781030789826,2.6214200559815026,488.4,52447,14.41781030789826,20.4138
13,0.11,P,1,19.955722727272725,17.79184917853231,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,20.62237063875336,0,20.62237063875336,2.83052146022105,488.4,67105,20.62237063875336,26.4081
14,0.11,P,1,28.679100000000002,25.569318072289157,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,29.63716412924425,0,29.63716412924425,4.067846056955094,488.4,67271,29.63716412924425,25.2258
15,0.11,P,1,19.010431818181818,16.94905969331873,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,19.645501008164892,0,19.645501008164892,2.6964413148461617,488.4,45859,19.645501008164892,31.7781
16,0.11,P,0,33.99541363636364,30.309163964950713,0.11,0,0,0,30.309163964950713,0,30.309163964950713,0,488.4,45860,30.309163964950713,38.1687
17,0.11,P,0,46.85318636363636,41.77272037239868,0.11,0,0,0,41.77272037239868,0,41.77272037239868,0,488.4,12377,41.77272037239868,70.2379
18,0.11,P,0,35.43627272727273,31.593785323110627,0.11,0,0,0,31.593785323110627,0,31.593785323110627,0,488.4,1730,31.593785323110627,41.2799
19,0.09,OP,0,46.48738181818182,41.44658138006571,0.09,0,0,0,41.44658138006571,0,41.44658138006571,0,488.4,0,41.44658138006571,34.592
20,0.09,OP,0,38.73822727272727,34.53769660460022,0.09,0,0,0,34.53769660460022,0,34.53769660460022,0,488.4,0,34.53769660460022,17.8221
21,0.09,OP,0,13.55955,12.089237349397589,0.09,0,0,0,12.089237349397589,0,12.089237349397589,0,488.4,0,12.089237349397589,9.4839
22,0.09,OP,0,25.20962727272727,22.476053231106242,0.09,0,0,0,22.476053231106242,0,22.476053231106242,0,488.4,0,22.476053231106242,61.0441
23,0.09,OP,0,39.290977272727275,35.03050985761227,0.09,0,0,0,35.03050985761227,0,35.03050985761227,0,488.4,0,35.03050985761227,52.6685
24,0.06,SOP,0,16.443504545454545,14.660473932092005,0.06,0,0,0,14.660473932092005,0,14.660473932092005,0,488.4,0,14.660473932092005,17.4619
