Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,72.10661719605696,103.8258,31.719182803943042,7.69580008652793,5.821272,-1.8745280865279303,12.655709805574984,16.07589720653648,3.4201874009614985,0.045221132270439654,0.05670100234920833,0.011479870078768674,0,0.25175355082739703,0.17100937004807493,"NA","NA","NA",0.43989281479810644,0.2702485639687208,0.25386073949043697,-0.2435780640676245
peak period (17-21),161.44002102957282,173.4158,11.975778970427166,15.99693200657174,17.837778,1.8408459934282604,36.262437612002174,42.607013873184926,6.344576261182752,0.13049080779596242,0.142632858481615,0.012142050685652578,0.0021248588699892008,0.26627517153636104,0.31722881305913764,"NA","NA","NA",0.07418097999524806,0.1749627625442041,0.0930490882134632,0.11507494016177713
other,235.0058525739321,291.6308,56.6249474260679,18.56906416757941,23.848182,5.279117832420592,53.100723149735174,67.88363747094921,14.78291432121403,0.19546475158968182,0.24961789898700001,0.05415314739731818,0,1.1875785224231876,0.7391457160607016,"NA","NA","NA",0.24095122230308655,0.2783938418226185,0.27704814784711707,0.2842963859017542
Total,468.5524907995619,568.8724,100.3199092004381,42.26179626067908,47.507232,5.245435739320925,102.01887056731233,126.56654855067062,24.54767798335828,0.3711766916560839,0.4489517598178233,0.07777506816173943,0,1.7056072447869457,1.227383899167914,9.42426202152034e-05,0,-5.37009057592362,0.21410602049995955,0.24061899378862123,0.2095365089190525,0.12411767135892769
