Hr,P0,Period,I01,Xi,X0,P1,P1p,P1pC,X1p,X1,Tp,Xt,Xint_effect,MT,Curt,Xf,Event_Usage
1,0.06,SOP,0,14.083104347826087,9.02763099219621,0.06,0,0,0,9.02763099219621,0,9.02763099219621,0,990,0,9.02763099219621,11.306
2,0.06,SOP,0,11.360926086956521,7.282644927536232,0.06,0,0,0,7.282644927536232,0,7.282644927536232,0,990,0,7.282644927536232,7.858
3,0.06,SOP,0,9.49595652173913,6.087151616499442,0.06,0,0,0,6.087151616499442,0,6.087151616499442,0,990,0,6.087151616499442,5.206
4,0.06,SOP,0,8.604721739130435,5.5158472686733555,0.06,0,0,0,5.5158472686733555,0,5.5158472686733555,0,990,0,5.5158472686733555,5.17
5,0.06,SOP,0,16.418778260869566,10.524857859531773,0.06,0,0,0,10.524857859531773,0,10.524857859531773,0,990,0,10.524857859531773,5.192
6,0.06,SOP,0,26.83347391304348,17.200944816053514,0.06,0,0,0,17.200944816053514,0,17.200944816053514,0,990,0,17.200944816053514,7.422
7,0.06,SOP,0,66.63669565217391,42.71583054626533,0.06,0,0,0,42.71583054626533,0,42.71583054626533,0,990,0,42.71583054626533,22.718
8,0.06,SOP,0,171.36714782608695,109.85073578595318,0.06,0,0,0,109.85073578595318,0,109.85073578595318,0,990,0,109.85073578595318,45.724
9,0.09,OP,0,119.38499565217391,76.52884336677815,0.09,0,0,0,76.52884336677815,0,76.52884336677815,0,990,2478,76.52884336677815,62
10,0.09,OP,0,138.27410869565216,88.63724916387959,0.09,0,0,0,88.63724916387959,0,88.63724916387959,0,990,19243,88.63724916387959,64.006
11,0.09,OP,0,147.5482739130435,94.58222686733558,0.09,0,0,0,94.58222686733558,0,94.58222686733558,0,990,96604,94.58222686733558,59.908
12,0.09,OP,1,85.64371739130435,54.89981884057971,0.039999999999999994,-0.5555555555555556,-0.5555555555555556,0.22222222222222224,67.09977858293077,0,67.09977858293077,12.199959742351055,990,115965,67.09977858293077,53.982
13,0.11,P,1,112.87705652173914,72.35708751393534,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,83.86844234569779,0,83.86844234569779,11.511354831762446,990,102532,83.86844234569779,64.344
14,0.11,P,1,126.17792173913044,80.88328316610925,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,93.751078215263007,0,93.751078215263007,12.867795049153756,990,49401,93.751078215263007,56.362
15,0.11,P,1,69.43702173913043,44.510911371237455,0.06,-0.4545454545454546,-0.4545454545454546,0.1590909090909091,51.59219272575251,0,51.59219272575251,7.081281354515056,990,34274,51.59219272575251,39.06
16,0.11,P,0,78.27451304347827,50.17596989966555,0.11,0,0,0,50.17596989966555,0,50.17596989966555,0,990,30575,50.17596989966555,32.796
17,0.11,P,0,84.10836956521739,53.91562151616499,0.11,0,0,0,53.91562151616499,0,53.91562151616499,0,990,29585,53.91562151616499,40.054
18,0.11,P,0,48.16717391304348,30.87639353400223,0.11,0,0,0,30.87639353400223,0,30.87639353400223,0,990,14459,30.87639353400223,33.96
19,0.09,OP,0,65.59645652173913,42.049010590858416,0.09,0,0,0,42.049010590858416,0,42.049010590858416,0,990,834,42.049010590858416,28.076
20,0.09,OP,0,61.90633043478261,39.68354515050167,0.09,0,0,0,39.68354515050167,0,39.68354515050167,0,990,10,39.68354515050167,12.884
21,0.09,OP,0,27.120239130434783,17.38476867335563,0.09,0,0,0,17.38476867335563,0,17.38476867335563,0,990,0,17.38476867335563,12.45
22,0.09,OP,0,28.022265217391304,17.962990523968784,0.09,0,0,0,17.962990523968784,0,17.962990523968784,0,990,0,17.962990523968784,12.452
23,0.09,OP,0,28.074982608695652,17.996783723522853,0.09,0,0,0,17.996783723522853,0,17.996783723522853,0,990,0,17.996783723522853,10.276
24,0.06,SOP,0,14.080030434782609,9.025660535117057,0.06,0,0,0,9.025660535117057,0,9.025660535117057,0,990,0,9.025660535117057,13.762
