Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost
intervention hours,14.100429020429543,19.80845916631475,5.708030145885207,3.853603975903614,4.429309312026133,0.5757053361225188,2.488928519598556,3.1044088398178444,0.6154803202192883,0.008890476660599266,0.010956338347058333,0.002065861686459066,0,0.045304346784047315,0.030774016010964418,"NA","NA","NA"
peak period,23.15765322158198,32.225362251117396,9.067709029535415,5.077648412781561,7.443987070192198,2.366338657410637,5.037457518629053,8.945519937858608,3.9080624192295557,0.018087971756451545,0.027281576858153033,0.009193605101701486,0.00160888089279776,0.2016157598803136,0.1954031209614778,"NA","NA","NA"
other,24.256663698271346,28.438097139833342,4.181433441561994,3.21482090623363,4.218596040498272,1.0037751342646422,5.361192070742349,6.158310485356679,0.7971184146143298,0.019646220982430067,0.0224964895105061,0.0028502685280760334,0,0.06250638882070741,0.03985592073071649,"NA","NA","NA"
Total,61.51474594028287,80.47191855726548,18.957172616982618,12.146073294918805,16.091892422716604,3.945819127797799,12.887578108969958,18.208239263033132,5.320661154063173,0.04662466939948088,0.06073440471571746,0.014109735316236584,0,0.3094264954850683,0.26603305770315866,6.08058377094904e-05,0,-1.35425849659011
