Time,Xinitial,Xfinal,Xchange,CustCostInitial,CustCostFinal,CustCostChange,CO2Initial,CO2Final,CO2Change,NOXInitial,NOXFinal,NOXChange,NOXChangeDAC,NOXChangeCost,CO2ChangeCost,RedCurtProp,SolarNonCurt,ChangeCurtCost,PropDemandChange,PropCO2Change,PropNOXChange,PropCustCostChange
intervention hours,243.73843795648796,124.6199,-119.11853795648796,25.745312010489513,6.845006,-18.900306010489516,42.521160943124244,29.676954796391836,-12.84420614673241,0.15197654134236566,0.10886492184807764,-0.04311161949428803,0,-0.9454378155097365,-0.6422103073366205,"NA","NA","NA",-0.48871461947152106,-0.3020662150761277,-0.2836728557808681,-0.7341261198461642
peak period (17-21),202.78068189588188,169.9244,-32.85628189588189,20.091869522921524,16.838678,-3.2531915229215222,45.69539915544776,30.4789694982493,-15.21642965719846,0.16448593598347716,0.13117347746975283,-0.033312458513724316,-0.005829680239901755,-0.7305422152059743,-0.7608214828599231,"NA","NA","NA",-0.16202865869023958,-0.33299697427819436,-0.20252466154352916,-0.16191581969065472
other,483.6070534576535,275.3254,-208.28165345765345,40.25296508197358,22.68015,-17.572815081973577,98.88780824734094,57.0422283597299,-41.845579887611045,0.3621122009676352,0.20912999388650003,-0.1529822070811352,0,-3.3548998012892945,-2.0922789943805524,"NA","NA","NA",-0.43068365518761276,-0.42316217367206393,-0.4224718379340342,-0.4365595191854123
Total,930.1261733100233,569.8697,-360.2564733100233,86.09014661538461,46.363834,-39.726312615384614,187.10436834591295,117.19815265437104,-69.90621569154192,0.6785746782934781,0.4491683932043305,-0.22940628508914754,0,-5.030879832005006,-3.495310784577096,-0.000416110614231859,0,23.7106277703834,-0.387320004153829,-0.3736215049896719,-0.33807080108864773,-0.4614501679601668
