Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
1,0.238171486,0.238171486,8.89587e-4,8.89587e-4,0.218523589,18.810022727272727,15.410621029572836,6.7123,0,0.9246372617743701,0.402738,-8.698321029572835,-1.900788329656431,0,0,3.670370510796212,0.01370908812983461,-2.071692045318412,-0.007737913309734609,1.5986784654778003,0.0059711748201
2,0.237433588,0.237433588,8.87268e-4,8.87268e-4,0.21826356,15.033554545454546,12.316647097480832,4.4851,0,0.7389988258488499,0.269106,-7.831547097480832,-1.7093413498038335,0,0,2.9243857124846597,0.010928166836887623,-1.8594723269458597,-0.006948681130087623,1.0649133855388,0.0039794857068
3,0.238801134,0.238801134,8.94191e-4,8.94191e-4,0.216857693,11.226845454545455,9.19789748083242,4.1313,0,0.5518738488499452,0.24787800000000001,-5.06659748083242,-1.0987306410529303,0,0,2.196468348838525,0.008224677146283024,-1.2099092239443252,-0.004530505867983022,0.9865591248941998,0.0036941712783000015
4,0.244963971,0.244963971,9.16113e-4,9.16113e-4,0.200955483,8.192490909090909,6.71192026286966,3.8177,0,0.4027152157721796,0.229062,-2.8942202628696605,-0.5816094308333596,0,0,1.644178640627916,0.006148877407778313,-0.7089796885412158,-0.002651432807678313,0.9351989520867001,0.0034974446001000002
5,0.245160665,0.245160665,9.15808e-4,9.15808e-4,0.20031401,6.39425,5.23866265060241,7.8174,0,0.31431975903614456,0.469044,2.5787373493975903,0.5165572191946024,0,0,1.2843140191323494,0.004797609164722892,0.6322049634386506,0.0023616282944771087,1.916518982571,0.007159237459200001
6,0.24864316,0.24864316,9.28597e-4,9.28597e-4,0.188760555,6.65565,5.452821686746987,16.9581,0,0.32716930120481924,1.0174860000000001,11.505278313253015,2.171742719839103,0,0,1.355806815109301,0.005063473859848192,2.8607087564866998,0.01068376692585181,4.216515571596001,0.0157472407857
7,0.248549479,0.248549479,9.28922e-4,9.28922e-4,0.196189334,14.504945454545455,11.883569769989048,12.0087,0,0.7130141861993429,0.7205219999999999,0.12513023001095114,0.024549216489115316,0,0,2.9536550749909276,0.011038909397877767,0.031101053476372067,1.1623622352223275e-4,2.9847561284673,0.0111551456214
8,0.224341071,0.224341071,8.32704e-4,8.32704e-4,0.275060543,21.916486363636363,17.955675575027385,17.3125,11,1.0773405345016431,1.03875,-0.6431755750273851,-0.17691222291136977,-0.17691222291136977,0,4.0281954890301845,0.014951762874027602,-0.14429069734268443,-5.355748740276037e-4,3.8839047916875002,0.014416187999999998
9,0.192682094,0.192682094,7.07436e-4,7.07436e-4,0.372377598,11.592540909090909,9.49750339539978,13.0609,11488,0.8547753055859802,1.175481,3.5633966046002197,1.3269290683423856,1.3269290683423856,0,1.8299988419977398,0.006718875812028039,0.6866027195268604,0.002520875040371961,2.5166015615246002,0.0092397508524
10,0.18013249,0.18013249,6.5651e-4,6.5651e-4,0.413347557,14.962440909090908,12.258385323110625,15.0109,32469,1.1032546790799562,1.350981,2.7525146768893745,1.1377452172988671,1.1377452172988671,0,2.2081334716313714,0.008047752548475357,0.4958173225096285,0.0018070534105246432,2.703950794141,0.009854805959
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,19.358895454545454,15.860299890470975,22.9659,43260,1.4274269901423877,2.066931,7.105600109529027,3.1206050545664583,3.1206050545664583,0,2.717037649019516,0.009771403880120044,1.2172646891794845,0.004377703382679957,3.934302338199,0.014149107262800002
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,13.231086363636363,10.83992617743702,17.1746,52447,0.9755933559693317,0.6869839999999999,6.334673822562982,4.751005366922236,4.751005366922236,0,1.8360056671499034,0.006577992402254107,0.6830494887288594,0.0022926578192096394,2.519055155878763,0.008870650221463747
