Date,Ports,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
9/25/2017,117,1.8194,1.4103,1.4303,0.5803,3.3698,4.8794,11.0503,23.0898,25.4599,23.2303,20.9898,4.6299,7.7003,12.1198,8.7798,16.8505,12.2893,9.0908,10.6496,9.5604,4.8694,7.0003,5.9898,6.4299
9/26/2017,117,5.4203,3.8089,1.0303,0.6103,1.5598,1.6499,9.6803,15.8098,7.6094,14.0108,21.9698,11.2094,12.5703,8.6703,6.2396,8.4696,8.4403,0.4508,4.1894,13.9798,10.0708,13.7889,1.5798,0.4499
9/27/2017,117,1.4403,1.0003,0.6303,1.4103,3.1498,5.3099,9.0189,17.8512,9.4294,7.3894,10.3212,5.7194,7.9603,21.1489,7.7408,13.6497,6.3697,2.9008,5.2994,8.8298,11.6908,13.9489,15.5698,6.0513
9/28/2017,117,0.6289,2.2003,0.6203,0.6203,1.1398,0.4599,7.8203,20.3798,15.7794,9.4203,16.2298,5.1599,19.6703,24.2198,7.4199,5.1694,30.3803,18.5106,19.11,8.3796,6.8599,6.9903,8.7803,5.27
9/29/2017,117,1.4,0.6,0.6,1.03,4.23,6.01,13.58,16.89,3.64,6.6,9,6.46,4.65,5.56,3.72,7.21,6.1,13.78,11.34,9.72,4.87,5.79,1.96,0.46
9/30/2017,117,0.64,0.58,0.63,1.82,0.77,0.45,0.62,13.56,7.64,7.41,5.14,3.25,8.68,10.28,7.38,11.9,15.16,6.25,3.39,6.55,10.8,8.6,4.76,0.47
10/1/2017,117,0.62,0.99,2.22,5.82,3.57,0.46,1,2.37,2.85,3.82,13.43,15.24,22.83,20.24,4.05,8.6,9.95,8.06,4.21,9.97,14.46,16.19,5.57,0.46
10/2/2017,117,1.83,0.63,0.61,1.83,2.7,6.41,8.69,29.37,24.51,29.97,33.87,3.6,14.63,34.24,21.29,14.54,7.7,2.46,2.62,9.18,10.47,16.21,3.19,0.47
10/3/2017,117,0.62,0.63,2.23,3.01,0.75,0.9,10.6,17.91,14.58,17.64,21.19,2.68,3.01,1.9,1.36,15.25,25.23,13.83,12.1,6.98,6.05,4.61,0.76,0.48
10/4/2017,117,1.02,2.61,1.41,0.63,1.15,3.85,8.65,26.44,22.88,24.39,19.24,0.46,2.57,6.75,10.6,21.87,15.9,8.51,6.99,3.16,3.24,13.02,17.57,9.65
10/5/2017,117,3.42,1.81,1.02,0.61,0.76,3.65,9.65,29.22,18.26,24.24,25.09,10.99,15.02,10.6,4.57,10.04,9.75,6.59,9.15,2.39,0.87,1.41,0.77,0.48
10/6/2017,117,1.81,0.61,0.62,1.41,0.75,0.87,2.34,18.03,10.63,7.47,4.19,4.05,12.59,14.51,14.55,10.36,1.61,5.26,17.86,18.05,5.64,7.82,9.55,2.07
10/7/2017,117,6.59,7.04,4.61,0.61,0.76,0.86,2.2,4.38,1.24,0.61,1.14,1.64,6.3,2.19,4.04,13.4,16.74,9.67,11.01,9.96,5.26,9.01,16.77,10.45
10/8/2017,117,13.42,2.22,0.6,1.02,3.5,5.74,6.56,7.86,0.85,6.66,17.42,11.1,13.06,13.9,3.43,0.63,3.5,4.52,2.22,5.17,5.26,6.21,3.96,5.27
10/9/2017,117,9.42,3.01,1.02,3,2.34,2.88,2.2,14.45,12.41,18.19,15.94,1.26,8.8,9.63,14.19,22.94,22.65,3.39,6.19,12.28,3.67,4.23,0.78,0.45
10/10/2017,117,0.62,2.63,0.62,0.61,2.24,5.67,13.19,29.85,11.14,10.55,4,2.03,4.79,11.83,9.7,9.43,14.78,4.42,6.1,0.76,0.85,3.02,15.57,8.46
10/11/2017,117,7.01,1,0.62,0.6,0.79,0.84,1.79,7.53,6.85,7.94,19.81,15.7,25.25,24.57,8.81,15.29,9.21,9.04,15.4,15.5,12.46,11.01,11.59,0.85
10/12/2017,117,0.64,0.59,1.43,0.61,3.93,4.87,8.03,18.59,9.77,13.78,9.61,4.95,11.05,20.2,12.75,6.82,7.98,1.38,0.68,4.21,5.66,4.61,1.56,0.47
10/13/2017,117,0.62,0.6,1.02,0.61,1.96,5.26,7.8,3.16,0.46,10.21,15.34,5.25,7.81,8.34,3.24,6.62,11.14,14.07,18.22,9.93,1.66,0.59,0.77,1.26
10/14/2017,117,0.62,1.01,0.61,4.62,2.36,2.07,2.22,5.56,9.23,9.41,11.97,8.85,6.99,4.76,0.84,2.21,6.33,4.5,3.92,4.75,2.85,3.83,4.76,0.86
10/15/2017,117,3.01,5.82,3,4.63,0.76,2.45,5.02,0.77,0.85,6.21,11.63,6.13,19.08,34.98,20.34,22.89,9.01,0.85,1.4,4.35,13.26,14.61,9.15,1.27
10/16/2017,117,2.2,1.41,3.8,0.62,0.74,1.28,3.83,20.99,14.78,20.45,30.27,9.56,17.63,15.89,8.16,7.92,0.96,1.65,6.75,2.19,3.26,7.02,1.57,5.67
10/17/2017,117,9.41,6.21,0.62,0.6,3.17,3.81,18.4,21.01,19.48,19.7,14.47,1.63,9.81,18.41,7.35,13.61,21.08,13.03,10.89,9.3,5.66,7.03,7.17,0.46
10/18/2017,117,1.39,0.63,1.4,1.01,0.75,0.46,2.08,18.18,10.36,16.43,15.61,9.9,12.3,19.36,8.81,12.4,15.15,18.5,16.03,7.82,9.65,9.81,2.36,0.46
10/19/2017,117,4.61,5.43,0.58,0.62,2.27,4.89,8.48,15.11,17.17,16.58,17.54,6.76,3.9,19.74,16.11,16.32,10.16,6.27,7.22,10.1,10.45,14.62,10.38,5.27
10/20/2017,117,7.82,6.21,7.02,4.2,2.37,2.67,4.82,12.13,8.52,5.8,8.35,8.46,11.4,11.56,5.24,8.2,7.57,2.45,4.22,3.55,0.48,0.61,7.16,7.91
10/21/2017,117,4.33,1.41,1.82,1.42,2,2.83,3.76,5.13,7.41,6.98,7.95,7.11,5.83,1.01,0.44,0.61,10.76,15.85,21.43,20.23,1.81,1.41,0.75,0.92
10/22/2017,117,7.65,7.2,6.79,6.8,9.32,4.15,3.81,7.51,7.62,10.5,11.48,3.26,4.99,1.54,0.84,0.61,3.03,2.89,3.71,4.36,4.87,3.83,2.35,5.65
10/23/2017,117,7.42,1.42,0.61,1.81,2.5,5.28,15.41,25.15,12.58,15.32,18.96,5.17,6.47,7.41,5.54,3.64,17.18,14.12,18.47,20.38,14.45,18.22,18.7698,4.4594
10/24/2017,117,9.3992,7.0257,4.9992,1.3992,0.769,1.2494,9.1625,19.509,10.0894,15.7992,15.1925,8.94,14.81,35.25,25.14,15.37,11.33,5.73,12.55,6.98,8.78,13.54,4.51,5.25
10/25/2017,117,7.02,1.41,0.59,0.63,1.97,1.63,5.73,22.43,10.79,15.43,19.84,7.24,20.15,26.51,18.7,23.24,25.56,10.53,4.38,5.95,9.27,6.59,12.76,9.27
10/26/2017,117,7.01,0.61,0.62,2.6,0.77,0.47,1.82,7.5,10.42,13.76,14,7.32,9.14,8.04,1.26,2.19,5.16,4.45,6.99,15.4,10.99,19.58,24,14.63
10/27/2017,117,10.32,6.59,2.21,0.61,0.77,2.04,4.2,14.37,13.24,9.82,8.72,13.64,12.89,21.49,6.23,8.14,17.47,10.51,9.08,19.05,17.67,21,19.17,11.26
10/28/2017,117,12.63,10.99,1.43,0.58,1.18,1.24,1.42,2.36,8.63,16.72,2.23,1.26,4.18,9.15,2.86,1.98,11.59,10.14,4.97,0.75,1.28,0.59,9.74,9.77
10/29/2017,117,7.09,0.73,2.61,0.62,1.55,0.46,0.62,1.51,4.78,7.61,21.29,1.72,13.75,23.95,14.05,23.4,18.35,4.05,6.56,4.34,1.66,0.61,3.56,4.86
10/30/2017,117,3.41,1,0.62,0.6,7.57,1.25,9.05,21.19,12.83,16.91,13.87,3.17,5.79,11.86,10.73,15.67,11.49,7.59,9.22,9.57,4.04,4.62,9.19,5.67
10/31/2017,117,2.19,0.64,0.61,1.82,1.57,0.44,5.39,14.38,15.27,14.07,12.72,9.32,13.88,28.95,10.91,3.37,9.9,1.03,2.62,4.76,4.45,3.41,1.98,0.46
11/1/2017,141,0.9497,2.1497,1.75,0.9403,2.02,6.8308,35.1006,47.6707,19.6092,30.2002,26.1001,14.4998,22.6001,12.6097,3.7312,3.6697,15.1606,13.0699,17.2498,14.8299,1.9399,4.541,2.7996,0.7202
11/2/2017,141,0.9503,1.37,0.9503,1.7595,1.9703,1.0997,12.9612,24.7596,9.9301,9.2706,8.4398,3.9996,6.0313,13.4807,5.2492,13.021,15.269,10.8205,22.7392,30.2008,23.3593,31.7505,20.2001,11.1216
11/3/2017,141,11.3802,7.3489,6.5507,5.7493,1.571,0.6988,2.4114,18.5599,13.2992,18.291,15.2014,2.2099,2.7495,12.2197,11.7602,22.529,16.1218,5.0895,7.0515,10.9792,4.5303,6.1,10.3491,7.3297
11/4/2017,141,5.4009,2.1498,0.962,1.7597,1.17,2.43,7.1095,8.8602,5.2903,14.6598,11.6204,6.9607,9.9602,21.7104,11.9199,12.9895,9.1597,7.9001,11.7694,15.941,2.3503,7.6404,24.2907,4.0401
11/5/2017,141,3.5898,2.9494,0.6897,0.6816,1.3597,1.5002,7.5197,8.6011,7.5493,8.6201,3.1107,0.6802,0.9607,10.1897,16.7407,20.2692,15.4103,2.2091,13.1811,28.38,17.8301,18.7108,28.0285,13.0701
11/6/2017,141,9.7498,7.3506,7.7607,1.7498,1.1495,1.5109,3.03,14.7907,15.6291,20.1407,28.5012,14.8688,21.2205,16.3698,10.5818,15.1193,12.2598,0.8201,1.9304,9.6998,4.62,10.9497,3.1906,1.5117
11/7/2017,141,0.9394,1.35,1.7498,0.95,1.9906,1.0898,2.94,12.1404,16.0394,22.2108,23.7206,12.3798,10.6098,20.9696,18.5998,15.08,8.1601,3.861,6.5398,8.7206,3.4792,14.3006,13.1906,5.9192
11/8/2017,141,2.95,0.9508,0.95,1.3304,1.18,1.5098,1.75,2.7704,4.2694,7.2814,13.4086,9.9012,16.0891,28.8304,18.179,16.2901,20.6604,7.6998,9.2705,9.7394,7.501,10.9398,2.3906,1.0992
11/9/2017,141,0.96,2.551,2.5394,0.96,5.1704,0.7304,0.9298,2.6206,12.0098,17.33,15.7504,4.3094,5.3214,15.3186,9.7912,9.2596,21.0501,11.6699,21.1703,40.5104,10.4299,7.36,9.5694,0.7104
11/10/2017,141,1.7598,0.9496,2.1618,0.93,2.4094,1.5504,8.4198,12.7106,7.4588,5.06,7.5906,2.6912,0.9596,1.3304,3.1194,8.4298,19.3006,4.5498,6.94,15.7704,6.3304,6.9904,14.9,8.6798
11/11/2017,141,16.54,16.5,7.9998,11.05,9.5804,5.51,7.3508,4.3896,5.2502,23.7598,39.5101,11.4992,1.39,5.9204,5.321,4.4798,7.2006,1.9988,6.011,21.4496,9.6402,5.5,10.9994,2.821
11/12/2017,141,1.7498,0.97,2.5408,1.38,1.1996,0.7102,2.9804,13.0596,5.5302,9.25,4.5504,3.17,2.7998,2.3906,3.2692,5.2608,5.3606,4.6198,4.24,7.47,9.79,11.0404,14.3196,6.1505
11/13/2017,141,6.96,6.5498,2.97,0.9508,1.2096,0.691,5.7698,13.0994,11.5001,17.0205,26.0194,14.5796,17.5806,34.6201,14.0904,19.2293,14.521,5.9891,10.3798,3.3911,2.3092,7.7606,8.3694,0.7314
11/14/2017,141,6.5598,4.17,0.96,1.7498,2.4106,1.4998,3.34,4.6299,4.6508,15.0698,26.0306,11.9292,21.9206,25.3401,14.5198,23.2603,26.2105,8.8094,2.4597,4.2206,4.9092,3.3406,5.5694,6.3414
11/15/2017,141,4.1398,0.96,0.9598,1.3506,1.9796,0.7102,0.98,7.1394,6.1904,8.0604,11.9006,9.2302,25.0598,25.9796,16.2298,24.0404,14.8602,3.95,4.52,2.4509,1.4992,2.1406,16.3696,12.5602
11/16/2017,141,15.92,7.7408,7.3496,7.3398,9.1806,4.9702,14.41,25.9694,13.25,19.2208,34.0696,15.0002,8.9104,10.8401,8.6492,9.2406,8.9103,8.1589,8.8908,15.7098,12.4605,20.2196,18.2006,8.3904
11/17/2017,141,7.5292,7.9806,7.9302,8.2998,9.2702,5.2604,8.5197,17.5198,12.6705,15.9,24.4404,15.6201,14.459,16.4506,7.7497,6.0614,9.6886,1.701,8.4598,15.6006,8.4292,9.44,16.1204,9.69
11/18/2017,141,15.0408,10.55,1.5298,2.55,9.1906,5.0998,7.38,3.5804,1.4994,3.6004,7.0696,0.7412,1.3298,4.3796,4.0298,6.57,4.9308,8.7695,10.9007,12.9896,12.3102,19.75,19.6004,3.1094
11/19/2017,141,1.7698,1.351,6.24,7.9208,2.7286,1.1112,2.69,8.8904,5.3594,13.9102,18.6608,10.2186,14.04,18.8712,8.1698,15.7898,19.9906,12.2994,11.4502,13.3406,13.27,19.35,29.3598,21.121
11/20/2017,141,26.0098,21.8697,6.55,7.7508,5.9806,0.7194,2.1598,15.2703,19.2897,23.5902,35.5601,15.3702,14.5596,12.3004,13.3397,18.191,27.0997,11.1398,13.4592,22.0405,9.7702,0.94,1.1704,1.5304
11/21/2017,141,1.3598,0.9496,1.7598,0.97,1.5806,0.7002,1.751,6.6102,10.4392,16.2494,29.0906,16.9198,18.49,13.8406,8.4498,14.35,10.8904,5.5804,8.8794,4.2206,2.7092,6.96,11.5806,9.9008
11/22/2017,141,7.74,2.5598,1.76,1.3398,1.1606,0.7098,0.94,7.2796,12.3812,10.56,8.5604,5.3498,7.63,6.0696,8.0198,18.46,12.4306,12.0602,16.18,22.9104,6.44,17.7598,10.3906,6.3192
11/23/2017,141,6.56,7.3714,7.76,7.3498,13.1896,10.2902,12.56,15.5704,16.909,23.8918,23.2794,16.09,21.7098,9.7006,5.4898,7.3398,19.1297,9.8514,13.49,12.8894,7.94,7.3498,9.1706,5.5092
11/24/2017,141,7.3406,6.9508,7.35,7.3498,8.3706,6.3092,2.5306,2.81,8.0098,12.6708,11.6796,5.3198,5.9998,5.1606,3.5602,8.2604,13.3496,6.28,7.9401,23.5204,24.0604,19.9398,24.5196,19.6607
11/25/2017,141,24.94,20.9298,14.1198,13.36,17.2601,5.311,8.6998,16.0506,6.7092,13.2709,18.2486,5.8612,0.9394,5.5806,8.4492,12.0108,17.8396,17.2808,21.87,19.5004,14.2998,22.36,29.3394,21.8412
11/26/2017,141,33.3896,23.7997,8.111,1.7598,2.3996,0.7112,1.7398,7.2006,1.9088,4.53,5.9704,4.7712,13.8496,22.3404,7.8892,11.81,23.49,9.9102,17.4704,24.2597,7.4902,11.3606,11.2092,7.5202
11/27/2017,141,10.541,3.7498,0.97,0.9194,1.1806,1.9102,0.98,7.7794,12.7804,20.7104,25.8996,11.8302,8.24,13.4802,11.39,12.0597,9.0506,8.961,17.3494,24.2607,12.049,16.7198,13.1406,7.5202
11/28/2017,141,7.35,6.5608,7.35,3.77,2.3704,3.1094,10.5698,29.8109,27.549,34.2408,35.8198,14.3604,13.7708,2.3686,6.3012,4.55,3.9394,9.3605,8.6401,8.4398,0.84,7.2298,17.0606,18.9892
11/29/2017,141,11.1,6.1404,2.16,0.97,1.1714,1.5194,2.7598,22.6604,20.8992,28.1406,35.8506,12.2088,15.5308,14.1796,6.0608,7.09,7.1604,10.5494,14.9404,12.3696,9.5212,9.76,1.1996,0.7102
11/30/2017,141,1.35,0.95,4.55,3.75,2.38,1.5,3.23,16.35,16.35,21.39,22.49,15.49,20.11,27.81,13.38,21.84,25.6,3.51,1.75,14.56,9.69,8.03,8.38,0.7
12/1/2017,141,4.9705,4.9316,2.9691,0.938,2.3824,5.5002,7.3106,16.3184,18.9507,28.6497,41.1197,17.0894,11.7524,15.0678,10.0011,11.9488,11.7017,6.3495,14.249,32.8611,23.47,27.9092,27.5013,15.0498
12/2/2017,141,17.32,11.3211,3.7201,0.9693,1.5594,1.5319,7.0287,15.5007,6.6588,9.2101,15.3115,5.9499,2.2307,6.5695,4.6401,10.7799,2.3501,2.5995,4.168,14.3808,7.3313,10.5404,18.6786,13.4014
12/3/2017,141,13.5605,13.9906,14.3606,18.4085,21.3504,12.9783,13.6313,17.7887,17.1922,30.2301,31.1604,8.2588,7.2604,17.4894,9.3001,21.6121,15.6389,12.639,15.8611,22.0905,9.6378,7.5519,2.7797,3.1006
12/4/2017,141,6.961,1.3588,0.9587,1.3604,1.9702,0.8289,7.6802,17.5013,14.0702,15.4485,19.8638,13.6368,12.1917,18.6491,13.6094,15.2814,20.1618,14.468,13.0211,12.1808,1.652,2.3587,3.5105,5.5001
12/5/2017,141,2.7791,2.3783,1.1523,1.1598,2.2296,0.8712,1.5514,8.4592,8.029,8.8388,10.7408,5.8918,10.6283,9.7926,8.5852,9.2907,9.5819,11.2004,13.8806,14.2281,6.0783,7.1617,4.6632,0.8676
12/6/2017,141,1.5715,1.1407,6.1504,9.1492,6.6797,1.6586,1.1412,5.0894,6.9811,16.6376,15.1825,8.5901,9.2109,11.4183,12.6583,15.0708,19.8899,8.802,10.3895,23.6014,8.9196,11.9909,10.4703,2.9295
12/7/2017,141,2.7098,1.181,3.5582,3.2802,1.4672,0.8922,2.3804,11.3922,11.5784,17.0004,24.5598,18.5701,29.9586,44.3809,27.88,26.0409,22.0136,11.1495,11.4268,14.9129,16.7075,28.9713,34.0189,17.0409
12/8/2017,141,10.582,8.3882,11.1896,4.8007,5.0805,3.6983,3.591,2.2806,2.4902,7.5907,5.8703,2.8899,4.7799,8.2611,3.0076,7.2627,13.8078,11.1806,36.2506,31.1112,6.9904,8.1899,8.98,3.6892
12/9/2017,141,5.6081,3.5617,4.8184,6.4035,5.4774,3.3129,12.1398,21.6784,14.6612,22.0564,31.1309,8.3644,3.8873,13.2314,3.5282,7.1318,12.3308,7.2701,3.577,9.9823,9.4499,12.0715,15.3379,8.7699
12/10/2017,141,11.0287,9.8213,6.36,9.6021,9.898,3.2919,8.5384,6.8191,6.9113,12.7612,14.7877,9.7345,15.5137,20.5443,8.4794,12.4004,13.4407,4.6093,3.5886,9.461,5.649,5.19,12.6995,7.7811
12/11/2017,141,11.61,5.9797,3.6017,5.5785,6.3116,4.4789,3.5894,6.6218,20.8002,36.9792,41.6991,25.5308,28.3711,24.0682,11.7586,21.9137,18.578,8.7399,7.8502,15.9999,16.2203,32.8922,21.678,4.1205
12/12/2017,141,3.978,5.6117,5.6205,4.7985,5.492,3.281,4.396,18.0317,21.6193,28.4421,53.1502,27.9888,10.0208,34.6209,22.2795,29.6898,27.8312,9.7091,22.1505,25.3894,18.171,22.6711,30.0097,13.9801
12/13/2017,141,13.6108,8.8094,4.7993,5.1913,5.0888,4.1011,8.7913,16.7798,10.9599,29.0982,35.8511,18.1421,16.2685,19.9814,12.6872,13.1615,11.1207,14.5097,22.6103,24.9208,15.9094,17.6705,13.4899,4.0994
12/14/2017,141,4.7901,3.9997,4.7896,5.6003,5.8796,3.2803,10.0026,25.057,24.4093,25.8206,28.7709,20.81,17.0217,20.5105,11.2982,26.9118,32.389,13.2895,16.6506,21.111,17.6499,29.2999,18.01,4.1088
12/15/2017,141,3.9931,4.7777,5.581,4.7889,6.3011,3.2995,6.3802,13.0799,14.5898,17.152,24.7277,18.8027,10.6601,22.3601,12.2172,19.8514,17.8807,8.6315,13.1376,36.2622,24.2503,28.6894,29.2714,16.4697
12/16/2017,141,13.0473,13.0214,10.5083,12.1932,9.248,4.9026,3.599,3.1108,2.08,7.178,12.7211,7.1706,13.5516,23.0695,12.51,10.0589,13.4489,11.862,29.5102,43.6512,26.7794,17.0386,20.69,16.3993
12/17/2017,141,19.4312,14.2302,11.0295,11.058,13.2911,8.7417,9.2085,12.6796,4.7503,4.9525,18.7102,12.1383,13.3896,13.7419,11.5804,20.0299,25.5891,18.5496,17.6406,19.8928,8.0968,6.4013,9.4788,7.8717
12/18/2017,141,8.0108,3.7689,5.609,4.7905,5.5002,4.111,8.7201,24.219,27.9686,57.0917,87.5006,40.219,51.3104,52.4299,28.4495,30.111,33.0714,21.428,19.8209,36.7189,32.1222,28.7202,13.9106,3.689
12/19/2017,141,6.8295,10.7909,7.1984,4.4008,7.5123,3.3085,5.0011,27.4094,39.9585,47.963,46.2599,25.1576,29.1325,24.8977,11.4317,32.7792,43.7901,22.442,23.1083,19.7599,11.2111,15.2902,28.9509,7.5187
12/20/2017,141,10.0105,11.2015,12.4103,10.4195,13.0788,8.1107,13.7708,34.8582,34.5515,61.4795,75.9086,37.4714,42.5325,46.7291,16.5694,16.3904,35.1105,23.5689,26.1498,33.4509,20.0623,21.7589,27.4816,17.2481
12/21/2017,141,17.0804,19.8302,15.0195,12.6001,15.6904,12.5109,5.4976,19.234,30.9071,46.0103,50.3997,25.001,27.1104,28.9598,21.1196,26.1019,28.2091,19.0387,17.8312,40.8095,21.9908,26.4008,35.5793,16.1
12/22/2017,141,25.369,15.4506,10.8309,4.8102,7.4992,4.1308,4.4089,13.4916,12.6387,17.2004,21.0528,11.2583,12.2307,24.368,10.7928,8.3469,17.3907,10.8309,20.3596,26.6516,22.7598,31.4899,38.0494,15.5222
12/23/2017,141,17.4005,13.3174,5.8702,5.2211,5.0889,3.3205,5.6108,2.7305,4.6392,14.3295,26.0112,16.3697,18.0593,17.3105,7.7696,17.0896,23.2717,10.5797,17.3596,13.8318,6.9188,14.4109,34.0816,16.9097
12/24/2017,141,23.9872,22.4309,22.4115,23.9999,21.1102,10.1084,4.8108,4.5492,5.2514,9.5079,3.5405,2.132,6.6991,11.7719,6.1993,14.9103,29.6714,19.2975,26.4205,36.829,17.4319,13.8305,18.169,17.4489
12/25/2017,141,23.321,23.3109,23.7086,23.7017,28.31,15.6896,15.8592,9.6592,2.1309,1.2016,1.5302,4.9282,15.5403,12.5523,7.3487,13.3713,19.5294,10.8194,9.509,11.0923,8.8802,9.4385,11.9224,12.9087
12/26/2017,141,24.0289,28.8408,22.3505,8.8203,5.8808,3.3076,4.8108,7.6815,6.2993,18.2395,24.2795,13.2524,13.231,14.3194,10.0081,12.6621,11.5316,17.6775,28.701,22.2991,15.7117,16.0095,14.3206,11.6993
12/27/2017,141,16.4315,17.1772,18.8294,13.6101,15.0902,13.5019,13.7298,15.3911,11.1984,13.9695,16.1827,6.9401,13.0378,17.5504,7.7329,9.3587,22.7491,13.8807,19.6608,38.2993,20.4398,19.2681,17.9116,10.1105
12/28/2017,141,10.0086,5.6196,3.6299,5.2108,7.0915,4.2807,9.5392,10.5901,15.2516,18.9994,25.5504,19.0192,15.9711,7.1681,11.6994,19.7821,21.9214,11.7476,24.2105,38.6206,13.6512,18.7682,21.2792,13.8428
12/29/2017,141,22.0184,18.0013,11.6,11.12,22.7696,9.1888,4,1.5225,4.84,7.5488,11.6212,19.9978,22.9303,19.2509,10.1188,22.8297,28.0209,22.6288,25.3313,20.9996,13.3117,18.78,26.338,13.1017
12/30/2017,141,12.4484,6.81,3.6113,4.79,6.7196,7.1788,11.13,19.0296,11.7917,10.9984,16.4109,8.3517,13.6184,16.1409,5.4604,11.3084,10.5009,3.7604,6.0084,17.9009,11.2504,10.0484,19.2825,7.2888
12/31/2017,141,9.04,8.7113,11.61,4.81,5.9296,3.3088,4.8,3.1109,0.9504,5.5784,16.6203,7.1807,5.5291,10.3818,2.4178,3.76,4.8609,7.8604,14.2684,23.3425,24.5488,43.86,58.0596,24.7688
1/1/2018,199,31.5199,25.0493,18.4011,13.8608,16.0607,8.3519,12.1791,9.0297,0.9218,4.0083,12.3621,12.1677,23.419,13.6613,16.7136,36.9799,22.4464,18.1818,21.98,44.5619,19.3591,22.3607,16.6503,6.9101
1/2/2018,199,10.4106,6.4118,4.8093,6.411,6.6874,5.3125,5.7011,22.0986,18.7422,38.1879,48.5724,23.6902,45.1778,78.1697,36.7718,45.3602,26.3607,19.2512,27.4097,31.7604,25.1078,26.6908,20.7419,14.649
1/3/2018,199,15.5878,13.5912,7.6125,6.8188,7.1107,3.2921,6.4993,15.8516,15.0082,43.0208,48.829,23.9905,24.9231,52.9473,21.8512,17.9984,25.7823,19.3791,19.7406,25.5594,10.2616,17.7908,16.862,7.2994
1/4/2018,199,12.422,11.999,5.2099,4.812,7.4994,4.5202,6.0213,21.0697,21.2523,39.6282,46.9099,28.022,38.2693,40.8907,25.6904,24.3307,17.171,10.8502,18.8396,44.6025,23.1582,25.8613,9.6299,4.5018
1/5/2018,199,6.3895,6.2895,5.9912,5.6109,6.701,5.5908,10.0989,16.9321,28.1485,43.4623,50.5087,24.9611,33.3913,25.8697,13.1273,11.9212,29.1421,17.7315,23.0908,22.0677,10.443,15.5076,26.6009,14.271
1/6/2018,199,5.5906,6.4205,4.8115,5.209,8.3317,5.6913,6.2167,7.8026,4.4379,5.0643,13.7311,12.4972,30.8135,34.9189,11.1716,16.2854,12.6009,15.8218,23.4617,36.9292,20.3732,26.8794,38.112,23.0995
1/7/2018,199,27.9506,27.0604,24.4385,24.0311,24.4213,12.4,7.1607,6.5611,3.309,12.1218,25.1305,10.5078,23.5019,26.3793,21.2114,37.9305,37.9008,19.3881,12.5224,27.988,25.2432,27.4983,14.701,4.9008
1/8/2018,199,5.199,4.8115,6.7998,7.2124,5.1007,4.4984,5.6004,11.2017,26.3209,56.4165,61.4839,31.1007,34.17,36.9903,21.789,32.2114,26.9195,10.9909,22.1191,30.6007,15.099,17.2515,19.1497,6.9401
1/9/2018,199,6.7913,4.8322,6.0107,6.0306,6.6986,3.2804,7.0592,23.5891,24.6916,43.8631,65.5969,32.8328,31.0298,22.3509,18.3091,23.8018,28.4486,9.2903,23.564,37.3694,16.1006,17.8596,10.8608,4.4993
1/10/2018,199,6.0306,7.63,12.0098,13.2025,11.1215,4.1207,18.1788,37.6008,32.5385,43.8304,42.0015,11.8995,17.36,36.3614,23.4672,15.8721,20.8098,12.1498,20.4641,33.3591,24.7299,30.3816,25.9891,15.9794
1/11/2018,199,18.2513,11.0494,13.0802,11.0604,14.4519,9.1515,15.6168,24.0329,34.4807,49.6972,60.212,35.8196,28.0892,31.9505,17.601,26.2035,33.0901,14.2496,22.761,41.8986,27.3211,32.881,23.4198,17.7291
1/12/2018,199,25.9707,17.6309,18.0316,12.7978,5.9015,5.3108,8.0288,13.3812,33.4116,55.8778,62.7693,35.5335,20.7585,31.1195,28.931,28.2989,12.8496,8.0103,14.46,31.7318,30.7727,43.1995,37.2992,19.088
1/13/2018,199,15.7831,18.2998,10.8105,10.0303,7.9188,4.0907,4.8195,4.3301,4.9209,3.2192,16.3012,24.5318,39.0971,50.391,30.3801,30.2022,42.991,28.1076,31.9294,46.8313,23.5505,18.2501,46.6607,37.6697
1/14/2018,199,24.2314,15.3809,12.4089,11.2296,13.9016,6.0989,4.82,3.5316,3.7197,3.6206,17.6516,9.8506,24.4405,33.2902,19.4785,21.0186,15.3624,9.3101,9.62,13.8999,8.0809,16.141,20.6991,5.3007
1/15/2018,199,5.9914,4.8383,5.1914,6.0102,8.299,4.513,9.2097,10.3606,26.8501,35.2219,42.7484,25.1886,35.6235,49.0977,24.8908,33.8603,33.5006,21.6903,26.4089,31.7409,19.5505,30.3499,30.9399,16.12
1/16/2018,199,18.1808,11.619,7.0829,7.9903,6.8987,4.6012,11.0184,22.9424,33.3712,57.3279,65.2217,30.339,25.1595,42.93,35.4629,42.638,37.0891,12.7832,20.04,23.3703,17.1103,18.3697,18.6002,12.4302
1/17/2018,199,18.7805,15.6803,4.8105,6.8103,6.32,4.4895,8.6496,23.1019,30.9804,46.9672,50.4932,19.8709,16.1682,35.4107,18.4308,18.0895,28.6385,10.2113,24.7722,30.8912,25.8893,23.0705,39.04,19.669
1/18/2018,199,9.2406,5.0796,10.0904,8.5305,9.01,4.4911,9.1403,31.56,32.7586,36.8807,47.6806,30.0416,29.2096,34.5495,18.9505,20.5087,30.2236,18.9366,22.4733,42.2584,28.399,38.0809,20.7926,5.6985
