Date,Ports,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
7/16/2017,15,0.14,0.14,0.15,0.14,0.18,0.11,0.14,0.18,0.11,0.14,0.19,0.11,0.54,0.19,0.51,0.14,0.19,0.51,0.15,0.58,0.1,0.15,0.18,0.1
7/17/2017,15,0.14,0.55,0.13,0.14,0.18,0.11,0.14,1.43,2.63,1.38,0.18,0.11,0.54,2.18,4.91,7.4,10.26,4.91,6.95,2.57,0.51,0.14,0.18,0.11
7/18/2017,15,0.14,0.14,0.14,0.14,0.17,0.11,0.14,2.17,2.63,0.87,0.58,0.11,0.14,0.58,3.71,10.15,8.58,1.71,0.55,0.17,0.11,0.14,0.18,0.11
7/19/2017,15,0.14,0.14,0.14,0.14,0.17,0.1,0.15,0.18,0.11,8.03,1.6,0.11,1.34,15.03,13.66,4.75,8.28,5.31,1.74,0.58,0.11,0.14,0.18,0.11
7/20/2017,15,0.14,0.14,0.14,0.14,0.17,0.1,0.14,1.27,2.62,2.73,1.39,4.9,6.55,9.45,7.09,6.64,1.79,0.11,0.54,0.18,0.11,0.14,0.18,0.11
7/21/2017,15,0.14,0.14,0.14,0.14,0.17,0.11,0.14,0.18,0.11,0.14,3.78,4.51,6.54,6.18,9.31,6.95,1.38,0.11,0.15,0.18,0.1,0.15,0.18,0.1
7/22/2017,15,0.14,0.14,0.14,0.14,0.18,0.1,0.14,0.18,0.11,0.14,0.18,0.11,0.15,0.19,0.11,0.15,0.18,0.11,0.15,0.18,0.1,0.15,0.17,0.1
7/23/2017,15,0.14,0.14,0.14,0.14,0.18,0.11,0.14,0.18,0.1,0.14,0.19,0.1,0.15,0.18,0.11,0.15,0.18,0.12,0.14,0.18,0.1,0.14,0.18,0.11
7/24/2017,15,0.14,0.14,0.14,0.14,0.17,0.1,1.34,5.45,5.43,5.67,4.58,1.71,0.15,6.28,11.83,14.07,5.97,0.51,0.14,0.18,0.11,0.14,0.58,0.1
7/25/2017,15,0.14,0.14,0.14,0.14,0.17,0.1,0.14,2.21,2.66,0.33,0.18,0.11,0.44,15.88,10.39,4.94,6.12,5.23,5.39,0.5,0.11,0.14,0.18,0.1
7/26/2017,15,0.14,0.14,0.13,0.14,0.18,0.1,0.14,1.99,2.64,1.36,0.58,0.11,0.14,9.47,7.96,6.55,1.38,0.51,0.15,0.18,0.1,0.15,0.17,0.11
7/27/2017,15,0.14,0.14,0.14,0.13,0.18,0.1,0.14,0.19,1.4,3.51,0.86,0.11,2.14,2.19,4.9,12.55,10.96,3.31,0.55,0.18,0.1,0.14,0.19,0.1
7/28/2017,15,0.14,0.15,0.13,0.14,0.18,0.1,0.14,1.38,0.51,0.15,0.18,0.51,0.15,2.18,7.71,12.95,7.78,0.51,0.55,0.18,0.1,0.15,0.17,0.11
7/29/2017,15,0.14,0.14,0.14,0.14,0.17,0.1,0.15,0.18,0.1,0.55,0.18,0.11,0.55,0.18,0.11,0.55,0.18,0.51,0.15,0.18,0.1,0.55,0.17,0.11
7/30/2017,15,0.14,0.14,0.14,0.14,0.18,0.1,0.14,0.18,0.11,0.14,0.18,0.11,0.55,0.18,0.51,0.15,0.58,0.11,0.15,0.17,0.11,0.54,0.18,0.11
7/31/2017,15,0.14,0.14,0.14,0.14,0.17,0.11,0.14,2.28,2.64,0.67,6.58,4.91,3.34,3.02,6.25,10.7,11.79,4.91,4.95,0.58,0.1,0.15,0.17,0.11
8/1/2017,22,0.14,0.14,0.13,0.14,0.17,0.1,0.15,0.18,2.39,2.43,0.18,0.11,2.5509,0.17,1.3099,6.1395,6.5802,0.11,0.14,0.17,0.11,0.14,0.18,0.11
8/2/2017,22,0.14,0.14,0.14,0.14,0.17,0.11,1.3399,4.1893,3.4409,6.5197,7.2896,3.4202,1.1696,0.18,1.3099,6.9398,8.1808,2.1091,0.5407,0.18,0.11,0.14,0.18,0.11
8/3/2017,22,0.5396,0.14,0.14,0.14,0.17,0.11,0.14,2.59,2.5,0.5507,1.8468,0.54,2.56,0.18,3.0296,15.8593,15.6703,0.9103,0.15,0.18,1.7668,0.15,0.18,0.1
8/4/2017,22,0.14,0.15,0.14,0.13,0.18,1.7668,0.15,0.18,0.11,0.14,0.19,0.1,0.15,6.9798,3.3763,0.14,0.18,0.11,0.15,0.18,0.11,0.14,0.18,1.7668
8/5/2017,22,0.14,0.14,0.14,0.14,0.17,0.11,0.14,0.18,1.7668,0.15,0.18,0.11,0.15,0.18,0.11,0.15,0.19,0.11,1.8168,0.18,0.1,0.15,0.18,0.1
8/6/2017,22,0.14,0.14,0.14,1.8068,0.17,0.11,0.14,0.18,0.1,0.15,0.18,0.11,1.8168,0.19,0.11,0.15,0.18,0.11,0.15,0.18,0.1,1.8168,0.17,0.1
8/7/2017,22,0.14,0.14,0.14,0.14,0.17,0.11,1.8068,1.76,2.62,1.39,5.83,4.84,2.07,6.6609,4.9496,2.1502,1.8468,0.11,0.15,0.18,0.1,0.15,0.17,0.11
8/8/2017,22,0.14,1.8068,0.14,0.14,0.17,0.11,9.3398,9.8201,3.8499,1.86,2.3368,0.11,0.74,1.81,2.1702,0.6296,0.24,0.11,0.15,1.8468,0.1,0.15,0.22,0.25
8/9/2017,22,0.32,0.33,0.32,0.32,0.4,0.24,0.32,13.0798,6.3697,2.7902,0.41,0.25,5.69,10.3095,5.0407,6.7291,5.9999,0.6507,0.32,0.4,0.25,0.33,0.42,0.24
8/10/2017,22,0.32,0.32,0.33,0.32,0.4,0.24,0.32,3.2,1.67,0.32,0.41,0.25,3.5201,5.5598,3.7499,6.9002,4.82,0.24,0.33,0.41,0.24,0.33,0.41,0.24
8/11/2017,22,0.33,0.32,0.33,0.33,0.4,0.25,0.32,0.41,0.25,0.33,0.4,0.25,0.31,7.6095,5.0496,2.3302,0.7996,0.25,0.32,0.41,0.25,0.33,0.42,0.25
8/12/2017,22,0.33,0.32,0.33,0.33,0.41,0.25,0.33,0.41,0.25,0.32,0.41,0.24,0.33,0.42,0.24,0.32,0.42,0.25,0.33,0.4,0.25,0.33,0.41,0.24
8/13/2017,22,0.33,0.33,0.33,0.33,0.42,0.24,0.35,0.41,0.24,0.33,0.4,0.25,0.32,0.41,0.25,0.32,0.4,0.25,0.33,0.4,0.25,0.32,0.42,0.25
8/14/2017,22,0.33,0.33,0.32,0.33,0.42,0.24,0.32,0.41,0.25,0.32,3.9907,2.25,0.33,6.7991,9.0807,10.2297,3.1196,0.34,0.32,0.41,0.25,0.32,0.41,0.25
8/15/2017,22,0.32,0.32,0.33,0.31,0.4,0.24,0.32,0.42,2.09,1.26,3.47,0.24,0.34,4.4409,5.0396,3.1094,0.41,0.24,0.32,0.41,0.25,0.32,0.41,0.25
8/16/2017,22,0.33,0.32,0.33,0.32,0.4,0.25,0.32,0.41,0.23,0.34,0.4,0.25,0.33,7.1998,3.4401,0.7307,0.41,0.24,0.32,0.41,0.25,0.32,0.41,0.24
8/17/2017,22,0.33,0.32,0.33,0.32,0.4,0.24,0.33,0.4,0.25,0.32,0.4,0.24,0.33,0.4,0.23,0.33,0.41,0.24,0.34,0.4,0.24,0.34,0.41,0.24
8/18/2017,22,0.32,0.33,0.32,0.33,0.39,0.25,0.33,0.41,0.25,0.32,2.8198,4.2493,0.32,0.41,0.24,0.33,2.0106,5.0496,6.7302,8.4197,5.0396,1.9306,0.4,0.25
8/19/2017,22,0.33,0.32,0.33,0.31,0.41,0.24,0.33,0.4,0.25,0.32,0.4,0.24,0.33,0.4,0.25,0.32,0.4,0.25,0.32,0.42,0.25,0.32,0.4,0.26
8/20/2017,22,0.32,0.33,0.33,0.33,0.4,0.25,0.33,0.41,0.25,0.33,0.4,0.24,0.32,0.4,0.24,0.33,0.41,0.25,0.32,0.4,0.25,0.32,0.41,0.24
8/21/2017,22,0.33,0.33,0.32,0.33,0.41,0.24,2.7298,4.81,2.2502,0.3,0.19,0.1,0.15,0.18,1.7095,6.5502,4.1793,0.12,0.14,0.18,0.1,0.15,0.17,0.11
8/22/2017,22,0.14,0.14,0.13,0.14,0.18,0.1,0.15,15.3703,9.7103,6.5391,0.19,0.1,0.15,0.18,0.9103,6.1495,6.5802,0.5107,0.15,0.17,0.11,0.14,0.18,0.11
8/23/2017,22,0.13,0.14,0.14,0.13,0.18,0.1,0.14,0.21,0.11,0.16,0.44,0.27,0.34,2.0295,4.65,6.7502,1.2392,0.27,0.35,0.44,0.27,0.35,0.43,0.27
8/24/2017,22,0.35,0.34,0.34,0.35,0.42,0.26,3.14,8.34,3.98,1.95,0.44,1.17,3.71,8.08,3.93,6.82,6.83,0.26,0.35,0.43,0.26,0.35,0.42,0.26
8/25/2017,22,0.34,0.34,0.34,0.34,0.42,0.25,0.34,0.44,0.25,0.35,3.24,5.06,3.94,0.83,0.26,0.35,0.43,0.26,0.35,0.42,0.26,0.34,0.43,0.26
8/26/2017,22,0.33,0.34,0.34,0.33,0.42,0.25,0.34,0.43,0.26,0.34,0.43,0.25,0.35,0.61,0.26,0.34,0.44,0.26,0.33,0.42,0.26,0.34,0.42,0.25
8/27/2017,22,0.34,0.34,0.35,0.34,0.42,0.26,0.34,0.43,0.25,0.34,0.42,0.26,0.33,0.44,0.24,0.35,0.42,0.26,0.34,0.43,0.26,0.35,0.43,0.25
8/28/2017,22,0.33,0.35,0.34,0.32,0.43,0.24,0.33,2.89,2.78,0.61,3.62,1.85,4.82,0.49,2.68,9.45,8.49,5.06,5.15,0.43,0.26,0.35,0.43,0.25
8/29/2017,22,0.34,0.34,0.33,0.34,0.42,0.25,0.33,3.07,0.25,0.33,1.69,4.92,9.37,9.8,5.37,7.64,8.44,1.46,0.73,0.43,0.26,0.34,0.43,0.26
8/30/2017,22,0.34,0.33,0.34,0.34,0.42,0.24,0.35,2.06,2.08,3.28,0.43,0.24,1.94,0.41,1.45,6.73,8.03,0.67,0.34,0.42,0.26,0.35,0.43,0.25
8/31/2017,22,0.35,0.34,0.33,0.33,0.42,0.26,0.33,3.06,1.72,2.22,0.41,0.26,3.08,7.95,6.52,6.92,4.42,0.26,0.33,0.42,0.25,0.35,0.43,0.26
9/1/2017,22,0.3403,0.3501,0.3395,0.3403,0.4198,0.2603,0.3403,0.4396,1.0398,3.5498,4.8203,2.6497,5.9403,4.0094,5.0502,6.7397,5.2196,0.6508,0.339,0.4306,0.25,0.3493,0.4102,0.6603
9/2/2017,22,0.3498,0.3398,0.3402,0.3302,0.4298,0.2495,0.3405,0.4298,0.2496,0.3403,0.43,0.6502,0.3192,0.8205,0.2598,0.7293,0.4306,0.6598,0.3395,0.4306,0.2598,0.7394,0.4205,0.2603
9/3/2017,22,0.349,0.3405,0.3403,0.339,0.4306,0.2603,0.3288,0.4205,0.2603,0.7397,0.4197,0.2497,0.7405,0.4297,0.6603,0.3398,0.8401,0.2594,0.3398,0.8306,0.269,0.3403,0.4306,0.259
9/4/2017,22,0.3403,0.3504,0.3397,0.3302,0.4194,0.2502,0.3297,0.4401,0.2502,0.7302,0.4197,0.2497,2.7498,0.4205,0.2595,0.74,0.4298,0.6603,0.3501,0.4297,0.2603,0.3398,0.4298,0.25
9/5/2017,22,0.3397,0.3403,0.33,0.7302,0.4196,0.2394,1.7905,4.3402,2.0199,1.38,1.9592,1.9106,2.3998,5.6196,10.4002,8.4205,3.6298,0.2603,0.8696,3.1401,0.2603,0.3398,0.4398,0.2603
9/6/2017,22,0.3398,0.3299,0.3499,0.3395,0.4102,0.2602,0.3492,2.1199,0.2603,0.6398,3.31,2.0201,2.6105,4.77,5.0603,7.1698,5.2202,0.2594,0.48,3.1502,0.3702,0.3504,0.4393,0.2603
9/7/2017,22,0.3499,0.3496,0.3499,0.3503,0.4299,0.25,0.3498,3.04,3.8897,1.0903,6.7001,0.5401,0.3398,3.2302,7.6806,9.949,2.8805,0.2603,0.3493,1.5806,0.2598,0.3504,0.4395,0.2601
9/8/2017,22,0.3502,0.3494,0.3402,1.5101,2.2203,0.2498,0.3497,1.9506,0.3701,4.0893,1.4006,0.2601,0.3397,1.3298,6.7501,6.9702,1.6301,0.2601,0.3402,0.4297,0.2601,0.3402,0.4397,0.2498
9/9/2017,22,0.3502,0.3401,0.3402,1.3594,0.8503,0.27,0.3402,0.4398,0.26,0.3402,0.4398,0.26,0.3497,0.4306,0.2701,0.3496,2.5699,2.7997,1.0902,0.4306,0.2601,0.3394,0.4406,0.2601
9/10/2017,22,0.3493,0.3402,0.3401,1.3502,0.5297,0.2498,0.3605,0.4195,0.2601,0.3402,0.4401,0.2498,0.3505,0.4198,0.2601,0.3597,0.4401,0.2601,0.3501,0.4298,0.2701,0.3302,0.4298,0.2606
9/11/2017,22,0.3393,0.3298,0.3402,0.9902,0.4203,0.2601,0.3494,2.4802,4.4604,2.2198,0.4297,0.2601,0.3402,6.4402,9.4397,12.9502,11.7103,0.7995,0.3402,0.4397,0.2601,0.3402,0.4297,0.2506
9/12/2017,22,0.3493,0.3502,0.3402,1.4199,2.1803,0.2701,0.3402,3.4995,4.0605,1.1298,0.9797,0.2506,0.4196,10.1999,6.6797,4.2005,0.4198,0.2601,0.4005,3.2497,0.4301,0.3497,0.4398,0.2506
9/13/2017,22,0.3502,0.3394,0.3505,0.3502,0.4298,0.2498,0.3501,2.4797,3.19,6.0804,7.1601,0.8801,0.3393,7.9205,7.2598,3.4502,0.4401,1.6701,1.9202,3.1398,0.3796,0.3402,0.4401,0.2497
9/14/2017,22,0.3605,0.3502,0.3597,0.3402,0.4398,0.2497,0.3505,3.6203,2.6592,2.3505,0.4298,0.2601,1.5098,8.5904,7.5498,6.7904,0.8298,0.2601,0.3497,1.3806,0.2696,0.3502,0.4298,0.2601
9/15/2017,22,0.3502,0.3597,0.3502,1.0502,0.4397,0.2601,0.3402,1.2397,6.1201,6.7502,8.6998,4.6601,4.1205,5.2298,2.8701,7.0397,6.8401,0.2701,0.3402,0.4298,0.2601,0.3605,0.4397,0.2601
9/16/2017,22,0.3597,0.3401,0.3597,1.1502,0.4998,0.2606,0.3497,0.4302,0.2601,0.3502,0.4297,0.2601,0.3502,0.4298,0.2601,0.3402,0.4292,0.2701,0.3505,0.4298,0.2601,0.3496,0.4406,0.2701
9/17/2017,22,0.3497,0.3502,0.3597,1.1402,0.4397,0.2601,0.3502,1.2297,1.9601,0.6702,0.4398,0.2506,0.3493,0.4406,0.2601,0.3494,0.4306,0.2498,0.3401,0.4501,0.2701,0.3494,0.4406,0.2701
9/18/2017,22,0.3597,0.3596,0.3402,1.4702,2.1797,0.2506,0.3493,1.0106,1.9601,0.8893,1.2801,0.8606,1.9597,0.9198,6.2301,13.7699,8.5304,0.2601,0.3497,0.4406,0.2592,0.3605,0.4398,0.2597
9/19/2017,22,0.3605,0.3502,0.3597,1.5202,2.2198,0.2597,0.3605,3.0499,1.95,2.1402,2.1001,1.2101,2.1597,9.0398,8.5806,3.3501,0.4397,0.2601,0.4497,3.1506,0.3593,0.3604,0.4398,0.2701
9/20/2017,22,0.3602,0.3502,0.3597,0.3502,0.4398,0.2601,0.3501,24.5997,17.1899,13.5004,11.1899,3.2398,2.2105,3.4198,2.0601,0.5596,0.4406,0.2601,0.3497,0.4398,0.2601,0.3605,0.4398,0.2598
9/21/2017,22,0.3605,0.3502,0.3493,0.3502,0.4396,0.2701,0.3402,1.5401,4.4498,2.8305,1.2597,1.2301,0.4701,10.1398,12.7304,13.24,15.8794,2.3105,0.6093,0.4406,0.2601,0.3493,0.4306,0.2701
9/22/2017,22,0.3394,0.3502,0.3502,0.9701,0.4398,0.2601,0.3402,4.8498,6.6498,6.9002,8.3997,0.6701,3.3106,7.2401,7.5994,2.7306,0.4398,0.2498,0.3505,0.4298,0.2701,0.3497,0.4406,0.2601
9/23/2017,22,0.3596,0.3401,0.3597,0.9402,0.4397,0.2601,0.3501,0.9198,1.9506,0.8694,0.4406,0.2601,0.3493,0.4306,0.2601,0.3597,0.4298,0.2506,0.3394,0.4401,0.2701,0.3402,0.4497,0.2601
9/24/2017,22,0.3605,0.3493,0.3705,0.3502,0.4398,0.2498,0.3605,0.9898,1.9598,0.8402,0.4398,0.2601,0.3502,0.4397,0.2601,0.3401,0.4203,0.2601,0.3394,0.4401,0.2701,0.3402,0.4501,0.2601
9/25/2017,22,0.3597,0.3402,0.3501,1.5497,2.1303,0.2601,1.1402,7.8399,9.9598,12.3303,9.65,4.2397,3.8097,6.4499,4.5605,0.5901,6.8294,1.7504,0.5598,3.1106,0.3701,0.3496,0.4498,0.2601
9/26/2017,22,0.3501,0.3597,0.3502,0.3502,0.4398,0.2601,0.3501,3.0201,2.6397,0.44,3.1206,0.3701,0.3497,6.4298,4.6601,8.0802,11.1101,1.1401,0.3402,0.45,0.2592,0.3505,0.4398,0.2701
9/27/2017,22,0.3402,0.3502,0.3493,0.3502,0.4306,0.2593,0.3502,2.1898,3.68,1.2807,2.1797,3.5301,2.7997,5.3398,10.1907,13.6,8.6895,0.7105,0.4795,0.4306,0.1901,0.1896,0.4298,0.2701
9/28/2017,22,0.3401,0.3502,0.3497,0.3501,0.4398,0.2506,0.3496,2.2198,2.7799,1.2899,0.44,0.2501,1.2302,8.3198,8.91,6.4902,0.4306,0.2593,0.3505,1.5098,0.2601,0.3496,0.4302,0.24
9/29/2017,22,0.35,0.35,0.34,1.07,0.43,0.25,0.34,2.89,4.35,4.57,4.83,2.65,1.95,6.83,6.28,3.51,0.83,0.26,0.34,0.44,0.26,0.34,0.44,0.25
9/30/2017,22,0.34,0.35,0.35,0.34,0.43,0.26,0.34,1,1.96,0.85,0.42,0.26,0.35,0.43,0.26,0.34,0.44,0.26,0.34,0.42,0.26,0.36,0.43,0.25
10/1/2017,22,0.35,0.3398,0.35,1.4209,0.8597,0.2496,0.3505,0.9401,1.9603,0.9096,0.4403,0.2604,0.3398,0.4301,0.2604,0.3398,0.4402,0.2496,0.35,2.6503,0.9606,0.3598,0.4305,0.2696
10/2/2017,22,0.3398,0.3603,0.3502,1.4002,0.5402,0.2502,0.35,0.4296,1.8608,3.5503,0.43,0.2701,0.3398,1.7005,6.6797,6.4496,3.0504,0.2696,0.35,0.43,0.2603,0.3598,0.4307,0.2598
